product,quantity,revenue,gross_margin_amount,row_count,active_months,estimated_contract_rows,rank,gross_margin_rate,revenue_share,cumulative_revenue_share,abc_class,method,status
MEDICAL GRADE HEPA MACHINE 62SQM 7710I (BLUEAIR),1.0,38697.0,44293.0,1,1,0,779,1.144611,0.000142,0.909441,B,ABC/Pareto using total_trade_price revenue,draft
ANTIZOAL,1525.0,38525.0,155725.0,14,4,0,780,4.04218,0.000141,0.909582,B,ABC/Pareto using total_trade_price revenue,draft
ALGESIC FORTE 325MG+400MG,166.0,38524.8,55025.95,30,17,0,781,1.428325,0.000141,0.909723,B,ABC/Pareto using total_trade_price revenue,draft
PORTABLE NEBULIZER,11.0,38500.0,51394.0,3,2,0,782,1.334909,0.000141,0.909864,B,ABC/Pareto using total_trade_price revenue,draft
"AUTOCLAVE TAPE 3/4""",203.0,38440.0,125660.0,9,9,0,783,3.268991,0.000141,0.910004,B,ABC/Pareto using total_trade_price revenue,draft
VONWELT TRANEXAMIC ACID,120.0,38400.0,156026.0,59,21,0,784,4.063177,0.000141,0.910145,B,ABC/Pareto using total_trade_price revenue,draft
XYLOCAINE PUMP SPRAY 10% 100MG/ML 50ML,16.0,38400.0,-6372.0,3,3,0,785,-0.165937,0.000141,0.910286,B,ABC/Pareto using total_trade_price revenue,draft
LOCAINE 50ML,985.0,38381.77,53393.23,9,5,0,786,1.391109,0.000141,0.910426,B,ABC/Pareto using total_trade_price revenue,draft
HYPHEN 50MG AMP,501.0,38380.37,446900.16,11,8,0,787,11.643977,0.000141,0.910567,B,ABC/Pareto using total_trade_price revenue,draft
VOLUMETRIC SOLUTION INFUSION SET COSMED,213.0,38340.0,1364.0,3,2,0,788,0.035576,0.00014,0.910707,B,ABC/Pareto using total_trade_price revenue,draft
"TRANSPORE 1"" - 3M",56.0,38240.0,28930.0,5,4,0,789,0.756538,0.00014,0.910847,B,ABC/Pareto using total_trade_price revenue,draft
BETZINE 16MG TAB,166.0,38180.0,149457.0,6,2,0,790,3.914536,0.00014,0.910987,B,ABC/Pareto using total_trade_price revenue,draft
INTRAPLEM 100MG/5ML,1231.0,38087.83,74759.37,84,30,0,791,1.962815,0.000139,0.911126,B,ABC/Pareto using total_trade_price revenue,draft
ELCILIN,195.0,38025.0,21760.0,7,4,0,792,0.572255,0.000139,0.911266,B,ABC/Pareto using total_trade_price revenue,draft
MECLOP 5MG\ML,689.3262,38003.22,201467.19,36,23,2,793,5.301319,0.000139,0.911405,B,ABC/Pareto using total_trade_price revenue,draft
ABDOMINAL BINDER 8X49 (NOBRAND),200.0,38000.0,10600.0,1,1,0,794,0.278947,0.000139,0.911544,B,ABC/Pareto using total_trade_price revenue,draft
DOPTREX 40MG/ML (200MG/5ML) 5ML,200.0,38000.0,61250.0,1,1,0,795,1.611842,0.000139,0.911683,B,ABC/Pareto using total_trade_price revenue,draft
GIAN ZINC 120ML,507.0,37985.0,47476.28,39,18,0,796,1.249869,0.000139,0.911822,B,ABC/Pareto using total_trade_price revenue,draft
BISACODEN 10MG,22.8,37962.0,26350.5,6,2,0,797,0.694128,0.000139,0.911961,B,ABC/Pareto using total_trade_price revenue,draft
EROXIME 750MG,156.0,37908.0,230722.0,21,13,0,798,6.086367,0.000139,0.9121,B,ABC/Pareto using total_trade_price revenue,draft
NOVACEE 100MG/5ML SYRUP,1009.0,37876.0,4899.0,9,7,0,799,0.129343,0.000139,0.912239,B,ABC/Pareto using total_trade_price revenue,draft
MAXXI-VIT PLUS,90.0,37800.0,44800.0,15,4,0,800,1.185185,0.000138,0.912377,B,ABC/Pareto using total_trade_price revenue,draft
STERILLIUM,26.0,37800.0,29800.0,3,3,0,801,0.78836,0.000138,0.912516,B,ABC/Pareto using total_trade_price revenue,draft
FACE MASK N95 PARTICULATE RESPIRATOR SURGICAL MASK (3M),70.0,37800.0,350200.0,2,2,0,802,9.26455,0.000138,0.912654,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 3CC 23GX1 (TERUMO),74.0,37800.0,35430.0,4,4,0,803,0.937302,0.000138,0.912792,B,ABC/Pareto using total_trade_price revenue,draft
DM FUROSEMIDE 20MG,1045.0,37726.0,38481.0,11,7,0,804,1.020013,0.000138,0.912931,B,ABC/Pareto using total_trade_price revenue,draft
ZINAXIME 500MG,673.0,37700.0,52300.0,14,4,0,805,1.387268,0.000138,0.913069,B,ABC/Pareto using total_trade_price revenue,draft
FLUZETRIN,100.0,37700.0,2300.0,1,1,0,806,0.061008,0.000138,0.913207,B,ABC/Pareto using total_trade_price revenue,draft
EPSON PRINTER L3210,4.0,37580.0,24210.02,2,2,0,807,0.644226,0.000138,0.913344,B,ABC/Pareto using total_trade_price revenue,draft
SURGICAL GLOVES 6.5 INDOPLAS,50.0,37500.0,31750.0,1,1,0,808,0.846667,0.000137,0.913482,B,ABC/Pareto using total_trade_price revenue,draft
URINE STRIPS - INSIGHT,103.0,37460.0,97962.0,5,5,0,809,2.615109,0.000137,0.913619,B,ABC/Pareto using total_trade_price revenue,draft
ALCOHOL ETHYL 70% - ALCORADE 500ML,576.0,37440.0,37440.0,1,1,0,810,1.0,0.000137,0.913756,B,ABC/Pareto using total_trade_price revenue,draft
IV INFUSION SET (PEDIA) 60ML DROPS - ORMED,1700.0,37400.0,36599.98,1,1,0,811,0.978609,0.000137,0.913893,B,ABC/Pareto using total_trade_price revenue,draft
"LEUKOPLAST 1"" (2.5CMX5M)",191.0,37380.0,82806.0,11,10,0,812,2.215249,0.000137,0.91403,B,ABC/Pareto using total_trade_price revenue,draft
HYCLENS OB 1% ANTISEPTIC,269.0,37283.4,46413.82,28,11,0,813,1.244892,0.000137,0.914166,B,ABC/Pareto using total_trade_price revenue,draft
KETOROBAS 30MG,389.0,37280.0,373268.78,29,17,0,814,10.012575,0.000137,0.914303,B,ABC/Pareto using total_trade_price revenue,draft
MULTIVIT PLUS,638.0,37251.0,524289.0,11,9,0,815,14.074495,0.000136,0.914439,B,ABC/Pareto using total_trade_price revenue,draft
ALKALINSE 1.080G,229.67,37122.05,57144.46,23,16,0,816,1.539367,0.000136,0.914575,B,ABC/Pareto using total_trade_price revenue,draft
AXMEL 500MG,425.0,37117.0,120916.5,28,14,0,817,3.257712,0.000136,0.914711,B,ABC/Pareto using total_trade_price revenue,draft
DOPABAS 40MG/ML (200MG/5ML) 5ML,102.5,37116.0,102431.5,10,8,0,818,2.759767,0.000136,0.914847,B,ABC/Pareto using total_trade_price revenue,draft
VOLUMETRIC SOLUTION INFUSION SET,300.0,37000.0,57200.0,2,2,0,819,1.545946,0.000135,0.914982,B,ABC/Pareto using total_trade_price revenue,draft
AIRCON SPLIT TYPE 1.5HP INVERTER (LG),1.0,36998.0,22902.0,1,1,0,820,0.619006,0.000135,0.915118,B,ABC/Pareto using total_trade_price revenue,draft
AGLOTAC 25MG/ML (50MG/2ML),903.3,36970.0,507599.87,51,24,0,821,13.730048,0.000135,0.915253,B,ABC/Pareto using total_trade_price revenue,draft
EXAMINATION LATEX GLOVES MEDIUM,205.0,36900.0,17625.0,2,1,0,822,0.477642,0.000135,0.915388,B,ABC/Pareto using total_trade_price revenue,draft
ISOLATION GOWN QUANTUM,752.0,36848.0,22560.0,1,1,0,823,0.612245,0.000135,0.915523,B,ABC/Pareto using total_trade_price revenue,draft
CEFIXIME 100MG/5ML SUSP EMACIF,400.0,36800.0,9200.0,1,1,0,824,0.25,0.000135,0.915658,B,ABC/Pareto using total_trade_price revenue,draft
SPASCLOMIN 10MG/5ML,776.0,36460.0,32489.0,18,13,0,825,0.891086,0.000134,0.915791,B,ABC/Pareto using total_trade_price revenue,draft
ATOVAS 80MG,155.08,36459.55,86205.85,17,15,0,826,2.364424,0.000134,0.915925,B,ABC/Pareto using total_trade_price revenue,draft
CINNABLOC 75MG,772.16,36424.4,92430.6,87,53,0,827,2.537601,0.000133,0.916058,B,ABC/Pareto using total_trade_price revenue,draft
TRASH BAG MEDIUM BLACK,61.6747,36415.74,27024.58,7,3,5,828,0.742113,0.000133,0.916192,B,ABC/Pareto using total_trade_price revenue,draft
"IV CANNULA WINGED G.22 X 1"" INTROCAN SAFETY - B BRAUN",8.0,36400.0,11600.0,1,1,0,829,0.318681,0.000133,0.916325,B,ABC/Pareto using total_trade_price revenue,draft
INSTRUMENT TRAY WITH COVER 12X10X2.5,23.0,36386.0,36294.0,2,2,0,830,0.997472,0.000133,0.916458,B,ABC/Pareto using total_trade_price revenue,draft
PARADOX TAB,158.0,36340.0,68636.0,23,17,0,831,1.888718,0.000133,0.916591,B,ABC/Pareto using total_trade_price revenue,draft
PRANELLA,470.0,36190.0,104340.0,1,1,0,832,2.883117,0.000133,0.916724,B,ABC/Pareto using total_trade_price revenue,draft
VERTISAPH-24,41.0,36080.0,19080.0,2,2,0,833,0.528825,0.000132,0.916856,B,ABC/Pareto using total_trade_price revenue,draft
HYCLENS OB WASH ANTISEPTIC,260.0,36036.0,25302.86,18,13,0,834,0.702155,0.000132,0.916988,B,ABC/Pareto using total_trade_price revenue,draft
STAINLESS SURGICAL KIT,5.0,36000.0,600.0,1,1,0,835,0.016667,0.000132,0.91712,B,ABC/Pareto using total_trade_price revenue,draft
EXAMINATION LATEX GLOVES SMALL,200.0,36000.0,13400.0,1,1,0,836,0.372222,0.000132,0.917251,B,ABC/Pareto using total_trade_price revenue,draft
ALCORIGHT ISOPROPYL ALCOHOL,400.0,36000.0,12000.0,1,1,0,837,0.333333,0.000132,0.917383,B,ABC/Pareto using total_trade_price revenue,draft
INSTRUMENT TRAY WITH COVER STAINLESS STEEL 12X8X2.5 (OLTEN),25.0,35925.0,35870.0,2,1,0,838,0.998469,0.000132,0.917515,B,ABC/Pareto using total_trade_price revenue,draft
HEMOTRAN 500MG,71.0,35845.0,99930.5,31,9,0,839,2.78785,0.000131,0.917646,B,ABC/Pareto using total_trade_price revenue,draft
CLARITHROMED 125MG,300.0,35750.0,33450.0,3,3,0,840,0.935664,0.000131,0.917777,B,ABC/Pareto using total_trade_price revenue,draft
MICROPORE 0.5X10 1.25CMX9.1M (3M),65.0,35750.0,23631.0,5,5,0,841,0.661007,0.000131,0.917908,B,ABC/Pareto using total_trade_price revenue,draft
INHIBITA 40MG CAP,106.0,35510.0,18347.0,8,6,0,842,0.516671,0.00013,0.918038,B,ABC/Pareto using total_trade_price revenue,draft
SUSTACHLOR 125MG/5ML,751.78,35395.18,66535.29,43,27,0,843,1.879784,0.00013,0.918168,B,ABC/Pareto using total_trade_price revenue,draft
RAMAVIT 100MG/5MG/50MCG,440.0,35200.0,6400.0,3,2,0,844,0.181818,0.000129,0.918296,B,ABC/Pareto using total_trade_price revenue,draft
X-RAY CASETTE : 14X14 WITH INTENSIFY SCREEN FUJI,2.0,35190.0,9055.0,2,1,0,845,0.257317,0.000129,0.918425,B,ABC/Pareto using total_trade_price revenue,draft
GLYCINORM 80MG TAB,275.22,35180.83,145496.47,21,17,0,846,4.135675,0.000129,0.918554,B,ABC/Pareto using total_trade_price revenue,draft
AMICARE 125MG/ML (250MG/2ML),152.9,35167.0,102992.0,10,9,0,847,2.928655,0.000129,0.918683,B,ABC/Pareto using total_trade_price revenue,draft
ARTAL-H 50MG/12.5MG,269.0,35161.9,344116.38,61,34,0,848,9.786626,0.000129,0.918812,B,ABC/Pareto using total_trade_price revenue,draft
PAPER TOWEL 175PULL-UPS (FEMME),550.1121,35132.64,20227.03,16,11,1,849,0.575733,0.000129,0.91894,B,ABC/Pareto using total_trade_price revenue,draft
ATREX 1MG/ML IV,148.0,35110.0,92245.0,24,17,0,850,2.627314,0.000129,0.919069,B,ABC/Pareto using total_trade_price revenue,draft
ASTYMIN 120ML,533.0,35100.0,210700.0,25,5,0,851,6.002849,0.000129,0.919197,B,ABC/Pareto using total_trade_price revenue,draft
FUROSE 10MG/ML,502.7,35007.46,187086.54,37,16,0,852,5.344191,0.000128,0.919326,B,ABC/Pareto using total_trade_price revenue,draft
DIGITAL THERMOMETER - OMRON,10.0,35000.0,30500.0,1,1,0,853,0.871429,0.000128,0.919454,B,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA G22 - CATHULA,17.0,35000.0,19300.0,3,3,0,854,0.551429,0.000128,0.919582,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 5CC PARTNERS,140.0,35000.0,115010.0,3,1,0,855,3.286,0.000128,0.91971,B,ABC/Pareto using total_trade_price revenue,draft
MICOZINE 20MG/G (2% W/W) 30G,500.0,35000.0,45000.0,1,1,0,856,1.285714,0.000128,0.919838,B,ABC/Pareto using total_trade_price revenue,draft
ARNIS FLOOR MAT PUZZLE,29.0,34930.5,25679.5,1,1,0,857,0.73516,0.000128,0.919966,B,ABC/Pareto using total_trade_price revenue,draft
CLOBECHEM 500MCG/G (0.05% W/W) 5G,700.0,34860.0,14140.0,1,1,0,858,0.405622,0.000128,0.920094,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE GOWN,435.0,34800.0,63472.5,2,2,0,859,1.823922,0.000127,0.920221,B,ABC/Pareto using total_trade_price revenue,draft
NASAL OXYGEN CANNULA 2M (ADULT) - ORMED,994.0,34790.0,43996.0,3,3,0,860,1.264616,0.000127,0.920349,B,ABC/Pareto using total_trade_price revenue,draft
STERILE LATEX SURGICAL GLOVES 7.5 INDOPLAS,45.0,34650.0,33730.0,3,2,0,861,0.973449,0.000127,0.920475,B,ABC/Pareto using total_trade_price revenue,draft
MEDRIZINE 2.5MG/ML DROPS,1292.03,34480.73,167039.05,13,9,0,862,4.844417,0.000126,0.920602,B,ABC/Pareto using total_trade_price revenue,draft
SAPHIXIME 200MG,211.62,34401.25,223261.19,15,13,0,863,6.489915,0.000126,0.920728,B,ABC/Pareto using total_trade_price revenue,draft
MOXYLOR 250/5ML,2079.0,34378.5,69028.94,14,9,0,864,2.00791,0.000126,0.920854,B,ABC/Pareto using total_trade_price revenue,draft
RANITEIN 25MG/ML,186.0,34298.4,104716.0,20,12,0,865,3.053087,0.000126,0.920979,B,ABC/Pareto using total_trade_price revenue,draft
PORSROSE 20MG/ML (100MG/5ML) 5ML,120.0,34200.0,16506.0,3,1,0,866,0.482632,0.000125,0.921104,B,ABC/Pareto using total_trade_price revenue,draft
ACRESIL 300MG,84.88,34192.49,39752.49,10,7,0,867,1.162609,0.000125,0.92123,B,ABC/Pareto using total_trade_price revenue,draft
MULTI-GROW 120ML,378.0,34020.0,53424.0,14,11,0,868,1.57037,0.000125,0.921354,B,ABC/Pareto using total_trade_price revenue,draft
HB SAG TEST KIT,23.0,34017.0,42807.0,3,3,0,869,1.2584,0.000125,0.921479,B,ABC/Pareto using total_trade_price revenue,draft
BLEACHING LIQUID ORIGINAL 3785ML (ZONROX),5.5951,34000.97,17400.87,7,5,5,870,0.511776,0.000125,0.921603,B,ABC/Pareto using total_trade_price revenue,draft
COFFEE GREAT TASTE PREMIUM 25G,2000.0,34000.0,9700.0,1,1,0,871,0.285294,0.000124,0.921728,B,ABC/Pareto using total_trade_price revenue,draft
BIOGIC 250MG SUS,2982.0,33999.88,226144.23,33,20,0,872,6.651324,0.000124,0.921852,B,ABC/Pareto using total_trade_price revenue,draft
LYSOL 1GALLON,16.0,33818.16,34521.84,3,2,0,873,1.020808,0.000124,0.921976,B,ABC/Pareto using total_trade_price revenue,draft
DEXTROSE 50ML,26.0,33800.0,14020.0,2,2,0,874,0.414793,0.000124,0.9221,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 5CC - SUREGUARD,160.0,33760.0,120482.0,4,3,0,875,3.56878,0.000124,0.922223,B,ABC/Pareto using total_trade_price revenue,draft
ERZOL 5MG/ML (500MG/100ML) 100ML,2250.0,33750.0,20830.0,4,2,0,876,0.617185,0.000124,0.922347,B,ABC/Pareto using total_trade_price revenue,draft
AMOLTEX 2MG/5ML SYR,1517.0,33738.91,48754.94,38,20,0,877,1.445066,0.000124,0.922471,B,ABC/Pareto using total_trade_price revenue,draft
SUCROSAPH 20MG/ML (100MG/5ML) 5ML,106.0,33708.0,216942.0,17,10,0,878,6.43592,0.000123,0.922594,B,ABC/Pareto using total_trade_price revenue,draft
FEXIL 500MG,1091.0,33705.0,137795.0,26,8,0,879,4.088266,0.000123,0.922717,B,ABC/Pareto using total_trade_price revenue,draft
CLINDANOVA 300MG CAP,91.0,33670.0,32822.0,8,4,0,880,0.974814,0.000123,0.922841,B,ABC/Pareto using total_trade_price revenue,draft
BABY WASH 100ML (JOHNSON),585.0,33633.75,14851.25,19,14,0,881,0.441558,0.000123,0.922964,B,ABC/Pareto using total_trade_price revenue,draft
BERCEF 50MG/ML DROPS,804.0,33611.76,88970.24,74,32,0,882,2.646997,0.000123,0.923087,B,ABC/Pareto using total_trade_price revenue,draft
SYRINGE WITH NEEDLE TERRUMO - 1CC/ML,48.0,33600.0,31280.0,3,2,0,883,0.930952,0.000123,0.92321,B,ABC/Pareto using total_trade_price revenue,draft
BLOOD URIC ACID TEST STRIPS (EASYTOUCH),43.0,33540.0,13463.0,2,2,0,884,0.401401,0.000123,0.923333,B,ABC/Pareto using total_trade_price revenue,draft
ALCOLUXX ALCOHOL - GALLON,101.0,33330.0,46900.0,2,1,0,885,1.407141,0.000122,0.923455,B,ABC/Pareto using total_trade_price revenue,draft
AERO-VENT 1MG/ML (2.5MG/2.5ML),125.66,33301.66,20475.84,9,6,0,886,0.614859,0.000122,0.923577,B,ABC/Pareto using total_trade_price revenue,draft
MEDRIZINE 5MG/5ML SYRUP,1431.0,33282.5,179119.5,14,11,0,887,5.381792,0.000122,0.923699,B,ABC/Pareto using total_trade_price revenue,draft
CIPRODIN 500MG,220.0,33264.0,318536.0,2,2,0,888,9.575998,0.000122,0.92382,B,ABC/Pareto using total_trade_price revenue,draft
REGIVASC 5MG,1464.0,33112.5,108160.5,9,8,0,889,3.266455,0.000121,0.923942,B,ABC/Pareto using total_trade_price revenue,draft
PILLOW CASE AND BEDDINGS,200.0,33000.0,36800.0,1,1,0,890,1.115152,0.000121,0.924063,B,ABC/Pareto using total_trade_price revenue,draft
"T-SHIRT ORDINARY (S,M,L,XL,2XL)",150.0,33000.0,19350.0,1,1,0,891,0.586364,0.000121,0.924183,B,ABC/Pareto using total_trade_price revenue,draft
EGG SHELL MATTRESS (URATEX),41.0,32998.03,28701.97,8,5,0,892,0.869809,0.000121,0.924304,B,ABC/Pareto using total_trade_price revenue,draft
HYOSUR 20MG/ML,185.0,32745.0,30155.0,6,4,0,893,0.920904,0.00012,0.924424,B,ABC/Pareto using total_trade_price revenue,draft
EXEL 250MG/5ML SUS,1346.0,32681.5,51370.52,14,9,0,894,1.571853,0.00012,0.924544,B,ABC/Pareto using total_trade_price revenue,draft
TOOTHPASTE CLOSE-UP RED 50ML,718.0,32669.0,11039.5,2,2,0,895,0.33792,0.00012,0.924663,B,ABC/Pareto using total_trade_price revenue,draft
DOBUMEAN 12.5MG,195.0,32510.0,68340.0,8,8,0,896,2.102122,0.000119,0.924782,B,ABC/Pareto using total_trade_price revenue,draft
GENTACARE 3MG/ML EYE DROPS,468.0,32495.0,17500.5,6,4,0,897,0.53856,0.000119,0.924901,B,ABC/Pareto using total_trade_price revenue,draft
ROVASU20,101.0,32421.0,40080.0,9,6,0,898,1.236236,0.000119,0.92502,B,ABC/Pareto using total_trade_price revenue,draft
MOLNUPIRAVIR 400MG,180.0,32400.0,13900.0,10,6,0,899,0.429012,0.000119,0.925139,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES SMALL LATEX NONSTERILE (INDOPLAS),175.0,32375.0,10025.0,3,2,0,900,0.309653,0.000119,0.925257,B,ABC/Pareto using total_trade_price revenue,draft
KELLY CURVED 8'' (OLTEN),66.0,32208.0,20442.0,3,2,0,901,0.634687,0.000118,0.925375,B,ABC/Pareto using total_trade_price revenue,draft
KELLY STRAIGHT 8'' (OLTEN),66.0,32208.0,20412.0,3,2,0,902,0.633756,0.000118,0.925493,B,ABC/Pareto using total_trade_price revenue,draft
ALAMIN 500ML,92.0,32200.0,88700.0,13,8,0,903,2.754658,0.000118,0.925611,B,ABC/Pareto using total_trade_price revenue,draft
ZITHROBBAS 50MG,265.0,32065.0,78560.0,3,2,0,904,2.450023,0.000117,0.925728,B,ABC/Pareto using total_trade_price revenue,draft
ALVICA INTENSE 70ML,76.0866,32049.79,28452.05,8,7,1,905,0.887745,0.000117,0.925846,B,ABC/Pareto using total_trade_price revenue,draft
VELON 6.25MG TAB,546.0,32036.0,197071.82,20,12,0,906,6.151574,0.000117,0.925963,B,ABC/Pareto using total_trade_price revenue,draft
ZONROX ORIGINAL 1/2 GALON,460.0,32034.4,18565.6,1,1,0,907,0.579552,0.000117,0.92608,B,ABC/Pareto using total_trade_price revenue,draft
THERMOMETER SURGITECH,400.0,32000.0,20000.0,2,2,0,908,0.625,0.000117,0.926198,B,ABC/Pareto using total_trade_price revenue,draft
SPLENDAMET 500MG,127.0,31750.0,35169.06,33,14,0,909,1.107687,0.000116,0.926314,B,ABC/Pareto using total_trade_price revenue,draft
NORVATROL 5MG,372.0,31620.0,323640.0,1,1,0,910,10.235294,0.000116,0.92643,B,ABC/Pareto using total_trade_price revenue,draft
TOOTHPASTE COLGATE 37G,700.0,31500.0,20300.0,1,1,0,911,0.644444,0.000115,0.926545,B,ABC/Pareto using total_trade_price revenue,draft
ANIFER 190MG,436.79,31378.72,164078.28,25,19,0,912,5.228967,0.000115,0.92666,B,ABC/Pareto using total_trade_price revenue,draft
CINTADOR 250MG,60.0,31200.0,70700.0,2,2,0,913,2.266026,0.000114,0.926774,B,ABC/Pareto using total_trade_price revenue,draft
DISPOSABLE SYRINGE 3CC - INDOPLAS,135.0,31050.0,68604.0,3,3,0,914,2.209469,0.000114,0.926888,B,ABC/Pareto using total_trade_price revenue,draft
N95 FACE MASK PARTICULATE RESPIRATOR SURGICAL MASK (3M),81.6,30930.0,232894.0,6,6,0,915,7.529712,0.000113,0.927001,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES (SML) HCD,202.0,30700.0,27900.0,2,2,0,916,0.908795,0.000112,0.927114,B,ABC/Pareto using total_trade_price revenue,draft
CENDALEX 100MG/ML DROPS,1029.0,30698.7,65719.7,50,31,0,917,2.140797,0.000112,0.927226,B,ABC/Pareto using total_trade_price revenue,draft
OFPLEMED FORTE 600MG,165.0,30630.0,90878.75,5,4,0,918,2.966985,0.000112,0.927338,B,ABC/Pareto using total_trade_price revenue,draft
COZEC,302.0,30470.0,140110.0,15,4,0,919,4.598293,0.000112,0.92745,B,ABC/Pareto using total_trade_price revenue,draft
STERILE GLOVES 6.5 - GLOMED,40.0,30400.0,29520.0,1,1,0,920,0.971053,0.000111,0.927561,B,ABC/Pareto using total_trade_price revenue,draft
PARASAPH 500MG,593.11,30300.01,94977.09,39,22,0,921,3.134556,0.000111,0.927672,B,ABC/Pareto using total_trade_price revenue,draft
CALCIFESAPH 600MG/10MCG FILM COATED,180.0,30240.0,2160.0,1,1,0,922,0.071429,0.000111,0.927783,B,ABC/Pareto using total_trade_price revenue,draft
NERVESAPH,467.0,30218.0,62695.68,9,7,0,923,2.074779,0.000111,0.927893,B,ABC/Pareto using total_trade_price revenue,draft
NUPIRA 1MG/ML (4MG/4ML),22.0,30200.0,14160.0,2,2,0,924,0.468874,0.000111,0.928004,B,ABC/Pareto using total_trade_price revenue,draft
LYCORTIS 100MG IV,57.0,30153.0,10347.0,2,1,0,925,0.34315,0.00011,0.928114,B,ABC/Pareto using total_trade_price revenue,draft
CENDALEX 250MG/5ML,501.0,30106.1,41472.1,46,27,0,926,1.377531,0.00011,0.928225,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES (MD) HCD,200.0,30000.0,27600.0,1,1,0,927,0.92,0.00011,0.928334,B,ABC/Pareto using total_trade_price revenue,draft
NITRILE GLOVES MEDIUM DR. GREG,150.0,30000.0,9630.0,2,2,0,928,0.321,0.00011,0.928444,B,ABC/Pareto using total_trade_price revenue,draft
PERSONAL PROTECTIVE EQUIPMENT COVER ALL (3M),50.0,30000.0,20000.0,1,1,0,929,0.666667,0.00011,0.928554,B,ABC/Pareto using total_trade_price revenue,draft
CEFUSAPH 125MG SUSP 60ML,400.0,30000.0,26997.12,3,1,0,930,0.899904,0.00011,0.928664,B,ABC/Pareto using total_trade_price revenue,draft
GLOVES MEDIUM VINYL NONSTERILE (GLOMED),200.0,30000.0,28000.0,1,1,0,931,0.933333,0.00011,0.928774,B,ABC/Pareto using total_trade_price revenue,draft
EUROZYLLIN 250MG,2000.0,30000.0,19020.0,2,1,0,932,0.634,0.00011,0.928884,B,ABC/Pareto using total_trade_price revenue,draft
IV CANNULA 18G - CAREPLUS,30.0,30000.0,29160.0,1,1,0,933,0.972,0.00011,0.928994,B,ABC/Pareto using total_trade_price revenue,draft
TOCINOX,3152.0,29944.0,260456.0,7,3,0,934,8.698103,0.00011,0.929103,B,ABC/Pareto using total_trade_price revenue,draft
TRIANGULAR BANDAGE,658.0,29850.0,66670.0,5,5,0,935,2.233501,0.000109,0.929212,B,ABC/Pareto using total_trade_price revenue,draft
LATEX FOLEY BALLOON CATHETER SILICONE COATED 2 WAY FR.16 - SIMPLEX,745.0,29800.0,27315.0,2,2,0,936,0.916611,0.000109,0.929322,B,ABC/Pareto using total_trade_price revenue,draft
POVIDONE 10% SOLUTION ANTISEPTIC (BETASOL ),35.0,29750.0,13390.0,4,3,0,937,0.450084,0.000109,0.929431,B,ABC/Pareto using total_trade_price revenue,draft
TOOTHPASTE CLOSE-UP GREEN 50ML,650.0,29737.5,18151.5,3,2,0,938,0.610391,0.000109,0.929539,B,ABC/Pareto using total_trade_price revenue,draft
BETASOL 7.5MG/ML POVIDONE IODINE,42.0,29700.0,31568.0,4,4,0,939,1.062896,0.000109,0.929648,B,ABC/Pareto using total_trade_price revenue,draft
NASAL OXYGEN CANNULA ADULT (HEXACARE),1350.0,29700.0,13088.0,3,3,0,940,0.440673,0.000109,0.929757,B,ABC/Pareto using total_trade_price revenue,draft
AMBUBAG MANUAL RESUSCITATOR SILICONE ADULT (PRIMAPLUS),22.0,29700.0,64975.0,5,5,0,941,2.18771,0.000109,0.929866,B,ABC/Pareto using total_trade_price revenue,draft
ATREX 1MG/ML,163.8,29629.88,79864.52,40,26,0,942,2.695405,0.000108,0.929974,B,ABC/Pareto using total_trade_price revenue,draft
BAAMCILLIN-250 250MG,250.0981,29626.3,36779.85,5,3,1,943,1.241459,0.000108,0.930083,B,ABC/Pareto using total_trade_price revenue,draft
GALAXY TABLET S7 FESM-T733NLGEXTC,1.0,29490.0,20310.0,1,1,0,944,0.688708,0.000108,0.930191,B,ABC/Pareto using total_trade_price revenue,draft
MAZINE 10MG,567.0,29484.0,13708.0,3,2,0,945,0.46493,0.000108,0.930299,B,ABC/Pareto using total_trade_price revenue,draft
KEEF - 250 250MG/5ML,279.0,29295.0,67719.04,6,6,0,946,2.311625,0.000107,0.930406,B,ABC/Pareto using total_trade_price revenue,draft
ZURENIX 500MG,320.0,29280.0,154515.0,11,7,0,947,5.277152,0.000107,0.930513,B,ABC/Pareto using total_trade_price revenue,draft
LAPTOP LENOVO S145-141WL,1.0,29250.0,30600.0,1,1,0,948,1.046154,0.000107,0.93062,B,ABC/Pareto using total_trade_price revenue,draft
POVIDONE IODINE 7.5% - MEDICROSS,45.0,29250.0,26180.0,4,3,0,949,0.895043,0.000107,0.930727,B,ABC/Pareto using total_trade_price revenue,draft
T-SHIRT BC,201.0,29145.0,40803.0,1,1,0,950,1.4,0.000107,0.930834,B,ABC/Pareto using total_trade_price revenue,draft
EPIBBAS,150.0,29130.0,16540.0,4,4,0,951,0.5678,0.000107,0.930941,B,ABC/Pareto using total_trade_price revenue,draft
