MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DEC  2021,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Area,DR Number,Date Delivered,Product, Qty , CP , Total CP , Disc , Net CP , TP/UNIT , TOTAL TP , Net Income ,%
Cam Norte,DR 023074,30/09/2021,ERGON 125MCG, 2.00 , 450.00 , 900.00 , -   , 900.00 , 133.33 , 266.66 , 633.34 ,70%
Cam Norte,DR 023075,30/09/2021,BUPIRIGHT AMPULE, 10.00 , 775.00 ," 7,750.00 ", -   ," 7,750.00 ", 185.00 ," 1,850.00 "," 5,900.00 ",76%
Cam Norte,DR 023061,30/09/2021,EVAPROST 250MCG/ML, 3.00 ," 5,500.00 "," 16,500.00 ", -   ," 16,500.00 "," 3,575.00 "," 10,725.00 "," 5,775.00 ",35%
Cam Norte,DR 023062,30/09/2021,HYCLENS GARGLE (60ML), 10.00 , 100.00 ," 1,000.00 ", -   ," 1,000.00 ", 65.00 , 650.00 , 350.00 ,35%
Cam Norte,DR 023063,30/09/2021,ISORANE 100% V/V 100ML, 2.00 ," 3,800.00 "," 7,600.00 ", -   ," 7,600.00 "," 1,700.00 "," 3,400.00 "," 4,200.00 ",55%
Cam Norte,DR 023076,30/09/2021,HYCLENS GARGLE (60ML), 20.00 , 100.00 ," 2,000.00 ", -   ," 2,000.00 ", 65.00 ," 1,300.00 ", 700.00 ,35%
Cam Norte,DR 023070,30/09/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,DR 023068,30/09/2021,HYCLENS GARGLE (60ML), 12.00 , 100.00 ," 1,200.00 ", -   ," 1,200.00 ", 65.00 , 780.00 , 420.00 ,35%
Cam Norte,DR 023073,30/09/2021,JAGAPLEX TAB, 2.00 ," 1,180.00 "," 2,360.00 ", -   ," 2,360.00 ", 395.00 , 790.00 ," 1,570.00 ",67%
Cam Norte,DR 023073,30/09/2021,DOLO JAGA 500MG/50MG/100MG/100MCG, 2.00 ," 1,600.00 "," 3,200.00 ", -   ," 3,200.00 ", 615.00 ," 1,230.00 "," 1,970.00 ",62%
Cam Norte,DR 023073,30/09/2021,RESPINAL 500MG, 1.00 ," 1,500.00 "," 1,500.00 ", -   ," 1,500.00 ", 425.00 , 425.00 ," 1,075.00 ",72%
Cam Norte,DR 023073,30/09/2021,METMIC 500MG, 2.00 , 750.00 ," 1,500.00 ", -   ," 1,500.00 ", 227.50 , 455.00 ," 1,045.00 ",70%
Cam Norte,DR 023073,30/09/2021,BROADMETZ 100MG/ML DROPS, 2.00 ," 1,080.00 "," 2,160.00 ", -   ," 2,160.00 ", 31.06 , 62.12 ," 2,097.88 ",97%
Cam Norte,DR 023072,30/09/2021,CINNABLOC 25MG, 2.00 , 500.00 ," 1,000.00 ", -   ," 1,000.00 ", 133.00 , 266.00 , 734.00 ,73%
Cam Norte,DR 023071,30/09/2021,BUPIRIGHT AMPULE, 10.00 , 775.00 ," 7,750.00 ", -   ," 7,750.00 ", 185.00 ," 1,850.00 "," 5,900.00 ",76%
Cam Norte,DR 023067,30/09/2021,BUPIRIGHT AMPULE, 50.00 , 775.00 ," 38,750.00 ", -   ," 38,750.00 ", 185.00 ," 9,250.00 "," 29,500.00 ",76%
Cam Norte,DR 023066,30/09/2021,AMPI-1, 3.00 , 250.00 , 750.00 , -   , 750.00 , 125.00 , 375.00 , 375.00 ,50%
Cam Norte,DR 023065,30/09/2021,CETHERGO 200MCG, 0.20 ," 3,400.00 ", 680.00 , -   , 680.00 ," 1,250.00 ", 250.00 , 430.00 ,63%
Cam Norte,DR 023064,30/09/2021,ACCELAC 3.35G/5ML, 15.00 , 230.00 ," 3,450.00 ", -   ," 3,450.00 ", 126.50 ," 1,897.50 "," 1,552.50 ",45%
Cam Norte,DR 023058,06/09/2021,CETHERGO 200MCG, 0.20 ," 3,400.00 ", 680.00 , -   , 680.00 ," 1,250.00 ", 250.00 , 430.00 ,63%
Cam Norte,DR 023056,06/09/2021,AMPI-1, 0.10 ," 2,500.00 ", 250.00 , -   , 250.00 , 125.00 , 12.50 , 237.50 ,95%
Cam Norte,DR 023057,06/09/2021,HYCLENS GARGLE (60ML), 30.00 , 100.00 ," 3,000.00 ", -   ," 3,000.00 ", 65.00 ," 1,950.00 "," 1,050.00 ",35%
Cam Norte,DR 023055,06/09/2021,ISORANE 100% V/V 100ML, 2.00 ," 3,800.00 "," 7,600.00 ", -   ," 7,600.00 "," 1,700.00 "," 3,400.00 "," 4,200.00 ",55%
Cam Norte,DR 023054,06/09/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,DR 023053,06/09/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,DR 023052,31/08/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,DR 22300,31/08/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,DR 023051,31/08/2021,HYCLENS GARGLE (60ML), 20.00 , 100.00 ," 2,000.00 ", -   ," 2,000.00 ", 65.00 ," 1,300.00 ", 700.00 ,35%
Cam Norte,DR 22298,31/08/2021,CETHERGO 200MCG, 0.20 ," 3,400.00 ", 680.00 , -   , 680.00 ," 1,250.00 ", 250.00 , 430.00 ,63%
Cam Norte,DR 22299,31/08/2021,CINNABLOC 25MG, 1.00 , 500.00 , 500.00 , -   , 500.00 , 133.00 , 133.00 , 367.00 ,73%
Cam Norte,DR 22297,31/08/2021,BUPIRIGHT AMPULE, 50.00 , 775.00 ," 38,750.00 ", -   ," 38,750.00 ", 185.00 ," 9,250.00 "," 29,500.00 ",76%
Cam Norte,DR 22293,31/08/2021,ISORANE 100% V/V 100ML, 3.00 ," 6,250.00 "," 18,750.00 ", -   ," 18,750.00 "," 1,700.00 "," 5,100.00 "," 13,650.00 ",73%
Cam Norte,DR 22294,31/08/2021,BUPIRIGHT AMPULE, 15.00 , 775.00 ," 11,625.00 ", -   ," 11,625.00 ", 185.00 ," 2,775.00 "," 8,850.00 ",76%
Cam Norte,DR 22295,31/08/2021,ISORANE 100% V/V 100ML, 2.00 ," 3,800.00 "," 7,600.00 ", -   ," 7,600.00 "," 1,700.00 "," 3,400.00 "," 4,200.00 ",55%
Cam Norte,DR 22296,31/08/2021,MULTI GROW 30ML DROPS, 30.00 , 116.67 ," 3,500.00 ", -   ," 3,500.00 ", 70.00 ," 2,100.00 "," 1,400.00 ",40%
Cam Norte,DR 023060,31/08/2021,EVAPROST 250MCG/ML, 3.00 ," 5,760.00 "," 17,280.00 ", -   ," 17,280.00 "," 3,575.00 "," 10,725.00 "," 6,555.00 ",38%
Cam Norte,DR 023059,31/08/2021,ISORANE 100% V/V 100ML, 6.00 ," 6,250.00 "," 37,500.00 ", -   ," 37,500.00 "," 1,700.00 "," 10,200.00 "," 27,300.00 ",73%
Cam Norte,DR 22283,31/07/2021,BUPIRIGHT AMPULE, 50.00 , 775.00 ," 38,750.00 ", -   ," 38,750.00 ", 185.00 ," 9,250.00 "," 29,500.00 ",76%
Cam Norte,DR 22292,31/07/2021,MIXCLAV 250mg, 11.00 , 350.00 ," 3,850.00 ", -   ," 3,850.00 ", 90.00 , 990.00 ," 2,860.00 ",74%
Cam Norte,DR 22292,31/07/2021,RESPINAL 500MG, 2.00 ," 1,500.00 "," 3,000.00 ", -   ," 3,000.00 ", 425.00 , 850.00 ," 2,150.00 ",72%
Cam Norte,DR 22291,31/07/2021,DOLO JAGA 500MG/50MG/100MG/100MCG, 1.00 ," 1,600.00 "," 1,600.00 ", -   ," 1,600.00 ", 615.00 , 615.00 , 985.00 ,62%
Cam Norte,DR 22291,31/07/2021,METMIC 500MG, 2.00 , 750.00 ," 1,500.00 ", -   ," 1,500.00 ", 227.50 , 455.00 ," 1,045.00 ",70%
Cam Norte,DR 22291,31/07/2021,BROADMETZ 500MG CAP, 1.00 ," 1,080.00 "," 1,080.00 ", -   ," 1,080.00 ", 319.00 , 319.00 , 761.00 ,70%
Cam Norte,DR 22291,31/07/2021,CINNABLOC 25MG, 1.00 , 500.00 , 500.00 , -   , 500.00 , 133.00 , 133.00 , 367.00 ,73%
Cam Norte,DR 22288,31/07/2021,DULAX 3.35MG, 13.00 , 230.00 ," 2,990.00 ", -   ," 2,990.00 ", 95.00 ," 1,235.00 "," 1,755.00 ",59%
Cam Norte,DR 22290,31/07/2021,EVAPROST 250MCG/ML, 3.00 ," 5,500.00 "," 16,500.00 ", -   ," 16,500.00 "," 3,575.00 "," 10,725.00 "," 5,775.00 ",35%
Cam Norte,DR 22287,31/07/2021,BUPIRIGHT AMPULE, 28.00 , 464.29 ," 13,000.00 ", -   ," 13,000.00 ", 185.00 ," 5,180.00 "," 7,820.00 ",60%
Cam Norte,DR 22271,31/07/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,DR 22289,31/07/2021,AMPI-1, 2.00 , 250.00 , 500.00 , -   , 500.00 , 125.00 , 250.00 , 250.00 ,50%
Cam Norte,DR 22286,31/07/2021,ISORANE 100% V/V 100ML, 2.00 ," 3,800.00 "," 7,600.00 ", -   ," 7,600.00 "," 1,700.00 "," 3,400.00 "," 4,200.00 ",55%
Cam Norte,DR 22285,31/07/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,DR 22284,31/07/2021,HEMOSTAP 500mg, 4.00 ," 1,800.00 "," 7,200.00 ", -   ," 7,200.00 ", 420.00 ," 1,680.00 "," 5,520.00 ",77%
Cam Norte,DR 22284,31/07/2021,METMIC 500MG, 6.00 , 750.00 ," 4,500.00 ", -   ," 4,500.00 ", 227.50 ," 1,365.00 "," 3,135.00 ",70%
Cam Norte,DR 22284,31/07/2021,BROADMETZ 500MG CAP, 2.00 ," 1,070.00 "," 2,140.00 ", -   ," 2,140.00 ", 319.00 , 638.00 ," 1,502.00 ",70%
Cam Norte,DR 22284,31/07/2021,RESPINAL 500MG, 6.00 ," 1,500.00 "," 9,000.00 ", -   ," 9,000.00 ", 425.00 ," 2,550.00 "," 6,450.00 ",72%
Cam Norte,DR 22284,31/07/2021,DOLO JAGA 500MG/50MG/100MG/100MCG, 1.00 ," 1,600.00 "," 1,600.00 ", -   ," 1,600.00 ", 615.00 , 615.00 , 985.00 ,62%
Cam Norte,PULL 2276,16/07/2021,BUPIRIGHT AMPULE, 8.00 , 464.29 ," 3,714.32 ", -   ," 3,714.32 ", 185.00 ," 1,480.00 "," 2,234.32 ",60%
Cam Norte,DR 22269,15/07/2021,SOLUNATE 84MG/ML (8.4%), 0.40 ," 12,000.00 "," 4,800.00 ", -   ," 4,800.00 "," 4,600.00 "," 1,840.00 "," 2,960.00 ",62%
Cam Norte,DR 22278,05/07/2021,ISORANE 100% V/V 100ML, 2.00 ," 3,800.00 "," 7,600.00 ", -   ," 7,600.00 "," 1,700.00 "," 3,400.00 "," 4,200.00 ",55%
Cam Norte,DR 22270,05/07/2021,ZINACARE 750MG W/O DILUENT, 10.00 , 250.00 ," 2,500.00 ", -   ," 2,500.00 ", 15.00 , 150.00 ," 2,350.00 ",94%
Cam Norte,DR 22268,05/07/2021,DULAX 3.35MG, 10.00 , 230.00 ," 2,300.00 ", -   ," 2,300.00 ", 95.00 , 950.00 ," 1,350.00 ",59%
Cam Norte,DR 22277,05/07/2021,DULAX 3.35MG, 20.00 , 230.00 ," 4,600.00 ", -   ," 4,600.00 ", 95.00 ," 1,900.00 "," 2,700.00 ",59%
Cam Norte,DR 22280,05/07/2021,EVAPROST 250MCG/ML, 2.00 ," 5,500.00 "," 11,000.00 ", -   ," 11,000.00 "," 3,575.00 "," 7,150.00 "," 3,850.00 ",35%
Cam Norte,DR 22279,05/07/2021,ISORANE 100% V/V 100ML, 2.00 ," 3,800.00 "," 7,600.00 ", -   ," 7,600.00 "," 1,700.00 "," 3,400.00 "," 4,200.00 ",55%
Cam Norte,DR 22273,05/07/2021,ZINACARE 750MG W/O DILUENT, 20.00 , 250.00 ," 5,000.00 ", -   ," 5,000.00 ", 15.00 , 300.00 ," 4,700.00 ",94%
Cam Norte,DR 22272,05/07/2021,HISTARIL 1MG/50MG/5ML SYR, 12.00 , 80.00 , 960.00 , -   , 960.00 , 22.30 , 267.60 , 692.40 ,72%
Cam Norte,DR 22274,05/07/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,DR 22282,05/07/2021,BUPIRIGHT AMPULE, 30.00 , 775.00 ," 23,250.00 ", -   ," 23,250.00 ", 185.00 ," 5,550.00 "," 17,700.00 ",76%
Cam Norte,DR 22281,05/07/2021,ISORANE 100% V/V 100ML, 6.00 ," 6,250.00 "," 37,500.00 ", -   ," 37,500.00 "," 1,700.00 "," 10,200.00 "," 27,300.00 ",73%
Cam Norte,DR 22276,05/07/2021,EVAPROST 250MCG/ML, 3.00 ," 5,760.00 "," 17,280.00 ", -   ," 17,280.00 "," 3,575.00 "," 10,725.00 "," 6,555.00 ",38%
Cam Norte,DR 22275,05/07/2021,BUPIRIGHT AMPULE, 30.00 , 775.00 ," 23,250.00 ", -   ," 23,250.00 ", 185.00 ," 5,550.00 "," 17,700.00 ",76%
Cam Norte,DR 22267,05/07/2021,BUPIRIGHT AMPULE, 17.00 , 775.00 ," 13,175.00 ", -   ," 13,175.00 ", 185.00 ," 3,145.00 "," 10,030.00 ",76%
Cam Norte,DR 22193,05/07/2021,SOLUNATE 84MG/ML (8.4%), 0.40 ," 12,000.00 "," 4,800.00 ", -   ," 4,800.00 "," 4,600.00 "," 1,840.00 "," 2,960.00 ",62%
Cam Norte,DR 22194,05/07/2021,BUPIRIGHT AMPULE, 28.00 , 464.29 ," 13,000.00 ", -   ," 13,000.00 ", 185.00 ," 5,180.00 "," 7,820.00 ",60%
Cam Norte,DR 22264,10/05/2021,ISORANE 100% V/V 100ML, 4.00 ," 6,250.00 "," 25,000.00 ", -   ," 25,000.00 "," 1,700.00 "," 6,800.00 "," 18,200.00 ",73%
Cam Norte,44323,10/05/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,DR 22266,10/05/2021,SOLUNATE 84MG/ML (8.4%), 0.20 ," 12,000.00 "," 2,400.00 ", -   ," 2,400.00 "," 4,600.00 ", 920.00 ," 1,480.00 ",62%
Cam Norte,DR 22265,10/05/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,DR 22192,30/04/2021,MULTI GROW 30ML DROPS, 30.00 , 116.67 ," 3,500.00 ", -   ," 3,500.00 ", 70.00 ," 2,100.00 "," 1,400.00 ",40%
Cam Norte,DR 22195,30/04/2021,HEMOSTAP 500mg, 4.00 ," 1,500.00 "," 6,000.00 ", -   ," 6,000.00 ", 420.00 ," 1,680.00 "," 4,320.00 ",72%
Cam Norte,DR 22195,30/04/2021,METMIC 500MG, 3.00 , 750.00 ," 2,250.00 ", -   ," 2,250.00 ", 227.50 , 682.50 ," 1,567.50 ",70%
Cam Norte,DR 22199,30/04/2021,BUPIRIGHT AMPULE, 30.00 , 775.00 ," 23,250.00 ", -   ," 23,250.00 ", 185.00 ," 5,550.00 "," 17,700.00 ",76%
Cam Norte,DR 22188,30/04/2021,EVAPROST 250MCG/ML, 2.00 ," 5,500.00 "," 11,000.00 ", -   ," 11,000.00 "," 3,575.00 "," 7,150.00 "," 3,850.00 ",35%
Cam Norte,DR 22191,30/04/2021,DULAX 3.35MG, 20.00 , 230.00 ," 4,600.00 ", -   ," 4,600.00 ", 95.00 ," 1,900.00 "," 2,700.00 ",59%
Cam Norte,DR 22200,30/04/2021,DOLO JAGA 500MG/50MG/100MG/100MCG, 1.00 ," 1,600.00 "," 1,600.00 ", -   ," 1,600.00 ", 615.00 , 615.00 , 985.00 ,62%
Cam Norte,DR 22200,30/04/2021,JAGA 300MG/100MG/100MCG, 1.00 ," 1,200.00 "," 1,200.00 ", -   ," 1,200.00 ", 530.00 , 530.00 , 670.00 ,56%
Cam Norte,DR 22200,30/04/2021,JAGAPLEX TAB, 3.00 ," 1,185.00 "," 3,555.00 ", -   ," 3,555.00 ", 395.00 ," 1,185.00 "," 2,370.00 ",67%
Cam Norte,DR 22200,30/04/2021,CINNABLOC 25MG, 1.00 , 500.00 , 500.00 , -   , 500.00 , 133.00 , 133.00 , 367.00 ,73%
Cam Norte,DR 22200,30/04/2021,BROADMETZ 500MG CAP, 1.00 ," 1,080.00 "," 1,080.00 ", -   ," 1,080.00 ", 319.00 , 319.00 , 761.00 ,70%
Cam Norte,DR 22200,30/04/2021,METMIC 500MG, 2.00 , 750.00 ," 1,500.00 ", -   ," 1,500.00 ", 227.50 , 455.00 ," 1,045.00 ",70%
Cam Norte,DR 22200,30/04/2021,RESPINAL 500MG, 2.00 ," 1,800.00 "," 3,600.00 ", -   ," 3,600.00 ", 425.00 , 850.00 ," 2,750.00 ",76%
Cam Norte,DR 22200,30/04/2021,CLOXANE 500MG CAP, 1.00 ," 1,800.00 "," 1,800.00 ", -   ," 1,800.00 ", 224.25 , 224.25 ," 1,575.75 ",88%
Cam Norte,DR 22197,30/04/2021,ZINACARE 750MG W/O DILUENT, 20.00 , 250.00 ," 5,000.00 ", -   ," 5,000.00 ", 15.00 , 300.00 ," 4,700.00 ",94%
Cam Norte,DR 22198,30/04/2021,GENTACARE 40MG, 2.00 ," 4,200.00 "," 8,400.00 ", -   ," 8,400.00 ", 50.00 , 100.00 ," 8,300.00 ",99%
Cam Norte,DR 22196,30/04/2021,BUPIRIGHT AMPULE, 28.00 , 464.29 ," 13,000.00 ", -   ," 13,000.00 ", 185.00 ," 5,180.00 "," 7,820.00 ",60%
Cam Norte,DR 22263,30/04/2021,TERMAGEN 100MG/ML, 6.00 , 105.00 , 630.00 , -   , 630.00 , 29.18 , 175.08 , 454.92 ,72%
Cam Norte,DR 22263,30/04/2021,HISTARIL 2MG/100MG CAP, 2.00 , 800.00 ," 1,600.00 ", -   ," 1,600.00 ", 225.00 , 450.00 ," 1,150.00 ",72%
Cam Norte,DR 22263,30/04/2021,HISTARIL 1MG/50MG/5ML SYR, 6.00 , 80.00 , 480.00 , -   , 480.00 , 22.30 , 133.80 , 346.20 ,72%
Cam Norte,DR 22263,30/04/2021,DOLO JAGA 500MG/50MG/100MG/100MCG, 1.00 ," 1,600.00 "," 1,600.00 ", -   ," 1,600.00 ", 615.00 , 615.00 , 985.00 ,62%
Cam Norte,DR 22263,30/04/2021,BROADMETZ 100MG/ML DROPS, 6.00 , 101.00 , 606.00 , -   , 606.00 , 31.06 , 186.36 , 419.64 ,69%
Cam Norte,DR 22263,30/04/2021,RESPINAL 500MG, 5.00 ," 1,500.00 "," 7,500.00 ", -   ," 7,500.00 ", 425.00 ," 2,125.00 "," 5,375.00 ",72%
Cam Norte,DR 22263,30/04/2021,METMIC 500MG, 3.00 , 750.00 ," 2,250.00 ", -   ," 2,250.00 ", 227.50 , 682.50 ," 1,567.50 ",70%
Cam Norte,DR 22262,30/04/2021,DULAX 3.35MG, 20.00 , 230.00 ," 4,600.00 ", -   ," 4,600.00 ", 95.00 ," 1,900.00 "," 2,700.00 ",59%
Cam Norte,DR 22259,30/04/2021,SOLUNATE 84MG/ML (8.4%), 0.40 ," 12,000.00 "," 4,800.00 ", -   ," 4,800.00 "," 4,600.00 "," 1,840.00 "," 2,960.00 ",62%
Cam Norte,DR 22260,30/04/2021,AMPI-1, 1.00 ," 1,215.00 "," 1,215.00 ", -   ," 1,215.00 ", 125.00 , 125.00 ," 1,090.00 ",90%
Cam Norte,DR 22261,30/04/2021,BUPIRIGHT AMPULE, 28.00 , 464.29 ," 13,000.00 ", -   ," 13,000.00 ", 185.00 ," 5,180.00 "," 7,820.00 ",60%
Cam Norte,DR 22258,30/04/2021,EVAPROST 250MCG/ML, 2.00 ," 5,500.00 "," 11,000.00 ", -   ," 11,000.00 "," 3,575.00 "," 7,150.00 "," 3,850.00 ",35%
Cam Norte,22183,23/03/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,22190,23/03/2021,BUPIRIGHT AMPULE, 25.00 , 775.00 ," 19,375.00 ", -   ," 19,375.00 ", 185.00 ," 4,625.00 "," 14,750.00 ",76%
Cam Norte,22180,22/03/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,22187,22/03/2021,SOLVAPRINE 10MG, 10.00 , 240.00 ," 2,400.00 ", -   ," 2,400.00 ", 146.80 ," 1,468.00 ", 932.00 ,39%
Cam Norte,22181,22/03/2021,ISORANE 100% V/V 100ML, 2.00 ," 3,000.00 "," 6,000.00 ", -   ," 6,000.00 "," 1,700.00 "," 3,400.00 "," 2,600.00 ",43%
Cam Norte,22186,22/03/2021,SOLUNATE 84MG/ML (8.4%), 0.20 ," 12,000.00 "," 2,400.00 ", -   ," 2,400.00 "," 4,600.00 ", 920.00 ," 1,480.00 ",62%
Cam Norte,22185,22/03/2021,SOLUNATE 84MG/ML (8.4%), 0.20 ," 12,000.00 "," 2,400.00 ", -   ," 2,400.00 "," 4,600.00 ", 920.00 ," 1,480.00 ",62%
Cam Norte,22182,22/03/2021,ISORANE 100% V/V 100ML, 2.00 ," 3,000.00 "," 6,000.00 ", -   ," 6,000.00 "," 1,700.00 "," 3,400.00 "," 2,600.00 ",43%
Cam Norte,22184,22/03/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,22257,26/02/2021,ISORANE 100% V/V 100ML, 6.00 ," 6,250.00 "," 37,500.00 ", -   ," 37,500.00 "," 1,700.00 "," 10,200.00 "," 27,300.00 ",73%
Cam Norte,22176,26/02/2021,BROADMETZ 500MG CAP, 7.00 ," 1,070.00 "," 7,490.00 ", -   ," 7,490.00 ", 319.00 ," 2,233.00 "," 5,257.00 ",70%
Cam Norte,22176,26/02/2021,METMIC 500MG, 9.00 , 750.00 ," 6,750.00 ", -   ," 6,750.00 ", 227.50 ," 2,047.50 "," 4,702.50 ",70%
Cam Norte,22176,26/02/2021,RESPINAL 500MG, 7.00 ," 1,500.00 "," 10,500.00 ", -   ," 10,500.00 ", 425.00 ," 2,975.00 "," 7,525.00 ",72%
Cam Norte,22176,26/02/2021,DOLO JAGA 500MG/50MG/100MG/100MCG, 3.00 ," 1,600.00 "," 4,800.00 ", -   ," 4,800.00 ", 615.00 ," 1,845.00 "," 2,955.00 ",62%
Cam Norte,22176,26/02/2021,JAGA 300MG/100MG/100MCG, 2.00 ," 1,200.00 "," 2,400.00 ", -   ," 2,400.00 ", 530.00 ," 1,060.00 "," 1,340.00 ",56%
Cam Norte,22176,26/02/2021,CINNABLOC 25MG, 3.00 , 500.00 ," 1,500.00 ", -   ," 1,500.00 ", 133.00 , 399.00 ," 1,101.00 ",73%
Cam Norte,22176,26/02/2021,BROADMETZ 250MG/5ML SUS, 10.00 , 105.00 ," 1,050.00 ", -   ," 1,050.00 ", 40.25 , 402.50 , 647.50 ,62%
Cam Norte,22176,26/02/2021,RESPINAL 125MG/5ML, 5.00 , 120.00 , 600.00 , -   , 600.00 , 40.26 , 201.30 , 398.70 ,66%
Cam Norte,22178,26/02/2021,SOLUNATE 84MG/ML (8.4%), 0.20 ," 12,000.00 "," 2,400.00 ", -   ," 2,400.00 "," 4,600.00 ", 920.00 ," 1,480.00 ",62%
Cam Norte,22179,26/02/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,22255,26/02/2021,SOLUNATE 84MG/ML (8.4%), 0.30 ," 12,000.00 "," 3,600.00 ", -   ," 3,600.00 "," 4,600.00 "," 1,380.00 "," 2,220.00 ",62%
Cam Norte,22254,26/02/2021,SOLUNATE 84MG/ML (8.4%), 0.30 ," 12,000.00 "," 3,600.00 ", -   ," 3,600.00 "," 4,600.00 "," 1,380.00 "," 2,220.00 ",62%
Cam Norte,22253,26/02/2021,AMPI-1, 2.00 ," 1,215.00 "," 2,430.00 ", -   ," 2,430.00 ", 125.00 , 250.00 ," 2,180.00 ",90%
Cam Norte,22252,26/02/2021,DULAX 3.35MG, 10.00 , 230.00 ," 2,300.00 ", -   ," 2,300.00 ", 95.00 , 950.00 ," 1,350.00 ",59%
Cam Norte,22256,26/02/2021,BUPIRIGHT AMPULE, 14.00 , 464.29 ," 6,500.00 ", -   ," 6,500.00 ", 185.00 ," 2,590.00 "," 3,910.00 ",60%
Cam Norte,22251,26/02/2021,DULAX 3.35MG, 10.00 , 230.00 ," 2,300.00 ", -   ," 2,300.00 ", 95.00 , 950.00 ," 1,350.00 ",59%
Cam Norte,22177,26/02/2021,ISORANE 100% V/V 100ML, 2.00 ," 3,000.00 "," 6,000.00 ", -   ," 6,000.00 "," 1,700.00 "," 3,400.00 "," 2,600.00 ",43%
Cam Norte,22172,31/01/2021,BUPIRIGHT AMPULE, 30.00 , 775.00 ," 23,250.00 ", -   ," 23,250.00 ", 185.00 ," 5,550.00 "," 17,700.00 ",76%
Cam Norte,22175,28/01/2021,SOLUNATE 84MG/ML (8.4%), 0.20 ," 12,000.00 "," 2,400.00 ", -   ," 2,400.00 "," 4,600.00 ", 920.00 ," 1,480.00 ",62%
Cam Norte,22160,28/01/2021,ISORANE 100% V/V 100ML, 6.00 ," 6,250.00 "," 37,500.00 ", -   ," 37,500.00 "," 1,700.00 "," 10,200.00 "," 27,300.00 ",73%
Cam Norte,22161,18/01/2021,DOLO JAGA 500MG/50MG/100MG/100MCG, 1.00 ," 1,800.00 "," 1,800.00 ", -   ," 1,800.00 ", 615.00 , 615.00 ," 1,185.00 ",66%
Cam Norte,22161,18/01/2021,METMIC 500MG, 2.00 , 750.00 ," 1,500.00 ", -   ," 1,500.00 ", 227.50 , 455.00 ," 1,045.00 ",70%
Cam Norte,22161,18/01/2021,ANGEL-50 50MG, 1.00 , 600.00 , 600.00 , -   , 600.00 , 145.00 , 145.00 , 455.00 ,76%
Cam Norte,22161,18/01/2021,RESPINAL 250MG/5ML, 6.00 , 190.00 ," 1,140.00 ", -   ," 1,140.00 ", 53.08 , 318.48 , 821.52 ,72%
Cam Norte,22161,18/01/2021,RESPINAL 125MG/5ML, 6.00 , 120.00 , 720.00 , -   , 720.00 , 40.26 , 241.56 , 478.44 ,66%
Cam Norte,22169,14/01/2021,SOLUNATE 84MG/ML (8.4%), 0.40 ," 12,000.00 "," 4,800.00 ", -   ," 4,800.00 "," 4,600.00 "," 1,840.00 "," 2,960.00 ",62%
