MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2024,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Area,DR Number,Date Delivered,Product, Qty , CP , Total CP , Disc , Net CP , TP/UNIT , TOTAL TP , Net Income ,%
Quezon,DR 24744,19/02/2024,ZELEX 200MG CAP, 1.00 ," 2,800.00 "," 2,800.00 ", -   ," 2,800.00 ", 925.00 , 925.00 ," 1,875.00 ",67%
Quezon,DR 24745,20/02/2024,TRIVASC 35MG, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 24746,20/02/2024,OPTRYL 5MG/G (0.5%) 5G, 30.00 , 203.00 ," 6,090.00 ", -   ," 6,090.00 ", 127.00 ," 3,810.00 "," 2,280.00 ",37%
Quezon,DR 24746,20/02/2024,DOPABAS 40MG/ML (200MG/5ML) 5ML, 20.00 ," 1,260.00 "," 25,200.00 ", -   ," 25,200.00 ", 336.00 ," 6,720.00 "," 18,480.00 ",73%
Quezon,DR 24746,20/02/2024,CETHERGO 200MCG/ML IV, 1.00 ," 4,375.00 "," 4,375.00 ", -   ," 4,375.00 "," 1,125.00 "," 1,125.00 "," 3,250.00 ",74%
Quezon,DR 24747,27/02/2024,FERGLOBIN 250MG CAP, 7.00 , 750.00 ," 5,250.00 "," 1,575.00 "," 3,675.00 ", 325.00 ," 2,275.00 "," 1,400.00 ",27%
Quezon,DR 24748,28/02/2024,EMZART-40 40MG, 20.00 , 429.00 ," 8,580.00 ", -   ," 8,580.00 ", 156.00 ," 3,120.00 "," 5,460.00 ",64%
Quezon,DR 24748,28/02/2024,EMZART-80 80MG, 20.00 , 726.00 ," 14,520.00 ", -   ," 14,520.00 ", 264.00 ," 5,280.00 "," 9,240.00 ",64%
Quezon,DR 24748,28/02/2024,TRIVASC 35MG, 20.00 ," 1,350.00 "," 27,000.00 ", -   ," 27,000.00 ", 437.50 ," 8,750.00 "," 18,250.00 ",68%
Quezon,DR 24749,29/02/2024,TRIVASC 35MG, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Marinduque,DR 24854,29/02/2024,FERGLOBIN 250MG CAP, 10.00 , 750.00 ," 7,500.00 "," 2,250.00 "," 5,250.00 ", 325.00 ," 3,250.00 "," 2,000.00 ",27%
Quezon,DR 24748,28/02/2024,XURIC 40-40MG, 10.00 , 600.00 ," 6,000.00 ", -   ," 6,000.00 ", 115.00 ," 1,150.00 "," 4,850.00 ",81%
Quezon,DR 24748,28/02/2024,VELON 6.25MG TAB, 50.00 , 550.00 ," 27,500.00 ", -   ," 27,500.00 ", 55.00 ," 2,750.00 "," 24,750.00 ",90%
Quezon,DR 24748,28/02/2024,TANAFEN 450MG/35MG, 10.00 , 850.00 ," 8,500.00 ", -   ," 8,500.00 ", 175.00 ," 1,750.00 "," 6,750.00 ",79%
Quezon,DR 24748,28/02/2024,MYMET 500MG TAB, 15.00 , 292.00 ," 4,380.00 ", -   ," 4,380.00 ", 39.75 , 596.25 ," 3,783.75 ",86%
Quezon,DR 24748,28/02/2024,TRIDEN 160MG TAB, 5.00 ," 1,980.00 "," 9,900.00 ", -   ," 9,900.00 ", 720.00 ," 3,600.00 "," 6,300.00 ",64%
Marinduque,DR 24851,01/03/2024,AFENAX 100MG TAB, 5.00 ," 2,100.00 "," 10,500.00 ", -   ," 10,500.00 ", 595.00 ," 2,975.00 "," 7,525.00 ",72%
Marinduque,DR 24852,01/03/2024,HYCLENS WOUND SPRAY 2% 60ML, 36.00 , 280.00 ," 10,080.00 ", -   ," 10,080.00 ", 114.66 ," 4,127.76 "," 5,952.24 ",59%
Marinduque,DR 24853,01/03/2024,HISTARIL 100MG/2MG, 10.00 , 900.00 ," 9,000.00 ", -   ," 9,000.00 ", 300.00 ," 3,000.00 "," 6,000.00 ",67%
Marinduque,DR 24853,01/03/2024,CINNABLOC 25MG TAB, 10.00 , 700.00 ," 7,000.00 ", -   ," 7,000.00 ", 200.00 ," 2,000.00 "," 5,000.00 ",71%
Marinduque,DR 24853,01/03/2024,ALVICA INTENSE 70ML, 10.00 , 552.94 ," 5,529.40 ", -   ," 5,529.40 ", 235.00 ," 2,350.00 "," 3,179.40 ",57%
Quezon,DR 24855,05/03/2024,BENERVA PLUS 500MG/50MG/100MG/100MCG, 5.00 ," 1,200.00 "," 6,000.00 ", -   ," 6,000.00 ", 615.00 ," 3,075.00 "," 2,925.00 ",49%
Quezon,DR 24855,05/03/2024,JAGA 300MG/100MG/100MCG CAP, 5.00 ," 1,054.00 "," 5,270.00 ", -   ," 5,270.00 ", 530.00 ," 2,650.00 "," 2,620.00 ",50%
Quezon,DR 24856,05/03/2024,TRIVASC 35MG, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 24857,05/03/2024,EXECORE 500MG TAB, 20.00 , 340.00 ," 6,800.00 "," 2,040.00 "," 4,760.00 ", 78.00 ," 1,560.00 "," 3,200.00 ",47%
Marinduque,DR 24859,09/03/2024,BENERVA FORTE 300MG/100MG/100MCG, 30.00 ," 1,540.00 "," 46,200.00 "," 13,860.00 "," 32,340.00 ", 525.00 ," 15,750.00 "," 16,590.00 ",36%
Quezon,DR 24858,06/03/2024,VOXOLL 15MG/5ML, 24.00 , 80.00 ," 1,920.00 ", 576.00 ," 1,344.00 ", 33.00 , 792.00 , 552.00 ,29%
Quezon,DR 24858,06/03/2024,VOXOLL 30MG, 3.00 , 800.00 ," 2,400.00 ", 720.00 ," 1,680.00 ", 168.00 , 504.00 ," 1,176.00 ",49%
Quezon,DR 24858,06/03/2024,JAGA 300MG/100MG/100MCG CAP, 1.00 ," 1,540.00 "," 1,540.00 ", 462.00 ," 1,078.00 ", 530.00 , 530.00 , 548.00 ,36%
Quezon,DR 24860,11/03/2024,CENDALEX 100MG/ML, 24.00 , 115.00 ," 2,760.00 ", -   ," 2,760.00 ", 35.70 , 856.80 ," 1,903.20 ",69%
Quezon,DR 24860,11/03/2024,BUFEN 200MG/5ML, 10.00 , 114.00 ," 1,140.00 ", -   ," 1,140.00 ", 47.50 , 475.00 , 665.00 ,58%
Quezon,DR 24861,12/03/2024,TRIVASC 35MG, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 24863,15/03/2024,HYCLENS WOUND SPRAY 2% 120ML BOV, 12.00 , 550.00 ," 6,600.00 ", 660.00 ," 5,940.00 ", 392.00 ," 4,704.00 "," 1,236.00 ",19%
Quezon,DR 24875,25/03/2024,TRIVASC 35MG, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 24878,26/03/2024,FOLACID 5MG CAP, 10.00 , 615.00 ," 6,150.00 "," 1,845.00 "," 4,305.00 ", 236.25 ," 2,362.50 "," 1,942.50 ",32%
Quezon,DR 24876,25/03/2024,VOXOLL 15MG/5ML, 30.00 , 80.00 ," 2,400.00 ", 720.00 ," 1,680.00 ", 33.00 , 990.00 , 690.00 ,29%
Quezon,DR 24877,25/03/2024,DOLO-JAGA 500MG/50MG/100MG/100MCG, 1.00 ," 2,000.00 "," 2,000.00 ", 600.00 ," 1,400.00 ", 615.00 , 615.00 , 785.00 ,39%
Quezon,DR 24877,25/03/2024,JAGA 300MG/100MG/100MCG CAP, 1.00 ," 1,540.00 "," 1,540.00 ", 462.00 ," 1,078.00 ", 530.00 , 530.00 , 548.00 ,36%
Quezon,DR 24879,01/04/2024,TRIVASC 35MG, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 25001,11/04/2024,LEPIXA 500-500MG, 1.00 ," 2,400.00 "," 2,400.00 ", -   ," 2,400.00 ", 920.00 , 920.00 ," 1,480.00 ",62%
Quezon,DR 25002,11/04/2024,GIAN-ZINC 120ML, 24.00 , 297.50 ," 7,140.00 ", -   ," 7,140.00 ", 90.00 ," 2,160.00 "," 4,980.00 ",70%
Quezon,DR 25002,11/04/2024,GIAN-ZINC 30ML, 24.00 , 195.00 ," 4,680.00 ", -   ," 4,680.00 ", 70.00 ," 1,680.00 "," 3,000.00 ",64%
Quezon,DR 25003,12/04/2024,DEOXYSAPH 250MG, 1.00 ," 2,940.00 "," 2,940.00 ", -   ," 2,940.00 "," 1,680.00 "," 1,680.00 "," 1,260.00 ",43%
Quezon,DR 25004,12/04/2024,LACTAMOX 500MG/125MG, 2.00 ," 3,900.00 "," 7,800.00 "," 2,340.00 "," 5,460.00 "," 1,115.00 "," 2,230.00 "," 3,230.00 ",41%
Quezon,DR 25004,12/04/2024,DOLO-JAGA 500MG/50MG/100MG/100MCG, 2.00 ," 2,000.00 "," 4,000.00 "," 1,200.00 "," 2,800.00 ", 615.00 ," 1,230.00 "," 1,570.00 ",39%
Quezon,DR 25004,12/04/2024,CIUMADE TAB, 2.00 ," 1,450.00 "," 2,900.00 ", 870.00 ," 2,030.00 ", 450.00 , 900.00 ," 1,130.00 ",39%
Quezon,DR 25005,12/04/2024,TRIVASC 35MG, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 25006,12/04/2024,XURIC 40-40MG, 30.00 ," 1,800.00 "," 54,000.00 ", -   ," 54,000.00 ", 115.00 ," 3,450.00 "," 50,550.00 ",94%
Quezon,DR 25006,12/04/2024,TRIVASC 35MG, 11.00 ," 1,350.00 "," 14,850.00 ", -   ," 14,850.00 ", 437.50 ," 4,812.50 "," 10,037.50 ",68%
Quezon,DR 25007,12/04/2024,FERGLOBIN 250MG CAP, 10.00 , 750.00 ," 7,500.00 "," 2,250.00 "," 5,250.00 ", 325.00 ," 3,250.00 "," 2,000.00 ",27%
Quezon,DR 024144,20/04/2024,PHYTOBAS 10MG/ML IV, 30.00 , 830.00 ," 24,900.00 ", -   ," 24,900.00 ", 125.00 ," 3,750.00 "," 21,150.00 ",85%
Quezon,DR 024144,20/04/2024,ATREX 1MG/ML IV, 10.00 , 780.00 ," 7,800.00 ", -   ," 7,800.00 ", 210.00 ," 2,100.00 "," 5,700.00 ",73%
Quezon,DR 024144,20/04/2024,ERGON 125MCG TAB, 3.00 , 666.67 ," 2,000.00 ", -   ," 2,000.00 ", 170.00 , 510.00 ," 1,490.00 ",75%
Quezon,DR 024144,20/04/2024,DOPABAS 40MG/ML (200MG/5ML) 5ML, 20.00 ," 1,260.00 "," 25,200.00 ", -   ," 25,200.00 ", 336.00 ," 6,720.00 "," 18,480.00 ",73%
Quezon,DR 25008,15/04/2024,BERCEF 250MG/5ML, 20.00 , 450.00 ," 9,000.00 ", -   ," 9,000.00 ", 180.00 ," 3,600.00 "," 5,400.00 ",60%
Quezon,DR 25009,15/04/2024,SOLVAPRINE 10MG TAB, 2.00 ," 1,000.00 "," 2,000.00 ", 600.00 ," 1,400.00 ", 150.00 , 300.00 ," 1,100.00 ",55%
Quezon,DR 25009,15/04/2024,FERGLOBIN 250MG CAP, 2.00 , 750.00 ," 1,500.00 ", 450.00 ," 1,050.00 ", 325.00 , 650.00 , 400.00 ,27%
Quezon,DR 25010,15/04/2024,PREHEXA, 1.00 , 945.00 , 945.00 , 283.50 , 661.50 , 270.00 , 270.00 , 391.50 ,41%
Quezon,DR 25011,30/04/2024,TANAFEN 450MG/35MG, 5.00 , 750.00 ," 3,750.00 "," 1,125.00 "," 2,625.00 ", 175.00 , 875.00 ," 1,750.00 ",47%
Quezon,DR 25012,02/05/2024,CENDALEX 100MG/ML, 20.00 , 120.00 ," 2,400.00 ", -   ," 2,400.00 ", 35.70 , 714.00 ," 1,686.00 ",70%
Quezon,DR 25012,02/05/2024,BUFEN 200MG/5ML, 10.00 , 114.00 ," 1,140.00 ", -   ," 1,140.00 ", 47.50 , 475.00 , 665.00 ,58%
Quezon,DR 25012,02/05/2024,HYCLENS GARGLE 0.12% 120ML, 6.00 , 208.00 ," 1,248.00 ", -   ," 1,248.00 ", 88.00 , 528.00 , 720.00 ,58%
Quezon,DR 25013,03/05/2024,LACTAMOX 500MG/125MG, 2.00 ," 3,800.00 "," 7,600.00 "," 2,280.00 "," 5,320.00 "," 1,115.00 "," 2,230.00 "," 3,090.00 ",41%
Quezon,DR 25013,03/05/2024,DOLO-JAGA 500MG/50MG/100MG/100MCG, 1.00 ," 2,000.00 "," 2,000.00 ", 600.00 ," 1,400.00 ", 615.00 , 615.00 , 785.00 ,39%
Quezon,DR 25013,03/05/2024,ANEROCIN 300MG CAP, 1.00 ," 2,800.00 "," 2,800.00 ", 840.00 ," 1,960.00 ", 979.00 , 979.00 , 981.00 ,35%
Quezon,DR 25013,03/05/2024,OSCIVIT 1250MG/250IU, 1.00 ," 1,450.00 "," 1,450.00 ", 435.00 ," 1,015.00 ", 190.00 , 190.00 , 825.00 ,57%
Quezon,DR 25014,06/05/2024,VELON 6.25MG TAB, 50.00 , 497.00 ," 24,850.00 ", -   ," 24,850.00 ", 55.00 ," 2,750.00 "," 22,100.00 ",89%
Quezon,DR 25014,06/05/2024,EMZART-80 80MG, 30.00 , 825.00 ," 24,750.00 ", -   ," 24,750.00 ", 264.00 ," 7,920.00 "," 16,830.00 ",68%
Quezon,DR 25014,06/05/2024,SOLVASC 5MG TAB, 30.00 ," 1,410.00 "," 42,300.00 ", -   ," 42,300.00 ", 383.93 ," 11,517.90 "," 30,782.10 ",73%
Quezon,DR 25015,07/05/2024,VOXOLL 15MG/5ML, 18.00 , 80.00 ," 1,440.00 ", 432.00 ," 1,008.00 ", 33.00 , 594.00 , 414.00 ,29%
Quezon,DR 25015,07/05/2024,VOXOLL 30MG, 1.00 , 800.00 , 800.00 , 240.00 , 560.00 , 168.00 , 168.00 , 392.00 ,49%
Quezon,DR 25016,08/05/2024,FERGLOBIN 250MG CAP, 2.00 , 850.00 ," 1,700.00 ", 510.00 ," 1,190.00 ", 325.00 , 650.00 , 540.00 ,32%
Quezon,DR 25016,08/05/2024,CIUMADE TAB, 2.00 ," 1,575.00 "," 3,150.00 ", 945.00 ," 2,205.00 ", 450.00 , 900.00 ," 1,305.00 ",41%
Quezon,DR 25017,09/05/2024,SOLVAPRINE 10MG TAB, 15.00 ," 1,100.00 "," 16,500.00 ", -   ," 16,500.00 ", 150.00 ," 2,250.00 "," 14,250.00 ",86%
Quezon,DR 24864,18/03/2024,PHYTOBAS 10MG/ML IV, 30.00 , 830.00 ," 24,900.00 ", -   ," 24,900.00 ", 125.00 ," 3,750.00 "," 21,150.00 ",85%
Quezon,DR 24864,18/03/2024,ERGON 125MCG TAB, 3.00 , 666.67 ," 2,000.00 ", -   ," 2,000.00 ", 170.00 , 510.00 ," 1,490.00 ",75%
Quezon,DR 24864,18/03/2024,ATREX 1MG/ML IV, 10.00 , 780.00 ," 7,800.00 ", -   ," 7,800.00 ", 210.00 ," 2,100.00 "," 5,700.00 ",73%
Quezon,DR 24865,18/03/2024,SANOMAX-FA, 5.00 ," 1,400.00 "," 7,000.00 "," 2,100.00 "," 4,900.00 ", 560.00 ," 2,800.00 "," 2,100.00 ",30%
Quezon,DR 24868,19/03/2024,CENDALEX 500MG, 3.00 ," 1,150.00 "," 3,450.00 ", -   ," 3,450.00 ", 287.50 , 862.50 ," 2,587.50 ",75%
Quezon,DR 24867,18/03/2024,TRIVASC 35MG, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 437.50 ," 4,375.00 "," 4,400.00 ",33%
Quezon,DR 24866,18/03/2024,CIUMADE TAB, 2.00 ," 1,450.00 "," 2,900.00 ", 870.00 ," 2,030.00 ", 450.00 , 900.00 ," 1,130.00 ",39%
Quezon,DR 24869,20/03/2024,HYCLENS GARGLE 0.12% 120ML, 10.00 , 208.00 ," 2,080.00 ", -   ," 2,080.00 ", 88.00 , 880.00 ," 1,200.00 ",58%
Quezon,DR 24870,21/03/2024,CLOVAS 75MG TAB, 10.00 ," 1,410.00 "," 14,100.00 ", -   ," 14,100.00 ", 345.00 ," 3,450.00 "," 10,650.00 ",76%
Quezon,DR 24870,21/03/2024,TRIVASC 35MG, 10.00 ," 1,350.00 "," 13,500.00 ", -   ," 13,500.00 ", 437.50 ," 4,375.00 "," 9,125.00 ",68%
Quezon,DR 24870,21/03/2024,VELON 6.25MG TAB, 50.00 , 240.00 ," 12,000.00 ", -   ," 12,000.00 ", 55.00 ," 2,750.00 "," 9,250.00 ",77%
Quezon,DR 24871,21/03/2024,EXECORE 500MG TAB, 10.00 , 340.00 ," 3,400.00 "," 1,020.00 "," 2,380.00 ", 78.00 , 780.00 ," 1,600.00 ",47%
Quezon,DR 24874,22/03/2024,TOSYLAM 750MG, 6.00 ," 4,150.00 "," 24,900.00 ", -   ," 24,900.00 "," 1,450.00 "," 8,700.00 "," 16,200.00 ",65%
Quezon,DR 24874,22/03/2024,GIAN-ZINC 120ML, 24.00 , 297.00 ," 7,128.00 ", -   ," 7,128.00 ", 90.00 ," 2,160.00 "," 4,968.00 ",70%
Quezon,DR 24874,22/03/2024,VOXOLL 15MG/5ML, 12.00 , 85.00 ," 1,020.00 ", -   ," 1,020.00 ", 33.00 , 396.00 , 624.00 ,61%
Quezon,DR 24872,22/03/2024,MULTI-GROW 120ML, 24.00 , 255.00 ," 6,120.00 ", -   ," 6,120.00 ", 90.00 ," 2,160.00 "," 3,960.00 ",65%
Quezon,DR 24872,22/03/2024,MULTI-GROW 30ML, 24.00 , 185.00 ," 4,440.00 ", -   ," 4,440.00 ", 70.00 ," 1,680.00 "," 2,760.00 ",62%
Quezon,DR 24873,22/03/2024,AMOLTEX 2MG/5ML, 24.00 , 87.50 ," 2,100.00 ", -   ," 2,100.00 ", 28.00 , 672.00 ," 1,428.00 ",68%
Quezon,DR MS 25019,14/05/2024,SOLVAPRINE 10MG TAB, 3.00 , 700.00 ," 2,100.00 ", -   ," 2,100.00 ", 150.00 , 450.00 ," 1,650.00 ",79%
Quezon,DR MS 25019,14/05/2024,JAGA 300MG/100MG/100MCG CAP, 1.00 ," 1,078.00 "," 1,078.00 ", -   ," 1,078.00 ", 530.00 , 530.00 , 548.00 ,51%
Quezon,DR 25020,15/05/2024,JAGA 300MG/100MG/100MCG CAP, 2.00 ," 1,078.00 "," 2,156.00 ", -   ," 2,156.00 ", 530.00 ," 1,060.00 "," 1,096.00 ",51%
Quezon,DR 25018,14/05/2024,PHYTOBAS 10MG/ML IV, 30.00 , 830.00 ," 24,900.00 ", -   ," 24,900.00 ", 125.00 ," 3,750.00 "," 21,150.00 ",85%
Quezon,DR MS 02590,18/05/2024,NEBULIZER KIT WITH MASK ADULT (HEXACARE), 50.00 , 50.00 ," 2,500.00 ", -   ," 2,500.00 ", 28.00 ," 1,400.00 "," 1,100.00 ",44%
Quezon,DR 25021,20/05/2024,KZIDINE 35MG, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 600.00 ," 6,000.00 "," 2,775.00 ",21%
Quezon,DR 25022,20/05/2024,EXECORE 500MG TAB, 1.00 ," 3,400.00 "," 3,400.00 "," 1,020.00 "," 2,380.00 ", 78.00 , 78.00 ," 2,302.00 ",68%
Quezon,DR 25023,20/05/2024,GITOR-40 40MG, 20.00 ," 3,800.00 "," 76,000.00 ", -   ," 76,000.00 ", 875.00 ," 17,500.00 "," 58,500.00 ",77%
Quezon,DR 25023,20/05/2024,KZIDINE 35MG, 20.00 ," 1,700.00 "," 34,000.00 ", -   ," 34,000.00 ", 600.00 ," 12,000.00 "," 22,000.00 ",65%
Quezon,DR 25024,20/05/2024,ERGON 125MCG TAB, 1.00 ," 1,000.00 "," 1,000.00 ", 300.00 , 700.00 , 170.00 , 170.00 , 530.00 ,53%
Quezon,DR 25025,31/05/2024,TRIDEN 160MG TAB, 1.00 ," 1,980.00 "," 1,980.00 ", -   ," 1,980.00 ", 720.00 , 720.00 ," 1,260.00 ",64%
Quezon,DR 25025,31/05/2024,DOLO-JAGA 500MG/50MG/100MG/100MCG, 2.00 ," 2,000.00 "," 4,000.00 ", -   ," 4,000.00 ", 615.00 ," 1,230.00 "," 2,770.00 ",69%
Quezon,DR 25026,22/05/2024,MULTI-GROW 120ML, 20.00 , 255.00 ," 5,100.00 ", -   ," 5,100.00 ", 90.00 ," 1,800.00 "," 3,300.00 ",65%
Quezon,DR 25026,22/05/2024,MULTI-GROW 30ML, 20.00 , 185.00 ," 3,700.00 ", -   ," 3,700.00 ", 70.00 ," 1,400.00 "," 2,300.00 ",62%
Quezon,DR 25026,22/05/2024,AMOLTEX 2MG/5ML, 20.00 , 88.00 ," 1,760.00 ", -   ," 1,760.00 ", 28.00 , 560.00 ," 1,200.00 ",68%
Quezon,DR 25027,22/05/2024,SOLVAPRINE 10MG TAB, 25.00 ," 1,100.00 "," 27,500.00 ", -   ," 27,500.00 ", 150.00 ," 3,750.00 "," 23,750.00 ",86%
Marinduque,DR 25028,23/05/2024,SANISCRUB-E (0.5% + 70%), 6.00 , 280.00 ," 1,680.00 ", 168.00 ," 1,512.00 ", 125.00 , 750.00 , 762.00 ,45%
Marinduque,DR 25029,24/05/2024,AFENAX 100MG TAB, 5.00 ," 2,100.00 "," 10,500.00 ", -   ," 10,500.00 ", 595.00 ," 2,975.00 "," 7,525.00 ",72%
Marinduque,DR 25029,24/05/2024,TOSYLAM 750MG, 2.00 ," 5,075.00 "," 10,150.00 ", -   ," 10,150.00 "," 1,450.00 "," 2,900.00 "," 7,250.00 ",71%
Marinduque,DR 25029,24/05/2024,BUFEN 200MG/5ML, 20.00 , 114.00 ," 2,280.00 ", -   ," 2,280.00 ", 47.50 , 950.00 ," 1,330.00 ",58%
Marinduque,DR 25030,24/05/2024,DOLO-JAGA 500MG/50MG/100MG/100MCG, 5.00 ," 2,000.00 "," 10,000.00 ", -   ," 10,000.00 ", 615.00 ," 3,075.00 "," 6,925.00 ",69%
Marinduque,DR 25031,25/05/2024,DOLO-JAGA 500MG/50MG/100MG/100MCG, 4.00 ," 2,000.00 "," 8,000.00 "," 2,400.00 "," 5,600.00 ", 615.00 ," 2,460.00 "," 3,140.00 ",39%
Marinduque,DR 25031,25/05/2024,JAGA 300MG/100MG/100MCG CAP, 3.00 ," 1,540.00 "," 4,620.00 "," 1,386.00 "," 3,234.00 ", 530.00 ," 1,590.00 "," 1,644.00 ",36%
Quezon,DR 25032,27/05/2024,KZIDINE 35MG, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 600.00 ," 6,000.00 "," 2,775.00 ",21%
Quezon,DR 25033,31/05/2024,TRIDEN 160MG TAB, 1.00 ," 1,980.00 "," 1,980.00 ", -   ," 1,980.00 ", 720.00 , 720.00 ," 1,260.00 ",64%
Quezon,DR 25033,31/05/2024,DOLO-JAGA 500MG/50MG/100MG/100MCG, 2.00 ," 2,000.00 "," 4,000.00 ", -   ," 4,000.00 ", 615.00 ," 1,230.00 "," 2,770.00 ",69%
Quezon,DR 25034,29/05/2024,JAGA 300MG/100MG/100MCG CAP, 2.00 ," 1,540.00 "," 3,080.00 ", 924.00 ," 2,156.00 ", 530.00 ," 1,060.00 "," 1,096.00 ",36%
Quezon,DR 25034,29/05/2024,VOXOLL 30MG, 1.00 , 800.00 , 800.00 , 240.00 , 560.00 , 168.00 , 168.00 , 392.00 ,49%
Quezon,DR 25035,30/05/2024,FERGLOBIN 250MG CAP, 10.00 , 750.00 ," 7,500.00 "," 2,250.00 "," 5,250.00 ", 325.00 ," 3,250.00 "," 2,000.00 ",27%
Quezon,DR 25036,03/06/2024,PHYTOBAS 10MG/ML IV, 30.00 , 830.00 ," 24,900.00 ", -   ," 24,900.00 ", 125.00 ," 3,750.00 "," 21,150.00 ",85%
Quezon,DR 25036,03/06/2024,VITACORE 100MG/100MG/1MG 3ML, 2.00 , 700.00 ," 1,400.00 ", -   ," 1,400.00 ", 115.00 , 230.00 ," 1,170.00 ",84%
Quezon,DR 25036,03/06/2024,DOPABAS 40MG/ML (200MG/5ML) 5ML, 20.00 ," 1,260.00 "," 25,200.00 ", -   ," 25,200.00 ", 336.00 ," 6,720.00 "," 18,480.00 ",73%
Quezon,DR 25037,03/06/2024,KZIDINE 35MG, 10.00 ," 1,350.00 "," 13,500.00 "," 4,725.00 "," 8,775.00 ", 600.00 ," 6,000.00 "," 2,775.00 ",21%
Quezon,DR 25038,03/06/2024,FOLACID 5MG CAP, 10.00 , 615.00 ," 6,150.00 "," 1,845.00 "," 4,305.00 ", 236.25 ," 2,362.50 "," 1,942.50 ",32%
Quezon,DR 25039,03/06/2024,PREHEXA, 2.00 , 945.00 ," 1,890.00 ", 567.00 ," 1,323.00 ", 270.00 , 540.00 , 783.00 ,41%
Quezon,DR 25040,05/06/2024,BENERVA PLUS 500MG/50MG/100MG/100MCG, 6.00 ," 1,200.00 "," 7,200.00 ", -   ," 7,200.00 ", 615.00 ," 3,690.00 "," 3,510.00 ",49%
Quezon,DR 25040,05/06/2024,JAGA 300MG/100MG/100MCG CAP, 6.00 ," 1,078.00 "," 6,468.00 ", -   ," 6,468.00 ", 530.00 ," 3,180.00 "," 3,288.00 ",51%
Quezon,DR 25041,05/06/2024,VOXOLL 15MG/5ML, 12.00 , 80.00 , 960.00 , 288.00 , 672.00 , 33.00 , 396.00 , 276.00 ,29%
Quezon,DR 25042,05/06/2024,CENDALEX 500MG, 1.00 ," 1,150.00 "," 1,150.00 ", -   ," 1,150.00 ", 287.50 , 287.50 , 862.50 ,75%
Quezon,DR 25042,05/06/2024,DOLO-JAGA 500MG/50MG/100MG/100MCG, 1.00 ," 2,000.00 "," 2,000.00 ", -   ," 2,000.00 ", 615.00 , 615.00 ," 1,385.00 ",69%
Quezon,DR 25043,06/06/2024,XURIC 40-40MG, 10.00 ," 1,800.00 "," 18,000.00 ", -   ," 18,000.00 ", 115.00 ," 1,150.00 "," 16,850.00 ",94%
Quezon,DR 25043,06/06/2024,TRIDEN 160MG TAB, 15.00 ," 1,980.00 "," 29,700.00 ", -   ," 29,700.00 ", 720.00 ," 10,800.00 "," 18,900.00 ",64%
Quezon,DR 25044,07/06/2024,VOXOLL 15MG/5ML, 24.00 , 80.00 ," 1,920.00 ", 576.00 ," 1,344.00 ", 33.00 , 792.00 , 552.00 ,29%
Quezon,DR 25045,07/06/2024,JAGA 300MG/100MG/100MCG CAP, 2.00 ," 1,540.00 "," 3,080.00 ", -   ," 3,080.00 ", 530.00 ," 1,060.00 "," 2,020.00 ",66%
Quezon,DR 25046,07/06/2024,FERGLOBIN 250MG CAP, 2.00 , 800.00 ," 1,600.00 ", 480.00 ," 1,120.00 ", 325.00 , 650.00 , 470.00 ,29%
Quezon,DR 25048,07/06/2024,CENDALEX 100MG/ML, 12.00 , 120.00 ," 1,440.00 ", -   ," 1,440.00 ", 35.70 , 428.40 ," 1,011.60 ",70%
Quezon,DR 25049,07/06/2024,HYCLENS GARGLE 0.12% 120ML, 20.00 , 208.00 ," 4,160.00 ", -   ," 4,160.00 ", 88.00 ," 1,760.00 "," 2,400.00 ",58%
Quezon,DR 25049,07/06/2024,BUFEN 200MG/5ML, 15.00 , 45.60 , 684.00 , -   , 684.00 , 47.50 , 712.50 , (28.50),-4%
