data_layer,source_workbook,source_sheet,source_row_number,source_header_row_number,Area,DR Number,Date Delivered,Product,Qty,CP,Total CP,Disc,Net CP,TP/UNIT,TOTAL TP,Net Income,%
raw_sales_report,Sales Report.xlsx,2023,21,6,Batangas,DR 025248,2023-02-25,HYCLENS WOUND SPRAY (60ML),30,250,7500,0,7500,114.66,3439.8,4060.2,0.54136
raw_sales_report,Sales Report.xlsx,2023,22,6,Batangas,DR 023852,2023-02-25,NORBIT 1MG/ML,2,2096,4192,0,4192,,,4192,1
raw_sales_report,Sales Report.xlsx,2023,23,6,Batangas,DR 023852,2023-02-25,HYPRO 10MG/20ML,4,370,1480,0,1480,185,740,740,0.5
raw_sales_report,Sales Report.xlsx,2023,24,6,Batangas,DR 023851,2023-02-25,AMCETAM 150MG/2ML,6,83.33,500,0,500,52,312,188,0.376
raw_sales_report,Sales Report.xlsx,2023,25,6,Batangas,DR 023851,2023-02-25,MECLOP 5MG\ML,2,64,128,0,128,32,64,64,0.5
raw_sales_report,Sales Report.xlsx,2023,26,6,Batangas,DR 023851,2023-02-25,HYPHEN 50mg,2,500,1000,0,1000,227.27,454.55,545.45,0.54545
raw_sales_report,Sales Report.xlsx,2023,27,6,Batangas,DR 023851,2023-02-25,BIOGIC 125MG / 5ML,8,21,168,0,168,12.5,100,68,0.40476190476190477
raw_sales_report,Sales Report.xlsx,2023,28,6,Batangas,DR 025250,2023-02-25,SPASBASCINE,4,420,1680,0,1680,230,920,760,0.4523809523809524
raw_sales_report,Sales Report.xlsx,2023,29,6,Batangas,DR 025250,2023-02-25,AMBIDOL 50MG/ML (100MG/2ML),4,120,480,0,480,65,260,220,0.4583333333333333
raw_sales_report,Sales Report.xlsx,2023,30,6,Batangas,DR 025250,2023-02-25,LAZICARE 10mg,4,90,360,0,360,50,200,160,0.4444444444444444
raw_sales_report,Sales Report.xlsx,2023,31,6,Batangas,DR 025250,2023-02-25,ELCILIN,4,400,1600,0,1600,195,780,820,0.5125
raw_sales_report,Sales Report.xlsx,2023,32,6,Batangas,DR 023857,2023-03-06,LACTAMOX 250MG/62.5MG/5ML,20,360,7200,0,7200,129.7,2594,4606,0.6397222222222222
raw_sales_report,Sales Report.xlsx,2023,33,6,Batangas,DR 023856,2023-03-06,CENDALEX 500MG CAP,2,1100,2200,0,2200,287.5,575,1625,0.7386363636363636
raw_sales_report,Sales Report.xlsx,2023,34,6,Batangas,DR 023855,2023-03-06,CENDALEX 500MG CAP,4,1100,4400,0,4400,287.5,1150,3250,0.7386363636363636
raw_sales_report,Sales Report.xlsx,2023,35,6,Batangas,DR 023854,2023-03-06,VOXOLL 15MG/5ML SYR,12,75,900,0,900,30,360,540,0.6
raw_sales_report,Sales Report.xlsx,2023,36,6,Batangas,DR 023854,2023-03-06,GIAN ZINC 30ML DROPS,10,148,1480,0,1480,70,700,780,0.527027027027027
raw_sales_report,Sales Report.xlsx,2023,37,6,Batangas,DR 023853,2023-03-06,SODIUM BICARBONATE (SOBINATE) 84MG/ML,12,280,3360,0,3360,140,1680,1680,0.5
raw_sales_report,Sales Report.xlsx,2023,38,6,Batangas,DR 023853,2023-03-06,AZCORE 500mg,2,660,1320,0,1320,215,430,890,0.6742424242424242
raw_sales_report,Sales Report.xlsx,2023,39,6,Batangas,DR 023853,2023-03-06,CATAMED 75MCG TAB,2,1200,2400,0,2400,385,770,1630,0.6791666666666667
raw_sales_report,Sales Report.xlsx,2023,40,6,Batangas,DR 023853,2023-03-06,HYOSAPH 10MG TAB,2,520,1040,0,1040,195,390,650,0.625
raw_sales_report,Sales Report.xlsx,2023,41,6,Batangas,DR 023858,2023-03-11,CALCIUM GLUCONATE - EUROMED,0.4,5290,2116,0,2116,1680,672,1444,0.6824196597353497
raw_sales_report,Sales Report.xlsx,2023,42,6,Batangas,DR 023858,2023-03-11,AMPITREX,20,54,1080,0,1080,27,540,540,0.5
raw_sales_report,Sales Report.xlsx,2023,43,6,Batangas,DR 023858,2023-03-11,RYTHMA 50MG/ML,1,4124.76,4124.76,0,4124.76,2539,2539,1585.7600000000002,0.38444903461049856
raw_sales_report,Sales Report.xlsx,2023,44,6,Batangas,DR 023859,2023-03-11,ZELEX 200MG,2,2500,5000,0,5000,925,1850,3150,0.63
raw_sales_report,Sales Report.xlsx,2023,45,6,Batangas,DR 023860,2023-03-11,ZELEX 200MG,2,2500,5000,0,5000,925,1850,3150,0.63
raw_sales_report,Sales Report.xlsx,2023,46,6,Batangas,DR 023861,2023-03-11,LACTAMOX 500MG/125MG TAB,2,3600,7200,0,7200,1173.6,2347.2,4852.8,0.674
raw_sales_report,Sales Report.xlsx,2023,47,6,Batangas,DR 023862,2023-03-11,LACTAMOX 500MG/125MG TAB,2,3600,7200,0,7200,1173.6,2347.2,4852.8,0.674
raw_sales_report,Sales Report.xlsx,2023,48,6,Batangas,DR 023863,2023-03-11,CENDALEX 500MG CAP,3,1100,3300,0,3300,287.5,862.5,2437.5,0.7386363636363636
raw_sales_report,Sales Report.xlsx,2023,49,6,Batangas,DR 023864,2023-03-11,JAGA 300MG/100MG/100MCG,2,1590,3180,0,3180,530,1060,2120,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2023,50,6,Batangas,DR 023865,2023-03-11,VOXOLL 15MG/5ML SYR,10,72,720,0,720,30,300,420,0.5833333333333334
raw_sales_report,Sales Report.xlsx,2023,51,6,Batangas,DR 025232,2023-02-11,VOXOLL 15MG/5ML SYR,8,72,576,0,576,30,240,336,0.5833333333333334
raw_sales_report,Sales Report.xlsx,2023,52,6,Batangas,DR 025231,2023-02-11,LACTAMOX 250MG/62.5MG/5ML,12,360,4320,0,4320,129.7,1556.4,2763.6,0.6397222222222222
raw_sales_report,Sales Report.xlsx,2023,53,6,Batangas,DR 025230,2023-02-11,HYCLENS WOUND SPRAY (60ML),12,286,3432,0,3432,114.66,1375.92,2056.08,0.5990909090909091
raw_sales_report,Sales Report.xlsx,2023,54,6,Batangas,DR 025229,2023-02-11,EMZART 80,5,924,4620,0,4620,264,1320,3300,0.7142857142857143
raw_sales_report,Sales Report.xlsx,2023,55,6,Batangas,DR 025229,2023-02-11,TRIDEN 160MG,5,2520,12600,0,12600,720,3600,9000,0.7142857142857143
raw_sales_report,Sales Report.xlsx,2023,56,6,Batangas,DR 025229,2023-02-11,TERMAGEN 500MG,3,220,660,0,660,105,315,345,0.5227272727272727
raw_sales_report,Sales Report.xlsx,2023,57,6,Batangas,DR 025228,2023-02-11,JAGAPLEX SYR 120ML,10,176,1760,0,1760,53.85,538.5,1221.5,0.694034090909091
raw_sales_report,Sales Report.xlsx,2023,58,6,Batangas,DR 025228,2023-02-11,GIAN ZINC 120ML SYR,10,187,1870,0,1870,85,850,1020,0.5454545454545454
raw_sales_report,Sales Report.xlsx,2023,59,6,Batangas,DR 025228,2023-02-11,METMIC 500MG,3,715,2145,0,2145,227.5,682.5,1462.5,0.6818181818181818
raw_sales_report,Sales Report.xlsx,2023,60,6,Batangas,DR 023866,2023-03-11,LACTAMOX 250MG/62.5MG/5ML,10,360,3600,0,3600,129.7,1297,2303,0.6397222222222222
raw_sales_report,Sales Report.xlsx,2023,61,6,Batangas,DR 023867,2023-03-11,TRIZEF 100MG,3,5400,16200,0,16200,1400,4200,12000,0.7407407407407407
raw_sales_report,Sales Report.xlsx,2023,62,6,Batangas,DR 023868,2023-03-11,CINNABLOC 75MG,9,176,1584,0,1584,70,630,954,0.6022727272727273
raw_sales_report,Sales Report.xlsx,2023,63,6,Batangas,DR 023868,2023-03-11,CIUMADE,2,990,1980,0,1980,450,900,1080,0.5454545454545454
raw_sales_report,Sales Report.xlsx,2023,64,6,Batangas,DR 023868,2023-03-11,EMZART 80,5,924,4620,0,4620,264,1320,3300,0.7142857142857143
raw_sales_report,Sales Report.xlsx,2023,65,6,Batangas,DR 023869,2023-03-11,LACTAMOX 500MG/125MG TAB,2,3600,7200,0,7200,1173.6,2347.2,4852.8,0.674
raw_sales_report,Sales Report.xlsx,2023,66,6,Batangas,DR 023870,2023-03-11,JAGA 300MG/100MG/100MCG,2,1590,3180,0,3180,530,1060,2120,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2023,67,6,Batangas,DR 024151,2023-04-11,DOLO JAGA 500MG/50MG/100MG/100MCG,3,1800,5400,0,5400,615,1845,3555,0.6583333333333333
raw_sales_report,Sales Report.xlsx,2023,68,6,Batangas,DR 024151,2023-04-11,JAGA 300MG/100MG/100MCG,3,1590,4770,0,4770,530,1590,3180,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2023,69,6,Batangas,DR 024152,2023-04-10,CIUMADE,4,990,3960,0,3960,450,1800,2160,0.5454545454545454
raw_sales_report,Sales Report.xlsx,2023,70,6,Batangas,DR 024152,2023-04-10,TRIDEN 160MG,3,2520,7560,0,7560,720,2160,5400,0.7142857142857143
raw_sales_report,Sales Report.xlsx,2023,71,6,Batangas,DR 024153,2023-04-10,HYCLENS WOUND SPRAY (60ML),10,286,2860,0,2860,114.66,1146.6,1713.4,0.5990909090909091
raw_sales_report,Sales Report.xlsx,2023,72,6,Batangas,DR 024154,2023-04-10,HYCLENS WOUND SPRAY (60ML),50,250,12500,0,12500,114.66,5733,6767,0.54136
raw_sales_report,Sales Report.xlsx,2023,73,6,Batangas,DR 024156,2023-04-10,METROZOLE 500MG,2,160,320,0,320,133,266,54,0.16875
raw_sales_report,Sales Report.xlsx,2023,74,6,Batangas,DR 024156,2023-04-10,VELON 6.25MG,2,104,208,0,208,72,144,64,0.3076923076923077
raw_sales_report,Sales Report.xlsx,2023,75,6,Batangas,DR 024157,2023-04-10,GYNE-TOCIN 10IU/ML,4,138,552,0,552,90,360,192,0.34782608695652173
raw_sales_report,Sales Report.xlsx,2023,76,6,Batangas,DR 023900,2023-04-10,CETHERGO 200MCG/ML,0.4,2800,1120,0,1120,1400,560,560,0.5
raw_sales_report,Sales Report.xlsx,2023,77,6,Batangas,DR 023900,2023-04-10,MECID 500MG,2,140,280,0,280,80,160,120,0.42857142857142855
raw_sales_report,Sales Report.xlsx,2023,78,6,Batangas,DR 024162,2023-04-15,DOLO JAGA 500MG/50MG/100MG/100MCG,3,1800,5400,0,5400,615,1845,3555,0.6583333333333333
raw_sales_report,Sales Report.xlsx,2023,79,6,Batangas,DR 024162,2023-04-15,JAGA 300MG/100MG/100MCG,3,1590,4770,0,4770,530,1590,3180,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2023,80,6,Batangas,DR 024162,2023-04-15,VOXOLL 30MG TAB,2,715,1430,0,1430,168,336,1094,0.765034965034965
raw_sales_report,Sales Report.xlsx,2023,81,6,Batangas,DR 024898,2023-01-07,HYCLENS WOUND SPRAY (60ML),10,280,2800,0,2800,114.66,1146.6,1653.4,0.5905
raw_sales_report,Sales Report.xlsx,2023,82,6,Batangas,DR 024899,2023-01-07,LACTAMOX 500MG/125MG TAB,3,3000,9000,0,9000,1173.6,3520.8,5479.2,0.6088
raw_sales_report,Sales Report.xlsx,2023,83,6,Batangas,DR 024900,2023-01-07,LACTAMOX 125MG/31.25MG/5ML,12,360,4320,0,4320,129.7,1556.4,2763.6,0.6397222222222222
raw_sales_report,Sales Report.xlsx,2023,84,6,Batangas,DR 025201,2023-01-07,BENERVA FORTE CAP,2,1500,3000,0,3000,525,1050,1950,0.65
raw_sales_report,Sales Report.xlsx,2023,85,6,Batangas,DR 025202,2023-01-07,HISTARIL 1MG/50MG/5ML SYR,10,96,960,0,960,33,330,630,0.65625
raw_sales_report,Sales Report.xlsx,2023,86,6,Batangas,DR 025203,2023-01-07,ZELEX 200MG,2,2500,5000,0,5000,925,1850,3150,0.63
raw_sales_report,Sales Report.xlsx,2023,87,6,Batangas,DR 025204,2023-01-07,ARTAL-H 50MG/12.5MG,1,3000,3000,0,3000,151.82,151.82,2848.18,0.9493933333333333
raw_sales_report,Sales Report.xlsx,2023,88,6,Batangas,DR 025205,2023-01-07,ARTAL-H 50MG/12.5MG,1,3000,3000,0,3000,151.82,151.82,2848.18,0.9493933333333333
raw_sales_report,Sales Report.xlsx,2023,89,6,Batangas,DR 025206,2023-01-07,LACTAMOX 125MG/31.25MG/5ML,12,210,2520,0,2520,129.7,1556.4,963.5999999999999,0.3823809523809523
raw_sales_report,Sales Report.xlsx,2023,90,6,Batangas,DR 025210,2023-01-14,HYCLENS WOUND SPRAY (60ML),20,250,5000,0,5000,114.66,2293.2,2706.8,0.5413600000000001
raw_sales_report,Sales Report.xlsx,2023,91,6,Batangas,DR 025209,2023-01-14,AFENAX 100MG,2,2200,4400,0,4400,595,1190,3210,0.7295454545454545
raw_sales_report,Sales Report.xlsx,2023,92,6,Batangas,DR 025209,2023-01-14,TRIZEF 100MG,1,5400,5400,0,5400,1400,1400,4000,0.7407407407407407
raw_sales_report,Sales Report.xlsx,2023,93,6,Batangas,DR 025209,2023-01-14,LACTAMOX 250MG/62.5MG/5ML,12,360,4320,0,4320,129.7,1556.4,2763.6,0.6397222222222222
raw_sales_report,Sales Report.xlsx,2023,94,6,Batangas,DR 025208,2023-01-14,LACTAMOX 500MG/125MG TAB,3,3000,9000,0,9000,1173.6,3520.8,5479.2,0.6088
raw_sales_report,Sales Report.xlsx,2023,95,6,Batangas,DR 025208,2023-01-14,GIAN ZINC 120ML SYR,12,187,2244,0,2244,85,1020,1224,0.5454545454545454
raw_sales_report,Sales Report.xlsx,2023,96,6,Batangas,DR 025208,2023-01-14,VOXOLL 15MG/5ML SYR,12,66,792,0,792,30,360,432,0.5454545454545454
raw_sales_report,Sales Report.xlsx,2023,97,6,Batangas,DR 025207,2023-01-14,DOLO JAGA 500MG/50MG/100MG/100MCG,5,1800,9000,0,9000,615,3075,5925,0.6583333333333333
raw_sales_report,Sales Report.xlsx,2023,98,6,Batangas,DR 025234,2023-02-18,TACHYBAN 3MG,2,2340.8,4681.6,0,4681.6,1140,2280,2401.6000000000004,0.512987012987013
raw_sales_report,Sales Report.xlsx,2023,99,6,Batangas,DR 025234,2023-02-18,SOCORRO 5MG,2,940,1880,0,1880,314.16,628.32,1251.6799999999998,0.6657872340425531
raw_sales_report,Sales Report.xlsx,2023,100,6,Batangas,DR 025234,2023-02-18,EVAPROST 125MCG/ML,2,3744,7488,0,7488,1872,3744,3744,0.5
raw_sales_report,Sales Report.xlsx,2023,101,6,Batangas,DR 025239,2023-02-18,ZELEX 200MG,2,2500,5000,0,5000,925,1850,3150,0.63
raw_sales_report,Sales Report.xlsx,2023,102,6,Batangas,DR 025211,2023-01-21,DOLO JAGA 500MG/50MG/100MG/100MCG,5,1800,9000,0,9000,615,3075,5925,0.6583333333333333
raw_sales_report,Sales Report.xlsx,2023,103,6,Batangas,DR 025211,2023-01-21,CINNABLOC 75MG,10,176,1760,0,1760,70,700,1060,0.6022727272727273
raw_sales_report,Sales Report.xlsx,2023,104,6,Batangas,DR 025211,2023-01-21,CINNABLOC 25MG,3,550,1650,0,1650,200,600,1050,0.6363636363636364
raw_sales_report,Sales Report.xlsx,2023,105,6,Batangas,DR 025212,2023-01-21,AFENAX 100MG,5,1980,9900,0,9900,595,2975,6925,0.6994949494949495
raw_sales_report,Sales Report.xlsx,2023,106,6,Batangas,DR 025213,2023-01-21,HYCLENS GARGLE (120ML),8,193,1544,0,1544,88,704,840,0.5440414507772021
raw_sales_report,Sales Report.xlsx,2023,107,6,Batangas,DR 025215,2023-01-28,TRIZEF 100MG,5,5400,27000,0,27000,1400,7000,20000,0.7407407407407407
raw_sales_report,Sales Report.xlsx,2023,108,6,Batangas,DR 025216,2023-01-28,JAGA 300MG/100MG/100MCG,3,1590,4770,0,4770,530,1590,3180,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2023,109,6,Batangas,DR 025216,2023-01-28,METMIC 500MG,3,715,2145,0,2145,227.5,682.5,1462.5,0.6818181818181818
raw_sales_report,Sales Report.xlsx,2023,110,6,Batangas,DR 025216,2023-01-28,VOXOLL 30MG TAB,5,715,3575,0,3575,168,840,2735,0.765034965034965
raw_sales_report,Sales Report.xlsx,2023,111,6,Batangas,DR 025217,2023-01-28,AFENAX 100MG,5,1980,9900,0,9900,595,2975,6925,0.6994949494949495
raw_sales_report,Sales Report.xlsx,2023,112,6,Batangas,DR 025217,2023-01-28,CINNABLOC 25MG,3,550,1650,0,1650,200,600,1050,0.6363636363636364
raw_sales_report,Sales Report.xlsx,2023,113,6,Batangas,DR 025218,2023-01-30,HYCLENS WOUND SPRAY (60ML),30,250,7500,0,7500,114.66,3439.8,4060.2,0.54136
raw_sales_report,Sales Report.xlsx,2023,114,6,Batangas,DR 025219,2023-02-04,TRIZEF 100MG,4,5400,21600,0,21600,1400,5600,16000,0.7407407407407407
raw_sales_report,Sales Report.xlsx,2023,115,6,Batangas,DR 025220,2023-02-04,DOLO JAGA 500MG/50MG/100MG/100MCG,5,1800,9000,0,9000,615,3075,5925,0.6583333333333333
raw_sales_report,Sales Report.xlsx,2023,116,6,Batangas,DR 025220,2023-02-04,CIUMADE,4,990,3960,0,3960,450,1800,2160,0.5454545454545454
raw_sales_report,Sales Report.xlsx,2023,117,6,Batangas,DR 025221,2023-02-04,BENERVA FORTE CAP,2,1500,3000,0,3000,525,1050,1950,0.65
raw_sales_report,Sales Report.xlsx,2023,118,6,Batangas,DR 025222,2023-02-04,BENERVA FORTE CAP,2,1500,3000,0,3000,525,1050,1950,0.65
raw_sales_report,Sales Report.xlsx,2023,119,6,Batangas,DR 025226,2023-02-04,HYCLENS WOUND SPRAY (60ML),30,250,7500,0,7500,114.66,3439.8,4060.2,0.54136
raw_sales_report,Sales Report.xlsx,2023,120,6,Batangas,DR 023876,2023-03-18,DOLO JAGA 500MG/50MG/100MG/100MCG,5,1800,9000,0,9000,615,3075,5925,0.6583333333333333
raw_sales_report,Sales Report.xlsx,2023,121,6,Batangas,DR 023876,2023-03-18,VOXOLL 30MG TAB,5,715,3575,0,3575,168,840,2735,0.765034965034965
raw_sales_report,Sales Report.xlsx,2023,122,6,Batangas,DR 023875,2023-03-18,HYCLENS WOUND SPRAY (60ML),30,250,7500,0,7500,114.66,3439.8,4060.2,0.54136
raw_sales_report,Sales Report.xlsx,2023,123,6,Batangas,DR 023874,2023-03-18,OPREX 40MG,4,500,2000,0,2000,250,1000,1000,0.5
raw_sales_report,Sales Report.xlsx,2023,124,6,Batangas,DR 023873,2023-03-18,TANAFEN 450MG/35MG TAB,2,857,1714,0,1714,175,350,1364,0.7957992998833139
raw_sales_report,Sales Report.xlsx,2023,125,6,Batangas,DR 023872,2023-03-18,C-ZETT 600MG,4,288,1152,0,1152,144,576,576,0.5
raw_sales_report,Sales Report.xlsx,2023,126,6,Batangas,DR 023872,2023-03-18,NICARDSAPH 1MG/ML 10ML AMP,2,10800,21600,0,21600,110,220,21380,0.9898148148148148
raw_sales_report,Sales Report.xlsx,2023,127,6,Batangas,DR 023871,2023-03-18,VITACORE 100MG,2,400,800,0,800,115,230,570,0.7125
raw_sales_report,Sales Report.xlsx,2023,128,6,Batangas,DR 023871,2023-03-18,DIFLOSID 75MG/3ML,2,260,520,0,520,125,250,270,0.5192307692307693
raw_sales_report,Sales Report.xlsx,2023,129,6,Batangas,DR 023871,2023-03-18,HEMOBAS 500MG/5ML,4,500,2000,0,2000,190,760,1240,0.62
raw_sales_report,Sales Report.xlsx,2023,130,6,Batangas,DR 023877,2023-03-18,LACTAMOX 500MG/125MG TAB,3,3000,9000,0,9000,1173.6,3520.8,5479.2,0.6088
raw_sales_report,Sales Report.xlsx,2023,131,6,Batangas,DR 023877,2023-03-18,TRIZEF 100MG,3,5400,16200,0,16200,1400,4200,12000,0.7407407407407407
raw_sales_report,Sales Report.xlsx,2023,132,6,Batangas,DR 023877,2023-03-18,VOXOLL 15MG/5ML SYR,10,72,720,0,720,30,300,420,0.5833333333333334
raw_sales_report,Sales Report.xlsx,2023,133,6,Batangas,DR 023878,2023-03-25,SILVERDEX 10mg,2,142,284,0,284,54,108,176,0.6197183098591549
raw_sales_report,Sales Report.xlsx,2023,134,6,Batangas,DR 023878,2023-03-25,VITACORE 100MG,2,400,800,0,800,115,230,570,0.7125
raw_sales_report,Sales Report.xlsx,2023,135,6,Batangas,DR 023878,2023-03-25,AMPITREX,80,54,4320,0,4320,27,2160,2160,0.5
raw_sales_report,Sales Report.xlsx,2023,136,6,Batangas,DR 023878,2023-03-25,SITIXON 1G,80,54,4320,0,4320,36,2880,1440,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2023,137,6,Batangas,DR 023879,2023-03-25,EROXIME 750MG,3,430,1290,0,1290,280,840,450,0.3488372093023256
raw_sales_report,Sales Report.xlsx,2023,138,6,Batangas,DR 023879,2023-03-25,MECLOP 5MG\ML,10,64,640,0,640,32,320,320,0.5
raw_sales_report,Sales Report.xlsx,2023,139,6,Batangas,DR 023879,2023-03-25,EPIX 1MG/ML,4,440,1760,0,1760,190,760,1000,0.5681818181818182
raw_sales_report,Sales Report.xlsx,2023,140,6,Batangas,DR 023879,2023-03-25,ANTIZOAL 5MG/ML,40,34,1360,0,1360,16,640,720,0.5294117647058824
raw_sales_report,Sales Report.xlsx,2023,141,6,Batangas,DR 023880,2023-03-25,ZEFTACARE 1G,40,110,4400,0,4400,42,1680,2720,0.6181818181818182
raw_sales_report,Sales Report.xlsx,2023,142,6,Batangas,DR 023880,2023-03-25,FEBUXOSAPH-40,2,600,1200,0,1200,260,520,680,0.5666666666666667
raw_sales_report,Sales Report.xlsx,2023,143,6,Batangas,DR 023881,2023-03-25,PORFEVER 150MG/ML,14,83.4,1167.6,0,1167.6,44,616,551.5999999999999,0.47242206235011985
raw_sales_report,Sales Report.xlsx,2023,144,6,Batangas,DR 023882,2023-03-25,ARTAL-H 50MG/12.5MG,1,3000,3000,0,3000,151.82,151.82,2848.18,0.9493933333333333
raw_sales_report,Sales Report.xlsx,2023,145,6,Batangas,DR 023883,2023-03-25,ARTAL-H 50MG/12.5MG,1,3000,3000,0,3000,151.82,151.82,2848.18,0.9493933333333333
raw_sales_report,Sales Report.xlsx,2023,146,6,Batangas,DR 023884,2023-03-25,CENDALEX 500MG CAP,4,1100,4400,0,4400,287.5,1150,3250,0.7386363636363636
raw_sales_report,Sales Report.xlsx,2023,147,6,Batangas,DR 023885,2023-03-25,JAGA 300MG/100MG/100MCG,1,1590,1590,0,1590,530,530,1060,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2023,148,6,Batangas,DR 023886,2023-03-25,BENERVA FORTE CAP,2,1500,3000,0,3000,525,1050,1950,0.65
raw_sales_report,Sales Report.xlsx,2023,149,6,Batangas,DR 023888,2023-03-25,EMZART 80,5,924,4620,0,4620,264,1320,3300,0.7142857142857143
raw_sales_report,Sales Report.xlsx,2023,150,6,Batangas,DR 023888,2023-03-25,MUCOLIFAR 500MG,3,3850,11550,0,11550,1100,3300,8250,0.7142857142857143
raw_sales_report,Sales Report.xlsx,2023,151,6,Batangas,DR 023889,2023-03-25,TRIZEF 100MG,3,5400,16200,0,16200,1400,4200,12000,0.7407407407407407
raw_sales_report,Sales Report.xlsx,2023,152,6,Batangas,DR 023889,2023-03-25,GIAN ZINC 120ML SYR,12,187,2244,0,2244,85,1020,1224,0.5454545454545454
raw_sales_report,Sales Report.xlsx,2023,153,6,Batangas,DR 023890,2023-03-25,HYCLENS GARGLE (120ML),12,193,2316,0,2316,88,1056,1260,0.5440414507772021
raw_sales_report,Sales Report.xlsx,2023,154,6,Batangas,DR 023898,2023-03-31,ARTAL-H 50MG/12.5MG,1,3000,3000,0,3000,151.82,151.82,2848.18,0.9493933333333333
raw_sales_report,Sales Report.xlsx,2023,155,6,Batangas,DR 023897,2023-03-31,VOXOLL 30MG TAB,1,800,800,0,800,168,168,632,0.79
raw_sales_report,Sales Report.xlsx,2023,156,6,Batangas,DR 023896,2023-03-31,CENDALEX 500MG CAP,2,1100,2200,0,2200,287.5,575,1625,0.7386363636363636
raw_sales_report,Sales Report.xlsx,2023,157,6,Batangas,DR 023895,2023-03-31,HISTARIL 1MG/50MG/5ML SYR,6,96,576,0,576,33,198,378,0.65625
raw_sales_report,Sales Report.xlsx,2023,158,6,Batangas,DR 023894,2023-03-31,LACTAMOX 250MG/62.5MG/5ML,6,360,2160,0,2160,129.7,778.2,1381.8,0.6397222222222222
raw_sales_report,Sales Report.xlsx,2023,159,6,Batangas,DR 023893,2023-03-31,VOXOLL 30MG TAB,5,715,3575,0,3575,168,840,2735,0.765034965034965
raw_sales_report,Sales Report.xlsx,2023,160,6,Batangas,DR 023893,2023-03-31,AFENAX 100MG,4,1980,7920,0,7920,595,2380,5540,0.6994949494949495
raw_sales_report,Sales Report.xlsx,2023,161,6,Batangas,DR 023892,2023-03-31,DOLO JAGA 500MG/50MG/100MG/100MCG,3,1800,5400,0,5400,615,1845,3555,0.6583333333333333
raw_sales_report,Sales Report.xlsx,2023,162,6,Batangas,DR 023892,2023-03-31,JAGA 300MG/100MG/100MCG,3,1590,4770,0,4770,530,1590,3180,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2023,163,6,Batangas,DR 023891,2023-03-31,HYCLENS WOUND SPRAY (60ML),30,250,7500,0,7500,114.66,3439.8,4060.2,0.54136
