data_layer,source_workbook,source_sheet,source_row_number,source_header_row_number,Area,DR Number,Date Delivered,Product,Qty,CP,Total CP,Disc,Net CP,TP/UNIT,TOTAL TP,Net Income,%
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,32,6,Admin,DR 023308,2021-11-15,FERGLOBIN 250MG,7,517.86,3625.02,0,3625.02,325,2275,1350.02,0.37241725562893446
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,33,6,Admin,DR 023308,2021-11-15,"MICROPORE 1"" - 1530-1 - 3M",1,1080,1080,0,1080,380,380,700,0.6481481481481481
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,34,6,Admin,DR 023306,2021-11-15,"MICROPORE 1"" - 1530-1 - 3M",2,570,1140,0,1140,380,760,380,0.3333333333333333
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,35,6,Admin,DR 023306,2021-11-15,PREGNANCY TEST - PARTNERS,0.2,2000,400,0,400,1040,208,192,0.48
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,36,6,Admin,DR 023306,2021-11-15,INHIBITA 40MG,1,180,180,0,180,90,90,90,0.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,37,6,Admin,DR 023305,2021-11-10,"MICROPORE 1"" - 1530-1 - 3M",2,570,1140,0,1140,380,760,380,0.3333333333333333
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,38,6,Admin,DR 023305,2021-11-10,PREGNANCY TEST - PARTNERS,0.2,2000,400,0,400,1040,208,192,0.48
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,39,6,Admin,DR 023305,2021-11-10,INHIBITA 40MG,1,180,180,0,180,90,90,90,0.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,40,6,Admin,DR 023175,2021-11-08,APCELAC 500MG HERBAL FOOD SUPPLEMENT,15,655,9825,0,9825,400,6000,3825,0.3893129770992366
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,41,6,Admin,DR 023174,2021-11-08,HYCLENS WOUND SPRAY (60ML),72,229.32,16511.04,0,16511.04,114.66,8255.52,8255.52,0.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,42,6,Admin,DR 023176,2021-11-08,XYNETRIX CHEWABLE TABLET,7,678.57,4750,0,4750,450,3150,1600,0.3368421052631579
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,43,6,Admin,DR 023176,2021-11-08,MAXXIVIT PLUS,7,857.14,6000,0,6000,560,3920,2080,0.3466666666666667
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,44,6,Admin,DR 023176,2021-11-08,DOPAMET 250MG TAB,7,607.14,4250,0,4250,195,1365,2885,0.6788235294117647
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,45,6,Admin,DR 023176,2021-11-08,SOLVAPRINE 10MG,14,671.43,9400,0,9400,146.8,2055.2000000000003,7344.799999999999,0.7813617021276595
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,46,6,Admin,DR 023176,2021-11-08,CIXTOR-Z 500mg,14,450,6300,0,6300,210,2940,3360,0.5333333333333333
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,47,6,Admin,DR 023176,2021-11-08,BENERVA PLUS TAB,3,1708,5124,1537.2,3586.8,550,1650,1936.8000000000002,0.3779859484777518
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,48,6,Admin,DR 023303,2021-10-31,IVERMECTIN15MG DR ZENS,5,3000,15000,0,15000,2700,13500,1500,0.1
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,49,6,Admin,DR 023172,2021-10-31,XYNETRIX CHEWABLE TABLET,1,950,950,0,950,450,450,500,0.5263157894736842
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,50,6,Admin,DR 023168,2021-10-31,FORMET 500MG,5,155,775,0,775,76,380,395,0.5096774193548387
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,51,6,Admin,DR 023168,2021-10-31,CINNABLOC 25MG,2,160,320,0,320,133,266,54,0.16875
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,52,6,Admin,DR 023168,2021-10-31,ALLECUR 10MG,10,42,420,0,420,28,280,140,0.3333333333333333
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,53,6,Admin,DR 023168,2021-10-31,ATORSAPH - 10MG,3,150,450,0,450,25,75,375,0.8333333333333334
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,54,6,Admin,DR 023173,2021-10-31,XYNETRIX CHEWABLE TABLET,7,678.57,4750,0,4750,450,3150,1600,0.3368421052631579
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,55,6,Admin,DR 023173,2021-10-31,MAXXIVIT PLUS,7,857.14,6000,0,6000,560,3920,2080,0.3466666666666667
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,56,6,Admin,DR 023173,2021-10-31,DOPAMET 250MG TAB,7,607.14,4250,0,4250,195,1365,2885,0.6788235294117647
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,57,6,Admin,DR 023173,2021-10-31,CIXTOR-Z 500mg,14,450,6300,0,6300,210,2940,3360,0.5333333333333333
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,58,6,Admin,DR 023173,2021-10-31,SOLVAPRINE 10MG,14,671.43,9400,0,9400,146.8,2055.2000000000003,7344.799999999999,0.7813617021276595
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,59,6,Admin,DR 023173,2021-10-31,BENERVA PLUS TAB,3,1708,5124,1537.2,3586.8,550,1650,1936.8000000000002,0.3779859484777518
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,60,6,Admin,DR 023173,2021-10-31,CEPROTRON 500MG,3,1750,5250,1575,3675,550,1650,2025,0.38571428571428573
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,61,6,Admin,DR 023169,2021-10-31,CIXTOR-Z 500mg,7,450,3150,0,3150,210,1470,1680,0.5333333333333333
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,62,6,Admin,DR 023169,2021-10-31,XYNETRIX CHEWABLE TABLET,7,678.57,4750,0,4750,450,3150,1600,0.3368421052631579
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,63,6,Admin,DR 023169,2021-10-31,MAXXIVIT PLUS,7,857.14,6000,0,6000,560,3920,2080,0.3466666666666667
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,64,6,Admin,DR 023169,2021-10-31,FOLACID 5MG,7,464.29,3250,0,3250,196.88,1378.1599999999999,1871.8400000000001,0.5759507692307693
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,65,6,Admin,DR 023169,2021-10-31,HEMOSTAP 500mg,3,2100,6300,1890,4410,420,1260,3150,0.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,66,6,Admin,DR 023170,2021-10-25,ENCLOXIL 500MG,7,1071.43,7500,0,7500,780,5460,2040,0.272
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,67,6,Admin,DR 023170,2021-10-25,XYNETRIX CHEWABLE TABLET,7,678.57,4750,0,4750,450,3150,1600,0.3368421052631579
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,68,6,Admin,DR 023170,2021-10-25,GLOVES BLUE VINYL/NITRILE BLEND (MEDIUM),3,630,1890,0,1890,255,765,1125,0.5952380952380952
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,69,6,Admin,DR 023171,2021-10-25,ZELEX 200MG,7,2000,14000,0,14000,750,5250,8750,0.625
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,70,6,Admin,DR 023171,2021-10-25,AFENAX 100MG,3,1900,5700,1710,3990,595,1785,2205,0.3868421052631579
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,71,6,Admin,DR 023165,2021-10-18,ERGON 125MCG,7,714.29,5000,0,5000,133.33,933.3100000000001,4066.69,0.813338
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,72,6,Admin,DR 023165,2021-10-18,SOLVAPRINE 10MG,14,671.43,9400,0,9400,146.8,2055.2000000000003,7344.799999999999,0.7813617021276595
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,73,6,Admin,DR 023165,2021-10-18,ENOCEE 500mg,14,214.29,3000,0,3000,48,672,2328,0.776
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,74,6,Admin,DR 023165,2021-10-18,APCELAC 500MG HERBAL FOOD SUPPLEMENT,10,655,6550,0,6550,400,4000,2550,0.3893129770992366
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,75,6,Admin,DR 023167,2021-10-18,XYNETRIX CHEWABLE TABLET,7,678.57,4750,0,4750,450,3150,1600,0.3368421052631579
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,76,6,Admin,DR 023167,2021-10-18,MAXXIVIT PLUS,7,857.14,6000,0,6000,560,3920,2080,0.3466666666666667
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,77,6,Admin,DR 023167,2021-10-18,FERGLOBIN 250MG,7,517.86,3625,0,3625,325,2275,1350,0.3724137931034483
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,78,6,Admin,DR 023167,2021-10-18,CIXTOR-Z 500mg,14,450,6300,0,6300,210,2940,3360,0.5333333333333333
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,79,6,Admin,DR 023159,2021-10-18,XYNETRIX CHEWABLE TABLET,7,678.57,4750,0,4750,450,3150,1600,0.3368421052631579
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,80,6,Admin,DR 023159,2021-10-18,MAXXIVIT PLUS,7,857.14,6000,0,6000,560,3920,2080,0.3466666666666667
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,81,6,Admin,DR 023159,2021-10-18,SOLVAPRINE 10MG,14,671.43,9400,0,9400,146.8,2055.2000000000003,7344.799999999999,0.7813617021276595
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,82,6,Admin,DR 023159,2021-10-18,HEMOSTAP 500mg,1,2100,2100,630,1470,420,420,1050,0.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,83,6,Admin,DR 023165,2021-10-18,ENCLOXIL 500MG,7,1071.43,7500,0,7500,780,5460,2040,0.272
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,84,6,Admin,DR 023165,2021-10-18,ZELEX 200MG,7,2000,14000,0,14000,750,5250,8750,0.625
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,85,6,Admin,DR 023165,2021-10-18,LACTAMOX 500MG/125MG TAB,7,2000,14000,0,14000,1047.86,7335.0199999999995,6664.9800000000005,0.47607000000000005
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,86,6,Admin,DR 023165,2021-10-18,FERGLOBIN 250MG,7,517.86,3625,0,3625,325,2275,1350,0.3724137931034483
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,87,6,Admin,DR MS 00990,2021-10-11,OXYGEN TANK REGULATOR - YR88,1,1500,1500,0,1500,1300,1300,200,0.13333333333333333
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,88,6,Admin,DR 023166,2021-10-11,GIAN ZINC 120ML SYR,12,120,1440,0,1440,85,1020,420,0.2916666666666667
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,89,6,Admin,DR 023166,2021-10-11,INSULIN SYRINGE WITH NEEDLE 1CC 29GX1/2 TERUMO,1,1250,1250,0,1250,750,750,500,0.4
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,90,6,Admin,DR 023166,2021-10-11,INSULIN SYRINGE 1/2 CC G29 TERUMO,1,1250,1250,0,1250,850,850,400,0.32
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,91,6,Admin,DR 023163,2021-09-30,XYNETRIX CHEWABLE TABLET,7,678.57,4750,0,4750,450,3150,1600,0.3368421052631579
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,92,6,Admin,DR 023163,2021-09-30,MAXXIVIT PLUS,7,857.14,6000,0,6000,560,3920,2080,0.3466666666666667
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,93,6,Admin,DR 023163,2021-09-30,RUCEF,7,2485.71,17400,0,17400,1160,8120,9280,0.5333333333333333
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,94,6,Admin,DR 023163,2021-09-30,EVENING PRIMEROSE OIL 1000mg,7,1000,7000,0,7000,357,2499,4501,0.643
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,95,6,Admin,DR 023163,2021-09-30,ENOCEE 500mg,14,214.29,3000,0,3000,48,672,2328,0.776
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,96,6,Admin,DR 023161,2021-09-27,XYNETRIX CHEWABLE TABLET,7,678.57,4750,0,4750,450,3150,1600,0.3368421052631579
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,97,6,Admin,DR 023161,2021-09-27,MAXXIVIT PLUS,7,857.14,6000,0,6000,560,3920,2080,0.3466666666666667
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,98,6,Admin,DR 023161,2021-09-27,FERGLOBIN 250MG,7,517.86,3625,0,3625,325,2275,1350,0.3724137931034483
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,99,6,Admin,DR 023161,2021-09-27,CIXTOR-Z 500mg,7,450,3150,0,3150,210,1470,1680,0.5333333333333333
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,100,6,Admin,DR 023161,2021-09-27,DOPAMET 250MG TAB,7,607.14,4250,0,4250,195,1365,2885,0.6788235294117647
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,101,6,Admin,DR 023161,2021-09-27,HEMOSTAP 500mg,2,2100,4200,1260,2940,420,840,2100,0.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,102,6,Admin,DR 023161,2021-09-27,LACTAMOX 500MG/125MG TAB,2,2800,5600,1680,3920,1047.86,2095.72,1824.2800000000002,0.32576428571428573
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,103,6,Admin,DR 023162,2021-09-27,APCELAC 500MG HERBAL FOOD SUPPLEMENT,15,655,9825,0,9825,400,6000,3825,0.3893129770992366
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,104,6,Admin,DR 023162,2021-09-27,FOLACID 5MG,7,464.29,3250,0,3250,196.88,1378.1599999999999,1871.8400000000001,0.5759507692307693
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,105,6,Admin,DR 023162,2021-09-27,ANEROCIN 300MG,2,3800,7600,2280,5320,979,1958,3362,0.4423684210526316
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,106,6,Admin,DR MS 00982,2021-09-22,IVERMECTIN15MG DR ZENS,10,3000,30000,0,30000,2700,27000,3000,0.1
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,107,6,Admin,DR 023160,2021-09-20,DIGITAL THERMOMETER - ADVAN,20,80,1600,0,1600,58,1160,440,0.275
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,108,6,Admin,DR 023160,2021-09-20,STOOL CUP 40ml,20,6,120,0,120,5,100,20,0.16666666666666666
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,109,6,Admin,DR 023160,2021-09-20,PREGNANCY TEST - PARTNERS,0.05,2000,100,0,100,1040,52,48,0.48
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,110,6,Admin,DR 023160,2021-09-20,GLOVES BLUE VINYL/NITRILE BLEND (MEDIUM),2,300,600,0,600,255,510,90,0.15
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,111,6,Admin,DR 023156,2021-09-13,MAXXIVIT PLUS,7,857.14,6000,0,6000,560,3920,2080,0.3466666666666667
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,112,6,Admin,DR 023156,2021-09-13,HYCLENS WOUND SPRAY (60ML),72,229.32,16511.04,0,16511.04,114.66,8255.52,8255.52,0.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,113,6,Admin,DR 023157,2021-09-13,HYCLENS GARGLE (60ML),12,60,720,0,720,65,780,-60,-0.08333333333333333
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,114,6,Admin,DR 023157,2021-09-13,HYCLENS GARGLE (120ML),12,100,1200,0,1200,88,1056,144,0.12
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,115,6,Admin,DR 023157,2021-09-13,MULTI GROW 120ML,1,96,96,0,96,90,90,6,0.0625
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,116,6,Admin,DR 023158,2021-09-13,XYNETRIX CHEWABLE TABLET,7,678.57,4750,0,4750,450,3150,1600,0.3368421052631579
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,117,6,Admin,DR 023158,2021-09-13,ZELEX 200MG,7,2000,14000,0,14000,750,5250,8750,0.625
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,118,6,Admin,DR 023158,2021-09-13,NITROFURANTOIN 100MG,2,714.29,1428.58,428.57,1000.01,10.12,20.24,979.77,0.6858348849906901
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,119,6,Admin,DR 023158,2021-09-13,GLOVES BLUE VINYL/NITRILE BLEND (MEDIUM),3,450,1350,0,1350,255,765,585,0.43333333333333335
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,120,6,Admin,DR 023154,2021-09-06,ENOCEE 500mg,14,214.29,3000,0,3000,48,672,2328,0.776
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,121,6,Admin,DR 023154,2021-09-06,SOLVAPRINE 10MG,14,671.43,9400,0,9400,146.8,2055.2000000000003,7344.799999999999,0.7813617021276595
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,122,6,Admin,DR 023154,2021-09-06,BENERVA PLUS TAB,2,1708,3416,1024.8,2391.2,550,1100,1291.1999999999998,0.3779859484777517
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,123,6,Admin,DR 023154,2021-09-06,FLAGEX 500MG,2,680,1360,408,952,98,196,756,0.5558823529411765
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,124,6,Admin,DR 023154,2021-09-06,LACTAMOX 500MG/125MG TAB,3,2800,8400,2520,5880,1047.86,3143.58,2736.42,0.32576428571428573
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,125,6,Admin,DR 023154,2021-09-06,ERGON 125MCG,3,1000,3000,900,2100,133.33,399.99,1700.01,0.56667
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,126,6,Admin,DR 023154,2021-09-06,APCELAC 500MG HERBAL FOOD SUPPLEMENT,10,655,6550,0,6550,400,4000,2550,0.3893129770992366
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,127,6,Admin,DR 023155,2021-09-06,EVENING PRIMEROSE OIL 1000mg,7,1000,7000,0,7000,357,2499,4501,0.643
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,128,6,Admin,DR MS 00923,2021-09-06,RAPID-C PLUS,25,400,10000,0,10000,170,4250,5750,0.575
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,129,6,Admin,DR 023153,2021-09-06,XYNETRIX CHEWABLE TABLET,7,678.57,4750,0,4750,450,3150,1600,0.3368421052631579
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,130,6,Admin,DR 023153,2021-09-06,MAXXIVIT PLUS,7,857.14,6000,0,6000,560,3920,2080,0.3466666666666667
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,131,6,Admin,DR 023153,2021-09-06,FERGLOBIN 250MG,14,517.86,7250,0,7250,325,4550,2700,0.3724137931034483
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,132,6,Admin,DR MS 00925,2021-09-01,FACE SHIELD,50,10,500,0,500,8,400,100,0.2
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,133,6,Admin,DR 023152,2021-08-31,ENCLOXIL 500MG,7,1071.43,7500,0,7500,780,5460,2040,0.272
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,134,6,Admin,DR 023152,2021-08-31,ENOCEE 500mg,14,214.29,3000,0,3000,48,672,2328,0.776
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,135,6,Admin,DR 023152,2021-08-31,APCELAC 500MG HERBAL FOOD SUPPLEMENT,10,655,6550,0,6550,400,4000,2550,0.3893129770992366
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,136,6,Admin,DR 023151,2021-08-31,XYNETRIX CHEWABLE TABLET,7,678.57,4750,0,4750,450,3150,1600,0.3368421052631579
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,137,6,Admin,DR 023151,2021-08-31,MAXXIVIT PLUS,7,857.14,6000,0,6000,560,3920,2080,0.3466666666666667
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,138,6,Admin,DR 023151,2021-08-31,FOLACID 5MG,7,517.86,3625,0,3625,196.88,1378.1599999999999,2246.84,0.6198179310344828
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,139,6,Admin,DR 023151,2021-08-31,SOLVAPRINE 10MG,14,671.43,9400,0,9400,146.8,2055.2000000000003,7344.799999999999,0.7813617021276595
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,140,6,Admin,DR MS 00890,2021-08-23,IVERMECTIN15MG DR ZENS,1,2700,2700,0,2700,2700,2700,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,141,6,Admin,DR 024250,2021-08-16,ATORSAPH 20MG TAB,3,150,450,0,450,28,84,366,0.8133333333333334
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,142,6,Admin,DR 024250,2021-08-16,HYCLENS WOUND CARE SOLUTION 60ML,6,75,450,0,450,72.45,434.70000000000005,15.299999999999955,0.0339999999999999
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,143,6,Admin,DR 024250,2021-08-16,"MICROPORE 1"" - 1530-1 - 3M",2,570,1140,0,1140,380,760,380,0.3333333333333333
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2021,144,6,Admin,DR 024246,2021-08-16,ENOCEE 500mg,14,214.29,3000,0,3000,48,672,2328,0.776
