data_layer,source_workbook,source_sheet,source_row_number,source_header_row_number,Area,DR Number,Date Delivered,Product,Qty,CP,Total CP,Disc,Net CP,TP/UNIT,TOTAL TP,Net Income,%
raw_sales_report,Sales Report.xlsx,2022,84,6,Admin,DR 023326,2022-02-14,KN95 FACEMASK (PIECE),3,140,420,0,420,8,24,396,0.9428571428571428
raw_sales_report,Sales Report.xlsx,2022,85,6,Admin,DR 023326,2022-02-14,CIXTOR-Z 500mg,3,630,1890,0,1890,210,630,1260,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2022,86,6,Admin,DR 023326,2022-02-14,AZITHROM,6,110.25,661.5,0,661.5,45,270,391.5,0.5918367346938775
raw_sales_report,Sales Report.xlsx,2022,87,6,Admin,DR 023326,2022-02-14,DIACYSTEINE 600mg,2,458,916,0,916,187,374,542,0.5917030567685589
raw_sales_report,Sales Report.xlsx,2022,88,6,Admin,DR MS 001124,2022-02-14,RIBER 500 MG TABLET,1,0,0,0,0,90,90,-90,#DIV/0!
raw_sales_report,Sales Report.xlsx,2022,89,6,Admin,DR 023337,2022-02-15,HIVENT EM 1MG/ML,3,265,795,0,795,265,795,0,0
raw_sales_report,Sales Report.xlsx,2022,90,6,Admin,DR 023337,2022-02-15,LODIPEX - 5MG,3,76,228,0,228,38,114,114,0.5
raw_sales_report,Sales Report.xlsx,2022,91,6,Admin,DR 023337,2022-02-15,PARASAPH 500MG,2,61.5,123,0,123,200,400,-277,-2.252032520325203
raw_sales_report,Sales Report.xlsx,2022,92,6,Admin,DR 023337,2022-02-15,INHIBITA 40MG,1,180,180,0,180,90,90,90,0.5
raw_sales_report,Sales Report.xlsx,2022,93,6,Admin,DR 023339,2022-02-14,MAXXIVIT PLUS,7,857.14,6000,0,6000,560,3920,2080,0.3466666666666667
raw_sales_report,Sales Report.xlsx,2022,94,6,Admin,DR 023339,2022-02-14,XYNETRIX CHEWABLE TABLET,7,678.57,4750,0,4750,450,3150,1600,0.3368421052631579
raw_sales_report,Sales Report.xlsx,2022,95,6,Admin,DR 023339,2022-02-14,EVENING PRIMEROSE OIL 1000mg,7,1000,7000,0,7000,357,2499,4501,0.643
raw_sales_report,Sales Report.xlsx,2022,96,6,Admin,DR 023339,2022-02-14,APCELAC 500MG HERBAL FOOD SUPPLEMENT,7,655,4585,0,4585,400,2800,1785,0.3893129770992366
raw_sales_report,Sales Report.xlsx,2022,97,6,Admin,DR 023339,2022-02-14,SOLVAPRINE 10MG,14,671.43,9400,0,9400,150,2100,7300,0.776595744680851
raw_sales_report,Sales Report.xlsx,2022,98,6,Admin,DR 023339,2022-02-14,CIXTOR-Z 500mg,14,630,8820,0,8820,210,2940,5880,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2022,99,6,Admin,DR 023339,2022-02-14,GLOVES BLUE VINYL/NITRILE BLEND (MEDIUM),3,450,1350,0,1350,250,750,600,0.4444444444444444
raw_sales_report,Sales Report.xlsx,2022,100,6,Admin,DR 023336,2022-02-14,ATOVAS 20MG,1,216,216,0,216,180,180,36,0.16666666666666666
raw_sales_report,Sales Report.xlsx,2022,101,6,Admin,DR 023336,2022-02-14,TRIVASC 35MG MR,1,525,525,0,525,437.5,437.5,87.5,0.16666666666666666
raw_sales_report,Sales Report.xlsx,2022,102,6,Admin,DR 023340,2022-02-15,LOSARTRIXX 50mg,1,205,205,0,205,95,95,110,0.5365853658536586
raw_sales_report,Sales Report.xlsx,2022,103,6,Admin,DR 023340,2022-02-15,DISPOSABLE SYRINGE LUER LOCK 10ML 21Gx1 1/4 CARDINAL CARE,5,6.5,32.5,0,32.5,6.5,32.5,0,0
raw_sales_report,Sales Report.xlsx,2022,104,6,Admin,DR 023340,2022-02-15,DISPOSABLE SYRINGE W/ NEEDLE 3CC - INDOPLAS,0.05,300,15,0,15,300,15,0,0
raw_sales_report,Sales Report.xlsx,2022,105,6,Admin,DR 023340,2022-02-15,SYRINGE WITH NEEDLE 21GX1 5CC/ML TERUMO,1,9,9,0,9,9,9,0,0
raw_sales_report,Sales Report.xlsx,2022,106,6,Admin,DR 023340,2022-02-15,SYRINGE WITH NEEDLE 23GX1 5CC/ML TERUMO,4,9,36,0,36,1,4,32,0.8888888888888888
raw_sales_report,Sales Report.xlsx,2022,107,6,Admin,DR 023340,2022-02-15,FACE MASK,11,100,1100,0,1100,60,660,440,0.4
raw_sales_report,Sales Report.xlsx,2022,108,6,Admin,DR 023340,2022-02-15,KIDDIREL ORAL DROPS,12,40,480,0,480,41,492,-12,-0.025
raw_sales_report,Sales Report.xlsx,2022,109,6,Admin,DR 023335,2022-02-14,N95 FACE MASK PARTICULATE RESPIRATOR SURGICAL MASK (3M),0.1,640,64,0,64,300,30,34,0.53125
raw_sales_report,Sales Report.xlsx,2022,110,6,Admin,DR 023334,2022-02-14,MAXXIVIT PLUS,7,857.14,5999.98,0,5999.98,560,3920,2079.9799999999996,0.34666448888162954
raw_sales_report,Sales Report.xlsx,2022,111,6,Admin,DR 023334,2022-02-14,XYNETRIX CHEWABLE TABLET,7,678.57,4749.99,0,4749.99,450,3150,1599.9899999999998,0.33684070913833497
raw_sales_report,Sales Report.xlsx,2022,112,6,Admin,DR 023334,2022-02-14,FERGLOBIN 250MG,7,517.85,3624.95,0,3624.95,325,2275,1349.9499999999998,0.3724051366225741
raw_sales_report,Sales Report.xlsx,2022,113,6,Admin,DR 023334,2022-02-14,CIXTOR-Z 500mg,14,450,6300,0,6300,210,2940,3360,0.5333333333333333
raw_sales_report,Sales Report.xlsx,2022,114,6,Admin,ARV2022-0115,2022-02-16,CIXTOR-Z 500mg,1,315,315,0,315,210,210,105,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,115,6,Admin,ARV2022-0115,2022-02-16,PARA500,2,105,210,0,210,70,140,70,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,116,6,Admin,ARV2022-0115,2022-02-16,CIXTOR-Z 500mg,2,315,630,0,630,210,420,210,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,117,6,Admin,ARV2022-0115,2022-02-16,IVERMECTIN15MG DR ZENS,2,3200,6400,0,6400,2430,4860,1540,0.240625
raw_sales_report,Sales Report.xlsx,2022,118,6,Admin,ARV2022-0115,2022-02-16,INSULIN SYRINGE 1ML BD 6MM,1,1950,1950,0,1950,1300,1300,650,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,119,6,Admin,ARV2022-0115,2022-02-16,ATOVAS 20MG,1,270,270,0,270,180,180,90,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,120,6,Admin,ARV2022-0115,2022-02-16,ARTAL-H 50MG/12.5MG,1,227.73,227.73,0,227.73,151.82,151.82,75.91,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,121,6,Admin,ARV2022-0115,2022-02-16,CLOVAS 75MG,1,517.3,517.3,0,517.3,345,345,172.29999999999995,0.3330755847670597
raw_sales_report,Sales Report.xlsx,2022,122,6,Admin,ARV2022-0115,2022-02-16,TERMAGEN 500MG,2,157.5,315,0,315,105,210,105,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,123,6,Admin,ARV2022-0115,2022-02-16,DIGITAL THERMOMETER - SURGITECH,1,120,120,0,120,70,70,50,0.4166666666666667
raw_sales_report,Sales Report.xlsx,2022,124,6,Admin,ARV2022-0115,2022-02-16,OFPLEMED 600mg,1,313.5,313.5,0,313.5,195,195,118.5,0.37799043062200954
raw_sales_report,Sales Report.xlsx,2022,125,6,Admin,ARV2022-0115,2022-02-16,LUCAZT 10MG,1,367.5,367.5,0,367.5,308,308,59.5,0.1619047619047619
raw_sales_report,Sales Report.xlsx,2022,126,6,Admin,ARV2022-0115,2022-02-16,PARASAPH 500MG,1,63,63,0,63,200,200,-137,-2.1746031746031744
raw_sales_report,Sales Report.xlsx,2022,127,6,Admin,ARV2022-0115,2022-02-16,HYCLENS WOUND SPRAY (60ML),1,180,180,0,180,114.66,114.66,65.34,0.36300000000000004
raw_sales_report,Sales Report.xlsx,2022,128,6,Admin,ARV2022-0115,2022-02-16,ALCOHOL - ALCOPLUS ETHYL ALCOHOL,1,95,95,0,95,95,95,0,0
raw_sales_report,Sales Report.xlsx,2022,129,6,Admin,ARV2022-0115,2022-02-16,ALCOHOL - ALCOPLUS ETHYL ALCOHOL,1,95,95,0,95,95,95,0,0
raw_sales_report,Sales Report.xlsx,2022,130,6,Admin,ARV2022-0115,2022-02-16,HYCLENS WOUND SPRAY (60ML),1,180,180,0,180,114.66,114.66,65.34,0.36300000000000004
raw_sales_report,Sales Report.xlsx,2022,131,6,Admin,ARV2022-0115,2022-02-16,PARASAPH 500MG,1,63,63,0,63,200,200,-137,-2.1746031746031744
raw_sales_report,Sales Report.xlsx,2022,132,6,Admin,ARV2022-0115,2022-02-16,IRBIN 150mg,2,310.91,621.82,0,621.82,228,456,165.82000000000005,0.2666688109099097
raw_sales_report,Sales Report.xlsx,2022,133,6,Admin,ARV2022-0115,2022-02-16,ATORSAPH - 10MG,1,187.5,187.5,0,187.5,25,25,162.5,0.8666666666666667
raw_sales_report,Sales Report.xlsx,2022,134,6,Admin,ARV2022-0115,2022-02-16,LODIPEX - 10MG,1,90,90,0,90,60,60,30,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,135,6,Admin,ARV2022-0115,2022-02-16,FENOGEN 200MG,1,495,495,0,495,330,330,165,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,136,6,Admin,ARV2022-0115,2022-02-16,MYMET 500mg,1,82.5,82.5,0,82.5,55,55,27.5,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,137,6,Admin,ARV2022-0115,2022-02-16,RIBER 500 MG TABLET,1,135,135,0,135,90,90,45,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,138,6,Admin,ARV2022-0115,2022-02-16,TERMAGEN 500MG,2,157.5,315,0,315,105,210,105,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,139,6,Admin,ARV2022-0115,2022-02-16,ALCOHOL - ALCOPLUS ETHYL ALCOHOL,1,95,95,0,95,95,95,0,0
raw_sales_report,Sales Report.xlsx,2022,140,6,Admin,ARV2022-0115,2022-02-16,FACE MASK,2,50,100,0,100,60,120,-20,-0.2
raw_sales_report,Sales Report.xlsx,2022,141,6,Admin,ARV2022-0115,2022-02-16,RIBER 500 MG TABLET,1,135,135,0,135,90,90,45,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,142,6,Admin,ARV2022-0115,2022-02-16,BIOGIC 250MG SUS,2,18,36,0,36,11.75,23.5,12.5,0.3472222222222222
raw_sales_report,Sales Report.xlsx,2022,143,6,Admin,ARV2022-0115,2022-02-16,ALCOLUXX ALCOHOL - GALLON,1,330,330,0,330,330,330,0,0
raw_sales_report,Sales Report.xlsx,2022,144,6,Admin,ARV2022-0115,2022-02-16,DIACYSTEINE 600mg,1,280.5,280.5,0,280.5,187,187,93.5,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,145,6,Admin,ARV2022-0115,2022-02-16,RAPID-C PLUS,1,170,170,0,170,170,170,0,0
raw_sales_report,Sales Report.xlsx,2022,146,6,Admin,ARV2022-0115,2022-02-16,ANGEL-50 50MG,1,217.5,217.5,0,217.5,158,158,59.5,0.2735632183908046
raw_sales_report,Sales Report.xlsx,2022,147,6,Admin,ARV2022-0115,2022-02-16,INHIBITA 40MG,1,135,135,0,135,90,90,45,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,148,6,Admin,ARV2022-0115,2022-02-16,PARA500,1,105,105,0,105,70,70,35,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,149,6,Admin,ARV2022-0115,2022-02-16,ZETIFEN 125MG/5ML SYR,2,52.5,105,0,105,35,70,35,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,150,6,Admin,ARV2022-0115,2022-02-16,RAPID-C PLUS,2,255,510,0,510,170,340,170,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,151,6,Admin,ARV2022-0115,2022-02-16,IRBIN 150mg,2,310.91,621.82,0,621.82,228,456,165.82000000000005,0.2666688109099097
raw_sales_report,Sales Report.xlsx,2022,152,6,Admin,ARV2022-0115,2022-02-16,ANGEL-50 50MG,2,217.5,435,0,435,158,316,119,0.2735632183908046
raw_sales_report,Sales Report.xlsx,2022,153,6,Admin,ARV2022-0115,2022-02-16,MAYOR 40mg,1,420,420,0,420,280,280,140,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,154,6,Admin,ARV2022-0115,2022-02-16,AZCORE 500mg,0.2,682.5,136.5,0,136.5,305,61,75.5,0.5531135531135531
raw_sales_report,Sales Report.xlsx,2022,155,6,Admin,ARV2022-0115,2022-02-16,IVERMECTIN15MG DR ZENS,0.2,3645,729,0,729,2430,486,243,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,156,6,Admin,ARV2022-0115,2022-02-16,RAPID-C PLUS,1,170,170,0,170,170,170,0,0
raw_sales_report,Sales Report.xlsx,2022,157,6,Admin,ARV2022-0115,2022-02-16,CIXTOR-Z 500mg,1,315,315,0,315,210,210,105,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,158,6,Admin,ARV2022-0115,2022-02-16,MEGYXAN 500MG CAP,1,103.5,103.5,0,103.5,69,69,34.5,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,159,6,Admin,ARV2022-0115,2022-02-16,TERMAGEN 500MG,1,157.5,157.5,0,157.5,105,105,52.5,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,160,6,Admin,ARV2022-0115,2022-02-16,FERN-D 120's,1,800,800,0,800,680,680,120,0.15
raw_sales_report,Sales Report.xlsx,2022,161,6,Admin,ARV2022-0115,2022-02-16,AXMEL 500MG,1,193.5,193.5,0,193.5,129,129,64.5,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,162,6,Admin,ARV2022-0115,2022-02-16,TERMAGEN 500MG,3,157.5,472.5,0,472.5,105,315,157.5,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,163,6,Admin,ARV2022-0115,2022-02-16,GIAN ZINC 120ML SYR,1,127.5,127.5,0,127.5,85,85,42.5,0.3333333333333333
raw_sales_report,Sales Report.xlsx,2022,164,6,Admin,DR 023341,2022-02-28,MAXXIVIT PLUS,7,857.14,6000,0,6000,560,3920,2080,0.3466666666666667
