data_layer,source_workbook,source_sheet,source_row_number,source_header_row_number,DR,DATE,AREA,PRODUCT,GROSS SALES,UNIT PRICE,GROSS,DISCOUNT,column_9,QTY,TP,TOTAL,NET INCOME
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1042,5,13545,2017-07-14,batangas,#REF!,36.6,480,17568,,0,36.6,80,2928,14640
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1043,5,13545,2017-07-14,batangas,#REF!,11.5,480,5520,,0,11.5,132.5,1523.75,3996.25
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1044,5,13545,2017-07-14,batangas,#REF!,6.3,1500,9450,,0,6.3,277.5,1748.25,7701.75
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1045,5,13545,2017-07-14,batangas,#REF!,640,140,89600,,0,640,42.5,27200,62400
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1046,5,13545,2017-07-14,batangas,#REF!,800,98,78400,,0,800,8.5,6800,71600
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1047,5,13546,2017-07-14,BATANGAS,#REF!,250,200,50000,,0,250,52.5,13125,36875
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1048,5,13546,2017-07-14,BATANGAS,#REF!,495,95,47025,,0,495,28.5,14107.5,32917.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1049,5,13546,2017-07-14,BATANGAS,#REF!,22,590,12980,,0,22,190,4180,8800
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1050,5,13546,2017-07-14,BATANGAS,#REF!,2360,58,136880,,0,2360,16,37760,99120
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1051,5,13547,2017-07-14,GOVERNMENT,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1052,5,13548,2017-07-14,GOVERNMENT,#REF!,,,0,,0,0,,0,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1053,5,13549,2017-07-17,QUEZON,#REF!,5,650,3250,,0,7,187.5,1312.5,1937.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1054,5,13549,2017-07-17,QUEZON,#REF!,5,1500,7500,,0,7,540,3780,3720
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1055,5,13549,2017-07-17,QUEZON,#REF!,5,1750,8750,,0,7,500,3500,5250
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1056,5,13550,2017-07-17,QUEZON,#REF!,2,1950,3900,,0,2,590,1180,2720
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1057,5,13658,2017-06-28,CAM NORTE,#REF!,1,2727,2727,,0,1,1450,1450,1277
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1058,5,13659,2017-06-28,CAM NORTE,#REF!,5,400,2000,,0,5,139.44,697.2,1302.8
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1059,5,13660,2017-06-28,CAM NORTE,#REF!,1,455,455,,0,1,158,158,297
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1060,5,13661,2017-06-28,CAM NORTE,#REF!,1,1591,1591,,0,1,415,415,1176
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1061,5,13662,2017-06-30,CAM NORTE,#REF!,1,3000,3000,,0,1,1450,1450,1550
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1062,5,13662,2017-06-30,CAM NORTE,#REF!,1,650,650,,0,1,184.09,184.09,465.90999999999997
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1063,5,13662,2017-06-30,CAM NORTE,#REF!,6,79,474,,0,6,23.8,142.8,331.2
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1064,5,13662,2017-06-30,CAM NORTE,#REF!,8,80,640,,0,8,24.5,196,444
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1065,5,13663,2017-07-04,CAM NORTE,#REF!,1,975,975,0.35,341.25,1,384,384,249.75
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1066,5,13666,2017-07-06,CAM NORTE,#REF!,20,380,7600,,0,20,73,1460,6140
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1067,5,13667,2017-07-06,CAM NORTE,#REF!,1,3000,3000,,0,1,750,750,2250
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1068,5,13667,2017-07-06,CAM NORTE,#REF!,1,1280,1280,,0,1,450,450,830
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1069,5,13667,2017-07-06,CAM NORTE,#REF!,1,800,800,,0,1,100,100,700
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1070,5,13667,2017-07-06,CAM NORTE,#REF!,8,3800,30400,,0,8,73,584,29816
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1071,5,13668,2017-07-06,CAM NORTE,#REF!,1,800,800,,0,1,227.5,227.5,572.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1072,5,13668,2017-07-06,CAM NORTE,#REF!,1,1070,1070,,0,1,319,319,751
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1073,5,13668,2017-07-06,CAM NORTE,#REF!,1,1800,1800,,0,1,550,550,1250
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1074,5,13669,2017-07-06,CAM NORTE,#REF!,20,175,3500,,0,20,55,1100,2400
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1075,5,13669,2017-07-06,CAM NORTE,#REF!,20,240,4800,,0,20,75,1500,3300
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1076,5,13670,2017-07-06,CAM NORTE,#REF!,12,175,2100,,0,18,55,990,1110
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1077,5,13670,2017-07-06,CAM NORTE,#REF!,12,160,1920,,0,18,48.65,875.6999999999999,1044.3000000000002
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1078,5,13670,2017-07-06,CAM NORTE,#REF!,12,145,1740,,0,18,47,846,894
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1079,5,13671,2017-07-06,CAM NORTE,#REF!,20,360,7200,,0,20,110,2200,5000
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1080,5,13673,2017-07-06,cam norte,#REF!,1,2546,2546,,0,1,750,750,1796
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1081,5,13674,2017-07-06,cam norte,#REF!,1,1200,1200,,0,1,200,200,1000
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1082,5,13675,2017-07-07,CAM NORTE,#REF!,6,310,1860,,0,6,129.7,778.1999999999999,1081.8000000000002
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1083,5,13675,2017-07-07,CAM NORTE,#REF!,4,190,760,,0,4,75.602,302.408,457.592
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1084,5,13675,2017-07-07,CAM NORTE,#REF!,6,105,630,,0,6,28,168,462
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1085,5,13675,2017-07-07,CAM NORTE,#REF!,1,500,500,,0,1,158,158,342
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1086,5,13675,2017-07-07,CAM NORTE,#REF!,1,650,650,,0,1,184.09,184.09,465.90999999999997
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1087,5,13676,2017-07-07,CAM NORTE,#REF!,2,1800,3600,,0,2,535,1070,2530
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1088,5,13676,2017-07-07,CAM NORTE,#REF!,1,2800,2800,,0,1,1173.6,1173.6,1626.4
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1089,5,13676,2017-07-07,CAM NORTE,#REF!,1,500,500,,0,1,133,133,367
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1090,5,13676,2017-07-07,CAM NORTE,#REF!,4,190,760,,0,4,75.6,302.4,457.6
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1091,5,13676,2017-07-07,CAM NORTE,#REF!,6,310,1860,,0,6,129.7,778.1999999999999,1081.8000000000002
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1092,5,13676,2017-07-07,CAM NORTE,#REF!,1,1750,1750,,0,1,550,550,1200
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1093,5,13677,2017-07-07,cam norte,#REF!,1,3000,3000,,0,1,1450,1450,1550
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1094,5,13677,2017-07-07,cam norte,#REF!,1,3800,3800,,0,1,890,890,2910
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1095,5,13677,2017-07-07,cam norte,#REF!,3,190,570,,0,3,75.6,226.79999999999998,343.20000000000005
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1096,5,13677,2017-07-07,cam norte,#REF!,6,310,1860,,0,6,129.7,778.1999999999999,1081.8000000000002
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1097,5,13677,2017-07-07,cam norte,#REF!,3,450,1350,,0,3,148,444,906
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1098,5,13678,2017-07-07,cam norte,#REF!,20,300,6000,,0,20,75,1500,4500
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1099,5,13679,2017-07-11,CAM NORTE,#REF!,20,80,1600,,0,20,23.45,469,1131
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1100,5,13680,2017-07-11,CAM NORTE,#REF!,5,3429,17145,,0,5,1250,6250,10895
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1101,5,13681,2017-07-11,CAM NORTE,#REF!,1,2800,2800,,0,1,287.5,287.5,2512.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1102,5,13682,2017-07-11,CAM NORTE,#REF!,1,1800,1800,,0,1,540,540,1260
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1103,5,13683,2017-07-11,CAM NORTE,#REF!,1,1200,1200,,0,1,345,345,855
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1104,5,13684,2017-07-11,CAM NORTE,#REF!,1,1600,1600,,0,1,480.9,480.9,1119.1
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1105,5,13685,2017-07-11,CAM NORTE,#REF!,1,1800,1800,,0,1,535,535,1265
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1106,5,13686,2017-07-11,CAM NORTE,#REF!,1,975,975,,0,1,384,384,591
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1107,5,13687,2017-07-11,CAM NORTE,#REF!,1,700,700,,0,1,250,250,450
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1108,5,13688,2017-07-11,CAM NORTE,#REF!,1,750,750,,0,1,227.5,227.5,522.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1109,5,13689,2017-07-11,CAM NORTE,#REF!,1,1070,1070,,0,1,319,319,751
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1110,5,13690,2017-07-11,CAM NORTE,#REF!,1,650,650,,0,1,184.09,184.09,465.90999999999997
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1111,5,13691,2017-07-11,CAM NORTE,#REF!,1,500,500,,0,1,133,133,367
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1112,5,13692,2017-07-11,CAM NORTE,#REF!,1,1900,1900,,0,1,595,595,1305
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1113,5,13693,2017-07-11,CAM NORTE,#REF!,1,3000,3000,,0,1,1450,1450,1550
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1114,5,13694,2017-07-11,CAM NORTE,#REF!,1,500,500,,0,1,158,158,342
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1115,5,13695,2017-07-12,CAM NORTE,#REF!,1,,0,,0,2,250,500,-500
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1116,5,13695,2017-07-12,CAM NORTE,#REF!,1,,0,,0,1,595,595,-595
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1117,5,13696,2017-07-11,CAM NORTE,#REF!,1,3000,3000,,0,1,1450,1450,1550
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1118,5,13697,2017-07-11,CAM NORTE,#REF!,1,1800,1800,,0,1,550,550,1250
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1119,5,13698,2017-07-11,CAM NORTE,#REF!,1,1000,1000,,0,1,155,155,845
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1120,5,13699,2017-07-14,CAM NORTE,#REF!,1,1800,1800,,0,1,540,540,1260
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1121,5,13700,2017-07-15,CAM NORTE,#REF!,1,3000,3000,,0,1,1450,1450,1550
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1122,5,13710,2017-07-04,BATANGAS,#REF!,12,150,1800,,0,12,55,660,1140
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1123,5,13711,2017-07-04,BATANGAS,#REF!,12,90,1080,,0,12,31,372,708
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1124,5,13712,2017-07-04,BATANGAS,#REF!,16,150,2400,,0,16,48.65,778.4,1621.6
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1125,5,13713,2017-07-04,BATANGAS,#REF!,12,80,960,,0,12,26.93,323.15999999999997,636.84
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1126,5,13714,2017-07-04,BATANGAS,#REF!,10,80,800,,0,10,24.47,244.7,555.3
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1127,5,13715,2017-07-14,BATANGAS,#REF!,9,72,648,0.1,64.8,9,23,207,376.20000000000005
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1128,5,13716,2017-07-14,BATANGAS,#REF!,2,1026,2052,0.1,205.20000000000002,2,207.27,414.54,1432.26
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1129,5,13717,2017-07-14,BATANGAS,#REF!,3,900,2700,0.1,270,3,300,900,1530
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1130,5,13718,2017-07-14,BATANGAS,#REF!,5,72,360,0.1,36,5,24.47,122.35,201.65
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1131,5,13719,2017-07-14,BATANGAS,#REF!,2,3200,6400,0.1,640,2,920,1840,3920
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1132,5,13720,2017-07-14,BATANGAS,#REF!,2,960,1920,0.1,192,2,225,450,1278
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1133,5,13721,2017-07-14,BATANGAS,#REF!,6,264,1584,0.1,158.4,6,80.14,480.84000000000003,944.7599999999999
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1134,5,13722,2017-07-14,BATANGAS,#REF!,2,3500,7000,0.1,700,2,650,1300,5000
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1135,5,13723,2017-07-04,BATANGAS,#REF!,1,915,915,,0,1,310,310,605
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1136,5,13724,2017-07-04,BATANGAS,#REF!,2,3000,6000,,0,2,1450,2900,3100
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1137,5,13725,2017-07-04,BATANGAS,#REF!,1,550,550,,0,1,120.47,120.47,429.53
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1138,5,13726,2017-07-04,BATANGAS,#REF!,1,1600,1600,,0,1,415,415,1185
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1139,5,13728,2017-07-04,BATANGAS,#REF!,6,28.7,172.2,,0,6,28.7,172.2,0
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1140,5,13729,2017-07-04,BATANGAS,#REF!,4,990,3960,,0,4,300,1200,2760
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1141,5,13729,2017-07-04,BATANGAS,#REF!,4,1925,7700,,0,4,415,1660,6040
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1142,5,13730,2017-07-04,BATANGAS,#REF!,3,2600,7800,,0,3,650,1950,5850
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1143,5,13731,2017-07-04,BATANGAS,#REF!,2,700,1400,,0,2,218.46,436.92,963.0799999999999
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1144,5,13731,2017-07-04,BATANGAS,#REF!,3,1980,5940,,0,3,650,1950,3990
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1145,5,13731,2017-07-04,BATANGAS,#REF!,4,550,2200,,0,4,120.47,481.88,1718.12
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1146,5,13732,2017-07-04,BATANGAS,#REF!,2,4200,8400,,0,2,1235,2470,5930
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1147,5,13733,2017-07-04,BATANGAS,#REF!,2,5600,11200,,0,2,120,240,10960
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1148,5,13734,2017-07-04,BATANGAS,#REF!,10,86,860,,0,10,26,260,600
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1149,5,13734,2017-07-04,BATANGAS,#REF!,12,77,924,,0,12,24.5,294,630
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1150,5,13735,2017-07-04,BATANGAS,#REF!,12,250,3000,,0,12,80.14,961.6800000000001,2038.32
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1151,5,13736,2017-07-04,BATANGAS,#REF!,12,135,1620,,0,12,44,528,1092
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1152,5,13737,2017-07-04,BATANGAS,#REF!,12,125,1500,,0,12,44,528,972
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1153,5,13738,2017-07-12,BATANGAS,#REF!,4,1300,5200,,0,4,200,800,4400
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1154,5,13739,2017-07-12,BATANGAS,#REF!,3,1020,3060,,0,3,260,780,2280
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1155,5,13740,2017-07-12,BATANGAS,#REF!,4,84,336,,0,4,24.5,98,238
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1156,5,13740,2017-07-12,BATANGAS,#REF!,6,160,960,,0,6,47,282,678
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1157,5,13741,2017-07-12,BATANGAS,#REF!,11,186,2046,,0,11,48.5,533.5,1512.5
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1158,5,13742,2017-07-12,BATANGAS,#REF!,20,180,3600,,0,20,48,960,2640
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1159,5,13743,2017-07-12,BATANGAS,#REF!,17,72,1224,,0,17,23,391,833
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1160,5,13744,2017-07-12,BATANGAS,#REF!,3,3360,10080,,0,3,1173,3519,6561
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1161,5,13745,2017-07-12,BATANGAS,#REF!,3,3360,10080,,0,3,1173,3519,6561
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1162,5,13746,2017-07-12,BATANGAS,#REF!,2,1098,2196,,0,2,345,690,1506
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1163,5,13747,2017-07-12,BATANGAS,#REF!,2,1098,2196,,0,2,345,690,1506
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1164,5,13748,2017-07-12,BATANGAS,#REF!,12,150,1800,,0,12,55,660,1140
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1165,5,13748,2017-07-12,BATANGAS,#REF!,12,95,1140,,0,12,31,372,768
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1166,5,13749,2017-07-12,BATANGAS,#REF!,5,4200,21000,,0,5,1235,6175,14825
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1167,5,13750,2017-07-14,BATANGAS,#REF!,2700,240,648000,,0,2700,75,202500,445500
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1168,5,13751,2017-07-04,LAGUNA,#REF!,2,3200,6400,,0,2,75,150,6250
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1169,5,13752,2017-07-04,LAGUNA,#REF!,4,650,2600,,0,4,184.09,736.36,1863.6399999999999
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1170,5,13753,2017-07-04,LAGUNA,#REF!,10,120,1200,,0,10,22,220,980
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1171,5,13754,2017-07-04,LAGUNA,#REF!,4,500,2000,,0,4,184.09,736.36,1263.6399999999999
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1172,5,13755,2017-07-04,LAGUNA,#REF!,4,850,3400,,0,4,260,1040,2360
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1173,5,13756,2017-07-04,LAGUNA,#REF!,1,3000,3000,,0,1,1450,1450,1550
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1174,5,13759,2017-07-11,LAGUNA,#REF!,3,2500,7500,,0,3,650,1950,5550
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1175,5,13759,2017-07-11,LAGUNA,#REF!,19,279.99,5319.81,,0,19,81,1539,3780.8100000000004
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1176,5,13759,2017-07-11,LAGUNA,#REF!,2,8800,17600,,0,2,950,1900,15700
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1177,5,13759,2017-07-11,LAGUNA,#REF!,1,2500,2500,,0,1,186,186,2314
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1178,5,13759,2017-07-11,LAGUNA,#REF!,100,264,26400,,0,100,73,7300,19100
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1179,5,13759,2017-07-11,LAGUNA,#REF!,3,975,2925,,0,3,384,1152,1773
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1180,5,13759,2017-07-11,LAGUNA,#REF!,500,42,21000,,0,500,8.5,4250,16750
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1181,5,13759,2017-07-11,LAGUNA,#REF!,20,1200,24000,,0,20,130,2600,21400
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1182,5,13759,2017-07-11,LAGUNA,#REF!,10,2600,26000,,0,10,850,8500,17500
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1183,5,13759,2017-07-11,LAGUNA,#REF!,10,1000,10000,,0,10,240,2400,7600
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1184,5,13759,2017-07-11,LAGUNA,#REF!,10,2500,25000,,0,10,150,1500,23500
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1185,5,13760,2017-07-12,LAGUNA,#REF!,2,2900,5800,,0,2,650,1300,4500
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1186,5,13761,2017-07-12,LAGUNA,#REF!,30,294,8820,,0,30,73,2190,6630
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1187,5,13762,2017-07-13,LAGUNA,#REF!,2,1800,3600,,0,2,540,1080,2520
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1188,5,13764,2017-07-13,LAGUNA,#REF!,10,120,1200,,0,10,24.67,246.70000000000002,953.3
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1189,5,13765,2017-07-13,LAGUNA,#REF!,10,320,3200,,0,10,73,730,2470
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1190,5,13766,2017-07-13,LAGUNA,#REF!,12,310,3720,,0,12,129.7,1556.3999999999999,2163.6000000000004
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1191,5,13767,2017-07-14,LAGUNA,#REF!,50,46,2300,,0,50,13,650,1650
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1192,5,13767,2017-07-14,LAGUNA,#REF!,150,264,39600,,0,150,73,10950,28650
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1193,5,13767,2017-07-14,LAGUNA,#REF!,5,975,4875,,0,5,384,1920,2955
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1194,5,13767,2017-07-14,LAGUNA,#REF!,60,67.5,4050,,0,60,6,360,3690
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1195,5,13767,2017-07-14,laguna,#REF!,20,640,12800,,0,20,110,2200,10600
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1196,5,13768,2017-07-14,LAGUNA,#REF!,20,640,12800,,0,20,110,2200,10600
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1197,5,13769,2017-07-14,LAGUNA,#REF!,60,190,11400,,0,60,73,4380,7020
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1198,5,13770,2017-07-21,LAGUNA,#REF!,60,190,11400,,0,60,73,4380,7020
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1199,5,13770,2017-07-21,LAGUNA,#REF!,2,2100,4200,,0,2,1450,2900,1300
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1200,5,13770,2017-07-21,LAGUNA,#REF!,2,1225,2450,,0,2,415,830,1620
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1201,5,13771,2017-07-17,LAGUMA,#REF!,10,350,3500,,0,10,60,600,2900
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1202,5,13772,2017-07-14,LAGUNA,#REF!,2,2100,4200,,0,2,650,1300,2900
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1203,5,13773,2017-07-14,LAGUNA,#REF!,1,1280,1280,,0,1,450,450,830
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1204,5,13775,2017-07-20,LAGUNA,#REF!,150,264,39600,,0,150,73,10950,28650
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1205,5,13775,2017-07-20,LAGUNA,#REF!,2,1428,2856,,0,2,445,890,1966
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1206,5,13775,2017-07-20,LAGUNA,#REF!,30,95,2850,,0,30,30,900,1950
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1207,5,13775,2017-07-20,LAGUNA,#REF!,10,60,600,,0,10,45,450,150
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1208,5,13775,2017-07-20,LAGUNA,#REF!,80,67.5,5400,,0,80,45,3600,1800
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1209,5,13776,2017-07-25,LAGUNA,#REF!,1,2000,2000,,0,1,500,500,1500
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1210,5,13777,2017-07-25,LAGUNA,#REF!,1,1400,1400,,0,1,900,900,500
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1211,5,13778,2017-07-30,LAGUNA,#REF!,60,190,11400,,0,60,73,4380,7020
raw_sales_report,Medshield (Keith San Miguel).xlsx,sales2017,1212,5,13778,2017-07-30,LAGUNA,#REF!,2,2100,4200,,0,2,1450,2900,1300
