data_layer,source_workbook,source_sheet,source_row_number,source_header_row_number,Area,DR Number,Date Delivered,Product,Qty,CP,Total CP,Disc,Net CP,TP/UNIT,TOTAL TP,Net Income,%
raw_sales_report,Sales Report.xlsx,2025,47,6,Batangas,DR 025523,2025-01-07,ANIN 50 PLUS 50MG/12.5MG,5,600,3000,150,2850,105,525,2325,0.775
raw_sales_report,Sales Report.xlsx,2025,48,6,Batangas,DR 025524,2025-01-07,DOLO-JAGA 500MG/50MG/100MG/100MCG,10,1800,18000,0,18000,615,6150,11850,0.6583333333333333
raw_sales_report,Sales Report.xlsx,2025,49,6,Batangas,DR 025525,2025-01-07,VOXOLL 30MG,5,750,3750,0,3750,168,840,2910,0.776
raw_sales_report,Sales Report.xlsx,2025,50,6,Batangas,DR 025525,2025-01-07,AFENAX 100MG TAB,5,1980,9900,0,9900,595,2975,6925,0.6994949494949495
raw_sales_report,Sales Report.xlsx,2025,51,6,Batangas,DR 025525,2025-01-07,CIUMADE TAB,3,990,2970,0,2970,450,1350,1620,0.5454545454545454
raw_sales_report,Sales Report.xlsx,2025,52,6,Batangas,DR 025526,2025-01-07,EMLOR PLUS 5MG/50MG,20,590,11800,0,11800,216,4320,7480,0.6338983050847458
raw_sales_report,Sales Report.xlsx,2025,53,6,Batangas,DR 025527,2025-01-07,LACTAMOX 500MG/125MG,3,3000,9000,0,9000,1115,3345,5655,0.6283333333333333
raw_sales_report,Sales Report.xlsx,2025,54,6,Batangas,DR 025527,2025-01-07,JAGA 300MG/100MG/100MCG CAP,3,1590,4770,0,4770,530,1590,3180,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2025,55,6,Batangas,DR 025528,2025-01-07,ROSVA 20-20MG,7,1092,7644,0,7644,273,1911,5733,0.75
raw_sales_report,Sales Report.xlsx,2025,56,6,Batangas,DR 025528,2025-01-07,TRIDEN 160MG TAB,4,2560,10240,0,10240,720,2880,7360,0.71875
raw_sales_report,Sales Report.xlsx,2025,57,6,Batangas,DR 025529,2025-01-07,TRIZEF 200MG TAB,2,9375,18750,0,18750,1600,3200,15550,0.8293333333333334
raw_sales_report,Sales Report.xlsx,2025,58,6,Batangas,DR 025530,2025-01-07,HYCLENS GARGLE 0.12% 60ML,10,153,1530,0,1530,65,650,880,0.5751633986928104
raw_sales_report,Sales Report.xlsx,2025,59,6,Batangas,DR 025531,2025-01-07,ENHAMOX 250MG/62.5MG/5ML 60ML,10,400,4000,0,4000,136,1360,2640,0.66
raw_sales_report,Sales Report.xlsx,2025,60,6,Batangas,DR 025532,2025-01-07,ZELEX 200MG CAP,2,2800,5600,0,5600,925,1850,3750,0.6696428571428571
raw_sales_report,Sales Report.xlsx,2025,61,6,Admin,DR 025265,2025-01-13,SOLVAPRINE 10MG TAB,14,671.43,9400.02,0,9400.02,150,2100,7300.02,0.7765962200080425
raw_sales_report,Sales Report.xlsx,2025,62,6,Admin,DR 025265,2025-01-13,FERGLOBIN 250MG CAP,7,517.86,3625.02,0,3625.02,325,2275,1350.02,0.37241725562893446
raw_sales_report,Sales Report.xlsx,2025,63,6,Quezon,DR 025496,2025-01-09,JAGA 300MG/100MG/100MCG CAP,1,1540,1540,0,1540,530,530,1010,0.6558441558441559
raw_sales_report,Sales Report.xlsx,2025,64,6,Quezon,DR 025497,2025-01-10,EXECORE 500MG TAB,1,1400,1400,245,1155,78,78,1077,0.7692857142857142
raw_sales_report,Sales Report.xlsx,2025,65,6,Quezon,DR 025497,2025-01-10,CIXTOR-Z MAX,1,1000,1000,175,825,398,398,427,0.427
raw_sales_report,Sales Report.xlsx,2025,66,6,Quezon,DR 025498,2025-01-10,DOLO-JAGA 500MG/50MG/100MG/100MCG,1,2000,2000,600,1400,615,615,785,0.3925
raw_sales_report,Sales Report.xlsx,2025,67,6,Quezon,DR 025498,2025-01-10,CIUMADE TAB,2,1450,2900,870,2030,450,900,1130,0.3896551724137931
raw_sales_report,Sales Report.xlsx,2025,68,6,Quezon,DR 025499,2025-01-10,KZIDINE 35MG,10,1350,13500,4725,8775,600,6000,2775,0.20555555555555555
raw_sales_report,Sales Report.xlsx,2025,69,6,Quezon,DR 025500,2025-01-13,SANOMAX-FA,4,1400,5600,1680,3920,560,2240,1680,0.3
raw_sales_report,Sales Report.xlsx,2025,70,6,Batangas,DR 025534,2025-02-01,EMZART-80 80MG,6,663.5,3981,0,3981,264,1584,2397,0.6021100226073851
raw_sales_report,Sales Report.xlsx,2025,71,6,Batangas,DR 025534,2025-02-01,EMZART-40 40MG,4,384,1536,0,1536,156,624,912,0.59375
raw_sales_report,Sales Report.xlsx,2025,72,6,Batangas,DR 025534,2025-02-01,XURIC 40-40MG,4,295.5,1182,0,1182,115,460,722,0.61082910321489
raw_sales_report,Sales Report.xlsx,2025,73,6,Batangas,DR 025534,2025-02-01,SQCEF 250MG/5ML,12,157.5,1890,0,1890,92,1104,786,0.4158730158730159
raw_sales_report,Sales Report.xlsx,2025,74,6,Batangas,DR 025535,2025-02-01,TACHYBAN 3MG/ML 2ML,4,2341.25,9365,0,9365,1166,4664,4701,0.5019754404698344
raw_sales_report,Sales Report.xlsx,2025,75,6,Batangas,DR 025535,2025-02-01,ATREX 1MG/ML IV,4,1040,4160,0,4160,210,840,3320,0.7980769230769231
raw_sales_report,Sales Report.xlsx,2025,76,6,Batangas,DR 025535,2025-02-01,EVAPROST 125MCG/0.5ML,4,1680,6720,0,6720,1872,7488,-768,-0.11428571428571428
raw_sales_report,Sales Report.xlsx,2025,77,6,Batangas,DR 025536,2025-02-01,SPASBASCINE 20MG/ML,6,480,2880,0,2880,142,852,2028,0.7041666666666667
raw_sales_report,Sales Report.xlsx,2025,78,6,Batangas,DR 025536,2025-02-01,HYCORT 250MG VIAL,8,1900,15200,0,15200,640,5120,10080,0.6631578947368421
raw_sales_report,Sales Report.xlsx,2025,79,6,Batangas,DR 025536,2025-02-01,HEMOBAS 100MG/ML (500MG/5ML) 5ML,10,600,6000,0,6000,190,1900,4100,0.6833333333333333
raw_sales_report,Sales Report.xlsx,2025,80,6,Batangas,DR 025537,2025-02-01,FENTIN 50MG/ML 2ML,4,2286,9144,0,9144,885,3540,5604,0.6128608923884514
raw_sales_report,Sales Report.xlsx,2025,81,6,Batangas,DR 025538,2025-01-16,LACTAMOX 500MG/125MG,2,3600,7200,360,6840,1115,2230,4610,0.6402777777777777
raw_sales_report,Sales Report.xlsx,2025,82,6,Batangas,DR 025538,2025-01-16,CENDALEX 500MG,4,1100,4400,220,4180,287.5,1150,3030,0.6886363636363636
raw_sales_report,Sales Report.xlsx,2025,83,6,Batangas,DR 025538,2025-01-16,ZELEX 200MG CAP,2,2800,5600,280,5320,925,1850,3470,0.6196428571428572
raw_sales_report,Sales Report.xlsx,2025,84,6,Batangas,DR 025538,2025-01-16,HISTARIL 100MG/2MG,1,960,960,48,912,300,300,612,0.6375
raw_sales_report,Sales Report.xlsx,2025,85,6,Batangas,DR 025538,2025-01-16,HISTARIL 1MG/50MG/5ML SYR,7,96,672,33.6,638.4,33,231,407.4,0.60625
raw_sales_report,Sales Report.xlsx,2025,86,6,Batangas,DR 025539,2025-01-16,DOLO-JAGA 500MG/50MG/100MG/100MCG,5,1800,9000,0,9000,615,3075,5925,0.6583333333333333
raw_sales_report,Sales Report.xlsx,2025,87,6,Batangas,DR 025540,2025-01-16,LACTAMOX 500MG/125MG,3,3000,9000,0,9000,1115,3345,5655,0.6283333333333333
raw_sales_report,Sales Report.xlsx,2025,88,6,Batangas,DR 025541,2025-01-16,EMLOR PLUS 5MG/50MG,10,590,5900,0,5900,216,2160,3740,0.6338983050847458
raw_sales_report,Sales Report.xlsx,2025,89,6,Batangas,DR 025541,2025-01-16,EMZART-40 40MG,8,548,4384,0,4384,156,1248,3136,0.7153284671532847
raw_sales_report,Sales Report.xlsx,2025,90,6,Batangas,DR 025542,2025-01-16,VOXOLL 30MG,10,715,7150,0,7150,168,1680,5470,0.765034965034965
raw_sales_report,Sales Report.xlsx,2025,91,6,Batangas,DR 025542,2025-01-16,VOXOLL 15MG/5ML,12,72,864,0,864,33,396,468,0.5416666666666666
raw_sales_report,Sales Report.xlsx,2025,92,6,Batangas,DR 025543,2025-01-16,ROSVA 20-20MG,10,1092,10920,0,10920,273,2730,8190,0.75
raw_sales_report,Sales Report.xlsx,2025,93,6,Batangas,DR 025544,2025-01-16,TRIZEF 200MG TAB,1,9375,9375,0,9375,1600,1600,7775,0.8293333333333334
raw_sales_report,Sales Report.xlsx,2025,94,6,Batangas,DR 025545,2025-01-16,TRIZEF 200MG TAB,1,9375,9375,0,9375,1600,1600,7775,0.8293333333333334
raw_sales_report,Sales Report.xlsx,2025,95,6,Batangas,DR 025546,2025-01-16,HYCLENS WOUND SPRAY 2% 60ML,12,286,3432,0,3432,114.66,1375.92,2056.08,0.5990909090909091
raw_sales_report,Sales Report.xlsx,2025,96,6,Batangas,DR 025547,2025-01-16,LACTAMOX 500MG/125MG,2,3600,7200,0,7200,1115,2230,4970,0.6902777777777778
raw_sales_report,Sales Report.xlsx,2025,97,6,Batangas,DR 025548,2025-01-16,JAGA 300MG/100MG/100MCG CAP,2,1590,3180,0,3180,530,1060,2120,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2025,98,6,Admin,DR 025266,2025-01-17,SOLVAPRINE 10MG TAB,7,671.43,4700.01,0,4700.01,150,1050,3650.01,0.7765962200080425
raw_sales_report,Sales Report.xlsx,2025,99,6,Admin,DR 025266,2025-01-17,DOLOGESIC 325MG/37.5MG TAB,7,945,6615,0,6615,270,1890,4725,0.7142857142857143
raw_sales_report,Sales Report.xlsx,2025,100,6,Admin,DR 025266,2025-01-17,HYCLENS OB WASH ANTISEPTIC,10,152.5,1525,0,1525,138.6,1386,139,0.09114754098360656
raw_sales_report,Sales Report.xlsx,2025,101,6,Admin,DR 025267,2025-01-15,MEDIROSE 1000MG/992MG,7,1000,7000,0,7000,145,1015,5985,0.855
raw_sales_report,Sales Report.xlsx,2025,102,6,Admin,DR 025267,2025-01-15,DIACYSTEINE 600- 600MG,7,385,2695,0,2695,115,805,1890,0.7012987012987013
raw_sales_report,Sales Report.xlsx,2025,103,6,Admin,DR 025267,2025-01-15,HYCLENS WOUND SPRAY (60ML),20,229.32,4586.4,0,4586.4,114.66,2293.2,2293.2,0.5
raw_sales_report,Sales Report.xlsx,2025,104,6,Admin,DR 025267,2025-01-15,HYCLENS OB WASH ANTISEPTIC,10,152.5,1525,0,1525,138.6,1386,139,0.09114754098360656
raw_sales_report,Sales Report.xlsx,2025,105,6,Quezon,DR 025551,2025-01-15,CARVIDA 6.25MG,50,528,26400,0,26400,132,6600,19800,0.75
raw_sales_report,Sales Report.xlsx,2025,106,6,Quezon,DR 025551,2025-01-15,ANIN 50 PLUS 50MG/12.5MG,36,420,15120,0,15120,105,3780,11340,0.75
raw_sales_report,Sales Report.xlsx,2025,107,6,Quezon,DR 025551,2025-01-15,EMZART-40 40MG,36,429,15444,0,15444,156,5616,9828,0.6363636363636364
raw_sales_report,Sales Report.xlsx,2025,108,6,Quezon,DR 025551,2025-01-15,EMZART-80 80MG,12,726,8712,0,8712,264,3168,5544,0.6363636363636364
raw_sales_report,Sales Report.xlsx,2025,109,6,Quezon,DR 025552,2025-01-17,VOXOLL 15MG/5ML,10,80,800,240,560,33,330,230,0.2875
raw_sales_report,Sales Report.xlsx,2025,110,6,Quezon,DR 025553,2025-01-17,VOXOLL 15MG/5ML,24,80,1920,576,1344,33,792,552,0.2875
raw_sales_report,Sales Report.xlsx,2025,111,6,Quezon,DR 025554,2025-01-20,DOPAMET 250MG,5,800,4000,0,4000,195,975,3025,0.75625
raw_sales_report,Sales Report.xlsx,2025,112,6,Quezon,DR 025554,2025-01-20,SOLVAPRINE 10MG TAB,10,1000,10000,0,10000,150,1500,8500,0.85
raw_sales_report,Sales Report.xlsx,2025,113,6,Quezon,DR 025554,2025-01-20,CIUMADE TAB,10,1500,15000,0,15000,450,4500,10500,0.7
raw_sales_report,Sales Report.xlsx,2025,114,6,Quezon,DR 025555,2025-01-20,EUROMED MAGNESIUM SULFATE 250MG/ML (25%) 20ML,30,70,2100,0,2100,57.75,1732.5,367.5,0.175
raw_sales_report,Sales Report.xlsx,2025,115,6,Quezon,DR 025555,2025-01-20,CETHERGO 200MCG/ML IV,1,4375,4375,0,4375,1222,1222,3153,0.7206857142857143
raw_sales_report,Sales Report.xlsx,2025,116,6,Quezon,DR 025555,2025-01-20,MERGOT 125MCG,2,1150,2300,0,2300,680,1360,940,0.40869565217391307
raw_sales_report,Sales Report.xlsx,2025,117,6,Hospital,DR MS 02955,2025-01-10,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,100,120,12000,0,12000,15,1500,10500,0.875
raw_sales_report,Sales Report.xlsx,2025,118,6,Hospital,DR MS 02954,2025-01-08,RAXIDINE 25MG/ML 2ML,10,1300,13000,0,13000,100,1000,12000,0.9230769230769231
raw_sales_report,Sales Report.xlsx,2025,119,6,Hospital,DR MS 02952,2025-01-08,GOPAMINE 40MG/ML (200MG/5ML) 5ML,20,465,9300,0,9300,155,3100,6200,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2025,120,6,Admin,DR 025269,2025-01-22,SANOVIZ OB PLUS,10,1575,15750,0,15750,525,5250,10500,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2025,121,6,Admin,DR 025269,2025-01-22,CIUMADE,7,678.57,4749.99,0,4749.99,450,3150,1599.9899999999998,0.33684070913833497
raw_sales_report,Sales Report.xlsx,2025,122,6,Admin,DR 025269,2025-01-22,SANOMAX - FA,7,857.14,5999.98,0,5999.98,560,3920,2079.9799999999996,0.34666448888162954
raw_sales_report,Sales Report.xlsx,2025,123,6,Admin,DR 025269,2025-01-22,FERGLOBIN 250MG CAP,7,517.86,3625.02,0,3625.02,325,2275,1350.02,0.37241725562893446
raw_sales_report,Sales Report.xlsx,2025,124,6,Admin,DR 025269,2025-01-22,KOXIB 200MG CAP,7,2800,19600,0,19600,925,6475,13125,0.6696428571428571
raw_sales_report,Sales Report.xlsx,2025,125,6,Admin,DR 025269,2025-01-22,APCELAC 500MG HERBAL FOOD SUPPLEMENT,7,655,4585,0,4585,400,2800,1785,0.3893129770992366
raw_sales_report,Sales Report.xlsx,2025,126,6,Admin,DR 025269,2025-01-22,DUOGESIC 325MG/37.5MG TAB,7,1414.29,9900.03,0,9900.03,100,700,9200.03,0.9292931435561307
raw_sales_report,Sales Report.xlsx,2025,127,6,Admin,DR 025269,2025-01-22,GLOVES MEDIUM NITRILE NONSTERILE (SURGITECH),2,450,900,0,900,200,400,500,0.5555555555555556
raw_sales_report,Sales Report.xlsx,2025,128,6,Batangas,DR 025603,2025-01-23,ANEROCIN 300MG CAP,2,3800,7600,0,7600,979,1958,5642,0.7423684210526316
raw_sales_report,Sales Report.xlsx,2025,129,6,Batangas,DR 025603,2025-01-23,AFENAX 100MG TAB,3,1980,5940,0,5940,595,1785,4155,0.6994949494949495
raw_sales_report,Sales Report.xlsx,2025,130,6,Batangas,DR 025602,2025-01-23,JAGA 300MG/100MG/100MCG CAP,5,1590,7950,0,7950,530,2650,5300,0.6666666666666666
raw_sales_report,Sales Report.xlsx,2025,131,6,Batangas,DR 025602,2025-01-23,LACTAMOX 500MG/125MG,2,3000,6000,0,6000,1115,2230,3770,0.6283333333333333
raw_sales_report,Sales Report.xlsx,2025,132,6,Batangas,DR 025601,2025-01-23,EMLOR PLUS 5MG/50MG,10,590,5900,0,5900,216,2160,3740,0.6338983050847458
raw_sales_report,Sales Report.xlsx,2025,133,6,Batangas,DR 025601,2025-01-23,CIUMADE TAB,5,990,4950,0,4950,450,2250,2700,0.5454545454545454
raw_sales_report,Sales Report.xlsx,2025,134,6,Batangas,DR 025550,2025-01-23,DOLOGESIC 325MG/37.5MG TAB,10,1080,10800,0,10800,270,2700,8100,0.75
raw_sales_report,Sales Report.xlsx,2025,135,6,Batangas,DR 025550,2025-01-23,ANIN 50 PLUS 50MG/12.5MG,5,600,3000,0,3000,105,525,2475,0.825
raw_sales_report,Sales Report.xlsx,2025,136,6,Batangas,DR 025549,2025-01-23,LACTAMOX 500MG/125MG,2,3600,7200,360,6840,1115,2230,4610,0.6402777777777777
raw_sales_report,Sales Report.xlsx,2025,137,6,Batangas,DR 025549,2025-01-23,CENDALEX 500MG,4,1100,4400,220,4180,287.5,1150,3030,0.6886363636363636
raw_sales_report,Sales Report.xlsx,2025,138,6,Quezon,DR 025557,2025-01-23,OPTRYL 5MG/G (0.5%) 5G,35,215,7525,0,7525,136.1,4763.5,2761.5,0.36697674418604653
raw_sales_report,Sales Report.xlsx,2025,139,6,Quezon,DR 025558,2025-01-24,HYCLENS WOUND SPRAY 2% 60ML,33,254.55,8400,0,8400,114.66,3783.78,4616.219999999999,0.5495499999999999
raw_sales_report,Sales Report.xlsx,2025,140,6,Quezon,DR 025559,2025-01-24,EXECORE 500MG TAB,1,3400,3400,1020,2380,78,78,2302,0.6770588235294117
raw_sales_report,Sales Report.xlsx,2025,141,6,Quezon,DR 025559,2025-01-24,CIXTOR-Z MAX 500MG/10MG/1000IU,1,757,757,227.1,529.9,445,445,84.89999999999998,0.11215323645970934
raw_sales_report,Sales Report.xlsx,2025,142,6,Quezon,DR 025560,2025-01-24,FOLACID 5MG CAP,10,615,6150,1845,4305,236.25,2362.5,1942.5,0.31585365853658537
raw_sales_report,Sales Report.xlsx,2025,143,6,Quezon,DR 025561,2025-01-24,GITOR-40 40MG,30,3500,105000,0,105000,875,26250,78750,0.75
raw_sales_report,Sales Report.xlsx,2025,144,6,Quezon,DR 025563,2025-01-27,KZIDINE 35MG,10,1350,13500,4725,8775,600,6000,2775,0.20555555555555555
raw_sales_report,Sales Report.xlsx,2025,145,6,Quezon,DR 025562,2025-01-24,HYCLENS WOUND SPRAY 2% 60ML,19,252,4788,0,4788,114.66,2178.54,2609.46,0.545
raw_sales_report,Sales Report.xlsx,2025,146,6,Hospital,DR MS 02943,2025-01-16,OPTRYL 5MG/G (0.5%) 5G,25,315,7875,0,7875,136.1,3402.5,4472.5,0.567936507936508
raw_sales_report,Sales Report.xlsx,2025,147,6,Hospital,DR MS 02933,2025-01-16,BABY WASH 100ML (JOHNSON),50,85,4250,0,4250,58,2900,1350,0.3176470588235294
raw_sales_report,Sales Report.xlsx,2025,148,6,Hospital,DR MS 02933,2025-01-16,BABY OIL 50ML (JOHNSON),50,64,3200,0,3200,50,2500,700,0.21875
raw_sales_report,Sales Report.xlsx,2025,149,6,Hospital,DR MS 02933,2025-01-16,FOLEY CATHETER 2WAY FR16 30ML (PARTNERS),50,70,3500,0,3500,38,1900,1600,0.45714285714285713
raw_sales_report,Sales Report.xlsx,2025,150,6,Hospital,DR MS 02933,2025-01-16,PAPER TOWEL 175PULL-UPS (FEMME),24,80,1920,0,1920,53.75,1290,630,0.328125
raw_sales_report,Sales Report.xlsx,2025,151,6,Hospital,DR MS 02975,2025-01-23,OPTRYL 5MG/G (0.5%) 5G,25,315,7875,0,7875,136.1,3402.5,4472.5,0.567936507936508
raw_sales_report,Sales Report.xlsx,2025,152,6,Hospital,DR MS 02959,2025-01-15,FENTIN 50MG/ML 2ML,3,2598.75,7796.25,0,7796.25,885,2655,5141.25,0.6594516594516594
raw_sales_report,Sales Report.xlsx,2025,153,6,Hospital,DR MS 02963,2025-01-16,AMBIMOX 500MG CAP,1,337.5,337.5,0,337.5,157,157,180.5,0.5348148148148149
raw_sales_report,Sales Report.xlsx,2025,154,6,Hospital,DR MS 02964,2025-01-16,FOLEY CATHETER 2WAY FR16 30ML (PARTNERS),100,70,7000,0,7000,38,3800,3200,0.45714285714285713
raw_sales_report,Sales Report.xlsx,2025,155,6,Hospital,DR MS 02964,2025-01-16,NELATON CATHETER FR.8 (ORMED),40,58,2320,0,2320,14,560,1760,0.7586206896551724
raw_sales_report,Sales Report.xlsx,2025,156,6,Hospital,DR 02976,2025-01-24,RAXIDINE 25MG/ML 2ML,100,130,13000,0,13000,100,10000,3000,0.23076923076923078
raw_sales_report,Sales Report.xlsx,2025,157,6,Hospital,DR MS 02961,2025-01-16,RAXIDINE 25MG/ML 2ML,100,130,13000,0,13000,100,10000,3000,0.23076923076923078
raw_sales_report,Sales Report.xlsx,2025,158,6,Hospital,DR MS 02971,2025-01-21,EUROMED MAGNESIUM SULFATE 250MG/ML (25%) 20ML,15,70,1050,0,1050,57.75,866.25,183.75,0.175
