MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2023,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Area,DR Number,Date Delivered,Product, Qty , CP , Total CP , Disc , Net CP , TP/UNIT , TOTAL TP , Net Income ,%
Government,DR MS 001589,11/02/2023,OMEPHIL-20, 10.00 , 560.00 ," 5,600.00 ", -   ," 5,600.00 ", 70.00 , 700.00 ," 4,900.00 ",88%
Government,DR MS 001589,11/02/2023,SAPHRIDONE10MG TAB, 20.00 , 270.00 ," 5,400.00 ", -   ," 5,400.00 ", 58.00 ," 1,160.00 "," 4,240.00 ",79%
Government,DR MS 001589,11/02/2023,PHILCLOX 500MG, 20.00 , 615.00 ," 12,300.00 ", -   ," 12,300.00 ", 310.00 ," 6,200.00 "," 6,100.00 ",50%
Government,DR MS 001589,11/02/2023,RANZOLE 40MG, 10.00 ," 1,640.00 "," 16,400.00 ", -   ," 16,400.00 ", 330.00 ," 3,300.00 "," 13,100.00 ",80%
Government,DR MS 001589,11/02/2023,SAPHLECOX 200MG, 20.00 , 690.00 ," 13,800.00 ", -   ," 13,800.00 ", 145.00 ," 2,900.00 "," 10,900.00 ",79%
Government,DR MS 001589,11/02/2023,BETZINE 8MG, 20.00 ," 1,577.00 "," 31,540.00 ", -   ," 31,540.00 ", 380.00 ," 7,600.00 "," 23,940.00 ",76%
Government,DR MS 001589,11/02/2023,VERTISAPH-16, 10.00 ," 1,700.00 "," 17,000.00 ", -   ," 17,000.00 ", 355.00 ," 3,550.00 "," 13,450.00 ",79%
Government,DR MS 001589,11/02/2023,KETOROBAS 30MG, 30.00 , 920.00 ," 27,600.00 ", -   ," 27,600.00 ", 190.00 ," 5,700.00 "," 21,900.00 ",79%
Government,DR MS 001589,11/02/2023,TRIOPHIL 35MG, 30.00 ," 1,294.00 "," 38,820.00 ", -   ," 38,820.00 ", 312.00 ," 9,360.00 "," 29,460.00 ",76%
Government,DR MS 001589,11/02/2023,GLYCEMET, 10.00 , 343.00 ," 3,430.00 ", -   ," 3,430.00 ", 38.00 , 380.00 ," 3,050.00 ",89%
Government,DR MS 001589,11/02/2023,SAPHORMIN 500MG, 20.00 , 343.00 ," 6,860.00 ", -   ," 6,860.00 ", 40.00 , 800.00 ," 6,060.00 ",88%
Government,DR MS 001589,11/02/2023,ZEBET 80mg, 5.00 , 600.00 ," 3,000.00 ", -   ," 3,000.00 ", 210.00 ," 1,050.00 "," 1,950.00 ",65%
Government,DR MS 001589,11/02/2023,NITROFIX SR 30MG, 10.00 ," 1,099.00 "," 10,990.00 ", -   ," 10,990.00 ", 520.00 ," 5,200.00 "," 5,790.00 ",53%
Government,DR MS 001589,11/02/2023,SAPHLOPID 75MG, 20.00 , 750.00 ," 15,000.00 ", -   ," 15,000.00 ", 118.00 ," 2,360.00 "," 12,640.00 ",84%
Government,DR MS 001589,11/02/2023,ZINACARE 750MG W/O DILUENT," 1,540.00 ", 96.00 ," 147,840.00 ", -   ," 147,840.00 ", 15.00 ," 23,100.00 "," 124,740.00 ",84%
Government,DR MS 001562,11/02/2023,BUPIRIGHT AMPULE, 5.00 , 500.00 ," 2,500.00 ", -   ," 2,500.00 ", 180.00 , 900.00 ," 1,600.00 ",64%
Government,DR MS 001562,11/02/2023,ZINACARE 750MG WITH DILUENT, 500.00 , 95.00 ," 47,500.00 ", -   ," 47,500.00 ", 26.00 ," 13,000.00 "," 34,500.00 ",73%
Government,DR MS 001562,11/02/2023,SAPHLECOX 200MG, 20.00 , 690.00 ," 13,800.00 ", -   ," 13,800.00 ", 145.00 ," 2,900.00 "," 10,900.00 ",79%
Government,DR MS 001562,11/02/2023,MUPIDERM, 100.00 , 90.00 ," 9,000.00 ", -   ," 9,000.00 ", 80.00 ," 8,000.00 "," 1,000.00 ",11%
Government,DR MS 001562,11/02/2023,MERAZOL 40MG, 10.00 ," 24,000.00 "," 240,000.00 ", -   ," 240,000.00 ", 260.00 ," 2,600.00 "," 237,400.00 ",99%
Government,DR MS 001562,11/02/2023,AMCETAM 150MG/2ML, 5.00 ," 3,500.00 "," 17,500.00 ", -   ," 17,500.00 ", 52.00 , 260.00 ," 17,240.00 ",99%
Government,DR MS 001562,11/02/2023,AMBILIN 500, 25.00 , 440.00 ," 11,000.00 ", -   ," 11,000.00 ", 120.00 ," 3,000.00 "," 8,000.00 ",73%
Government,DR MS 001562,11/02/2023,FENOGEN 200MG, 5.00 , 875.00 ," 4,375.00 ", -   ," 4,375.00 ", 330.00 ," 1,650.00 "," 2,725.00 ",62%
Government,DR MS 001562,11/02/2023,GENTAM 40MG, 50.00 , 210.00 ," 10,500.00 ", -   ," 10,500.00 ", 40.00 ," 2,000.00 "," 8,500.00 ",81%
Government,DR MS 001665,11/02/2023,RAPHC ASCORBIC ACID SYRUP, 200.00 , 35.75 ," 7,150.00 ", -   ," 7,150.00 ", 14.75 ," 2,950.00 "," 4,200.00 ",59%
Government,DR MS 001665,11/02/2023,SCHEEPRIN 80MG, 10.00 , 300.00 ," 3,000.00 ", -   ," 3,000.00 ", 70.00 , 700.00 ," 2,300.00 ",77%
Government,DR MS 001665,11/02/2023,ALLECUR 10MG, 20.00 , 300.00 ," 6,000.00 ", -   ," 6,000.00 ", 24.00 , 480.00 ," 5,520.00 ",92%
Government,DR MS 001665,11/02/2023,MEDRIZINE 5MG/5ML Syrup, 300.00 , 76.50 ," 22,950.00 ", -   ," 22,950.00 ", 17.75 ," 5,325.00 "," 17,625.00 ",77%
Government,DR MS 001665,11/02/2023,CELEKOP 200MG, 20.00 , 325.00 ," 6,500.00 ", -   ," 6,500.00 ", 130.00 ," 2,600.00 "," 3,900.00 ",60%
Government,DR MS 001665,11/02/2023,SANIX 200MG, 33.33 , 342.00 ," 11,400.00 ", -   ," 11,400.00 ", 145.00 ," 4,833.33 "," 6,566.67 ",58%
Government,DR MS 001665,11/02/2023,EXEL 500MG CAP, 30.00 , 445.00 ," 13,350.00 ", -   ," 13,350.00 ", 228.00 ," 6,840.00 "," 6,510.00 ",49%
Government,DR MS 001665,11/02/2023,CYFROX 500MG TABLET, 17.00 , 220.00 ," 3,740.00 ", -   ," 3,740.00 ", 175.00 ," 2,975.00 ", 765.00 ,20%
Government,DR MS 001665,11/02/2023,RAHMACIN 500MG, 40.00 ," 1,142.50 "," 45,700.00 ", -   ," 45,700.00 ", 615.00 ," 24,600.00 "," 21,100.00 ",46%
Government,DR MS 001665,11/02/2023,CLOPINOVA, 10.00 , 180.00 ," 1,800.00 ", -   ," 1,800.00 ", 98.00 , 980.00 , 820.00 ,46%
Government,DR MS 001665,11/02/2023,RANICLAV 625MG, 214.29 , 227.50 ," 48,750.00 ", -   ," 48,750.00 ", 130.00 ," 27,857.13 "," 20,892.87 ",43%
Government,DR MS 001665,11/02/2023,NOVAFENAC, 60.00 , 215.00 ," 12,900.00 ", -   ," 12,900.00 ", 55.00 ," 3,300.00 "," 9,600.00 ",74%
Government,DR MS 001665,11/02/2023,OFPLEMED 600mg, 20.00 , 400.00 ," 8,000.00 ", -   ," 8,000.00 ", 153.00 ," 3,060.00 "," 4,940.00 ",62%
Government,DR MS 001665,11/02/2023,LEVOSAPH 500MG, 20.00 ," 1,070.00 "," 21,400.00 ", -   ," 21,400.00 ", 320.00 ," 6,400.00 "," 15,000.00 ",70%
Government,DR MS 001665,11/02/2023,MECID 500MG, 50.00 , 180.00 ," 9,000.00 ", -   ," 9,000.00 ", 80.00 ," 4,000.00 "," 5,000.00 ",56%
Government,DR MS 001665,11/02/2023,FLAGEX 500MG, 30.00 , 360.00 ," 10,800.00 ", -   ," 10,800.00 ", 85.00 ," 2,550.00 "," 8,250.00 ",76%
Government,DR MS 001665,11/02/2023,MUROPHAR, 300.00 , 91.00 ," 27,300.00 ", -   ," 27,300.00 ", 50.00 ," 15,000.00 "," 12,300.00 ",45%
Government,DR MS 001665,11/02/2023,AMCETAM 150MG/2ML, 100.00 , 99.00 ," 9,900.00 ", -   ," 9,900.00 ", 52.00 ," 5,200.00 "," 4,700.00 ",47%
Government,DR MS 001665,11/02/2023,FORTIS VITAMIN, 50.00 , 380.00 ," 19,000.00 ", -   ," 19,000.00 ", 49.00 ," 2,450.00 "," 16,550.00 ",87%
Government,DR MS 001665,11/02/2023,ENPLEX-B 100MG, 30.00 , 395.00 ," 11,850.00 ", -   ," 11,850.00 ", 95.00 ," 2,850.00 "," 9,000.00 ",76%
Government,DR MS 001665,11/02/2023,SAPHLOR-50, 30.00 , 200.00 ," 6,000.00 ", -   ," 6,000.00 ", 63.00 ," 1,890.00 "," 4,110.00 ",69%
Government,DR MS 001667,11/02/2023,APREZOBAS HYDRAZALINE 20MG, 6.00 ," 2,320.00 "," 13,920.00 ", -   ," 13,920.00 ", 185.00 ," 1,110.00 "," 12,810.00 ",92%
Government,DR MS 001667,11/02/2023,MYDOXY, 2.00 , 525.00 ," 1,050.00 ", -   ," 1,050.00 ", 125.00 , 250.00 , 800.00 ,76%
Government,DR MS 001667,11/02/2023,RAHMACIN 500MG, 4.00 ," 1,650.00 "," 6,600.00 ", -   ," 6,600.00 ", 615.00 ," 2,460.00 "," 4,140.00 ",63%
Government,DR MS 001667,11/02/2023,CATAMED 75MCG TAB, 2.00 ," 1,575.00 "," 3,150.00 ", -   ," 3,150.00 ", 385.00 , 770.00 ," 2,380.00 ",76%
Government,DR MS 001667,11/02/2023,GENERIC FUROSEMIDE 20MG, 2.00 , 150.00 , 300.00 , -   , 300.00 , 36.00 , 72.00 , 228.00 ,76%
Government,DR MS 001667,11/02/2023,PROMETIN, 2.00 , 275.00 , 550.00 , -   , 550.00 , 63.00 , 126.00 , 424.00 ,77%
Government,DR MS 001667,11/02/2023,AWANAY FORTE 500mg, 2.00 , 650.00 ," 1,300.00 ", -   ," 1,300.00 ", 285.00 , 570.00 , 730.00 ,56%
Government,DR MS 01662,11/02/2023,ANTITET 1500iu, 30.00 ," 1,100.00 "," 33,000.00 ", -   ," 33,000.00 "," 1,050.00 "," 31,500.00 "," 1,500.00 ",5%
Government,DR MS 01662,11/02/2023,NYSECODE 50MG, 5.00 ," 1,500.00 "," 7,500.00 ", -   ," 7,500.00 ", 550.00 ," 2,750.00 "," 4,750.00 ",63%
Government,DR MS 01662,11/02/2023,LACTATED RINGERS SOLUTION EUROMED, 360.00 , 69.00 ," 24,840.00 ", -   ," 24,840.00 ", 58.33 ," 20,999.99 "," 3,840.01 ",15%
Government,DR MS 01662,11/02/2023,D50 50ML EUROMED, 1.67 , 768.00 ," 1,280.00 ", -   ," 1,280.00 "," 1,230.00 "," 2,050.00 ", (770.00),-60%
Government,DR MS 01662,11/02/2023,EUROZINE 20MG, 20.00 , 630.00 ," 12,600.00 ", -   ," 12,600.00 ", 190.00 ," 3,800.00 "," 8,800.00 ",70%
Government,DR MS 01662,11/02/2023,HIVENT PLUS, 20.00 ," 1,023.00 "," 20,460.00 ", -   ," 20,460.00 ", 330.00 ," 6,600.00 "," 13,860.00 ",68%
Government,DR MS 001634,11/02/2023,GYNE-TOCIN 10IU/ML, 46.00 , 480.00 ," 22,080.00 ", -   ," 22,080.00 ", 90.00 ," 4,140.00 "," 17,940.00 ",81%
Government,DR MS 001665,11/02/2023,BETZINE 8MG, 10.00 , 700.00 ," 7,000.00 ", -   ," 7,000.00 ", 380.00 ," 3,800.00 "," 3,200.00 ",46%
Government,DR MS 001615,11/02/2023,NEUROBE 100MG AMP, 30.00 , 690.00 ," 20,700.00 ", -   ," 20,700.00 ", 132.00 ," 3,960.00 "," 16,740.00 ",81%
Government,DR MS 001615,11/02/2023,ZINCBOS 60ML, 50.00 , 69.00 ," 3,450.00 ", -   ," 3,450.00 ", 17.00 , 850.00 ," 2,600.00 ",75%
Government,DR MS 001615,11/02/2023,GENERIC FUROSEMIDE 20MG, 5.00 , 150.00 , 750.00 , -   , 750.00 , 36.00 , 180.00 , 570.00 ,76%
Government,DR MS 001615,11/02/2023,EDECAR 10mg, 30.00 , 350.00 ," 10,500.00 ", -   ," 10,500.00 ", 70.00 ," 2,100.00 "," 8,400.00 ",80%
Government,DR MS 001615,11/02/2023,ZACZIN 20MG/ML, 200.00 , 230.00 ," 46,000.00 ", -   ," 46,000.00 ", 89.00 ," 17,800.00 "," 28,200.00 ",61%
Government,DR MS 001615,11/02/2023,NATRASOL 50MG, 15.00 , 560.00 ," 8,400.00 ", -   ," 8,400.00 ", 112.00 ," 1,680.00 "," 6,720.00 ",80%
Government,DR MS 001615,11/02/2023,ANGEL-50 50MG, 10.00 , 560.00 ," 5,600.00 ", -   ," 5,600.00 ", 158.00 ," 1,580.00 "," 4,020.00 ",72%
Government,DR MS 001615,11/02/2023,MANNITOL 500ml, 72.00 , 250.00 ," 18,000.00 ", -   ," 18,000.00 ", 185.00 ," 13,320.00 "," 4,680.00 ",26%
Government,DR MS 001615,11/02/2023,DOPAMET 250MG TAB, 5.00 ," 1,150.00 "," 5,750.00 ", -   ," 5,750.00 ", 195.00 , 975.00 ," 4,775.00 ",83%
Government,DR MS 001615,11/02/2023,METROZOLE 125MG, 36.00 , 35.00 ," 1,260.00 ", -   ," 1,260.00 ", 19.00 , 684.00 , 576.00 ,46%
Government,DR MS 001615,11/02/2023,FLAGEX 500MG, 10.00 , 315.00 ," 3,150.00 ", -   ," 3,150.00 ", 85.00 , 850.00 ," 2,300.00 ",73%
Government,DR MS 001615,11/02/2023,ANTIZOAL 5MG/ML, 300.00 , 57.00 ," 17,100.00 ", -   ," 17,100.00 ", 16.00 ," 4,800.00 "," 12,300.00 ",72%
Government,DR MS 001615,11/02/2023,LUPINSULIN R, 30.00 , 780.00 ," 23,400.00 ", -   ," 23,400.00 ", 452.00 ," 13,560.00 "," 9,840.00 ",42%
Government,DR MS 001614,11/02/2023,HEMOBAS 500MG/5ML, 30.00 , 990.00 ," 29,700.00 ", -   ," 29,700.00 ", 190.00 ," 5,700.00 "," 24,000.00 ",81%
Government,DR MS 001657,11/02/2023,HOT WATER BAG 1000ML, 12.00 , 100.00 ," 1,200.00 ", -   ," 1,200.00 ", 80.00 , 960.00 , 240.00 ,20%
Government,DR MS 001657,11/02/2023,HYDROGEN PEROXIDE AGUAPER, 50.00 , 35.00 ," 1,750.00 ", -   ," 1,750.00 ", 25.00 ," 1,250.00 ", 500.00 ,29%
Government,DR MS 001657,11/02/2023,IV CATHETER G.22 B.BRAUN, 10.00 ," 6,000.00 "," 60,000.00 ", -   ," 60,000.00 ",,," 60,000.00 ",100%
Government,DR MS 001657,11/02/2023,NEBULIZING KIT, 300.00 , 120.00 ," 36,000.00 ", -   ," 36,000.00 ", 40.00 ," 12,000.00 "," 24,000.00 ",67%
Government,DR MS 001657,11/02/2023,NGT FR.16 ORDINARY PARTNERS, 30.00 , 275.00 ," 8,250.00 ", -   ," 8,250.00 ", 18.00 , 540.00 ," 7,710.00 ",93%
Government,DR MS 001657,11/02/2023,TUDOR NYLON SUTURE 2.0 CUTTING, 10.00 , 460.00 ," 4,600.00 ", -   ," 4,600.00 ", 280.00 ," 2,800.00 "," 1,800.00 ",39%
Government,DR MS 001657,11/02/2023,COTTON ROLL 400G - SUREGUARD, 20.00 , 320.00 ," 6,400.00 ", -   ," 6,400.00 ", 168.00 ," 3,360.00 "," 3,040.00 ",48%
Government,DR MS 001657,11/02/2023,BED PAN, 50.00 , 85.00 ," 4,250.00 ", -   ," 4,250.00 ", 55.00 ," 2,750.00 "," 1,500.00 ",35%
Government,DR MS 001657,11/02/2023,DIGITAL THERMOMETER - ADVAN, 100.00 , 130.00 ," 13,000.00 ", -   ," 13,000.00 ", 70.00 ," 7,000.00 "," 6,000.00 ",46%
Government,DR MS 001657,11/02/2023,ECG PAPER 80x20, 50.00 , 130.00 ," 6,500.00 ", -   ," 6,500.00 ", 50.00 ," 2,500.00 "," 4,000.00 ",62%
Government,DR MS 001657,11/02/2023,STOPPER HEPLOCK -FIRST AID, 200.00 , 48.00 ," 9,600.00 ", -   ," 9,600.00 ", 550.00 ," 110,000.00 "," (100,400.00)",-1046%
Government,DR MS 001657,11/02/2023,INFUSION SET MICROSET HEXACARE," 1,000.00 ", 96.00 ," 96,000.00 ", -   ," 96,000.00 ", 14.00 ," 14,000.00 "," 82,000.00 ",85%
Government,DR MS 001657,11/02/2023,MACROSET - ADULT (INFUSION SET)- TUDOR, 500.00 , 109.00 ," 54,500.00 ", -   ," 54,500.00 ", 15.00 ," 7,500.00 "," 47,000.00 ",86%
Government,DR MS 001657,11/02/2023,INSULIN SYRINGE 1CC COSMED, 10.00 ," 1,125.00 "," 11,250.00 ", -   ," 11,250.00 ", 511.00 ," 5,110.00 "," 6,140.00 ",55%
Government,DR MS 001657,11/02/2023,"LEUKOPLAST 1"" (2.5CMX5M)", 20.00 , 205.00 ," 4,100.00 ", -   ," 4,100.00 ", 180.00 ," 3,600.00 ", 500.00 ,12%
Government,DR MS 001657,11/02/2023,ANESTIN 20MG/ML, 5.00 , 650.00 ," 3,250.00 ", -   ," 3,250.00 ", 350.00 ," 1,750.00 "," 1,500.00 ",46%
Government,DR MS 001657,11/02/2023,LUBRICATING JELLY - SURGITECH 150G, 4.00 ," 1,100.00 "," 4,400.00 ", -   ," 4,400.00 ", 150.00 , 600.00 ," 3,800.00 ",86%
Government,DR MS 001657,11/02/2023,"MICROPORE 1"" - 1530-1 - 3M", 30.00 , 830.00 ," 24,900.00 ", -   ," 24,900.00 ", 525.00 ," 15,750.00 "," 9,150.00 ",37%
Government,DR MS 001645,11/02/2023,CANCARE IV CANNULA G24, 500.00 , 120.00 ," 60,000.00 ", -   ," 60,000.00 "," 1,020.00 "," 510,000.00 "," (450,000.00)",-750%
Government,DR MS 001645,11/02/2023,CANCARE IV CANNULA G22, 500.00 , 120.00 ," 60,000.00 ", -   ," 60,000.00 "," 1,020.00 "," 510,000.00 "," (450,000.00)",-750%
Government,DR MS 001645,11/02/2023,ARM SLING MEDIUM, 60.00 , 74.00 ," 4,440.00 ", -   ," 4,440.00 ", 60.00 ," 3,600.00 ", 840.00 ,19%
Government,DR MS 001645,11/02/2023,ASEPTO IRRIGATING BULB-PARTNERS, 30.00 , 65.00 ," 1,950.00 ", -   ," 1,950.00 ", 50.00 ," 1,500.00 ", 450.00 ,23%
Government,DR MS 001645,11/02/2023,BACTIGRAS, 500.00 , 120.00 ," 60,000.00 ", -   ," 60,000.00 ", 81.00 ," 40,500.00 "," 19,500.00 ",33%
Government,DR MS 001645,11/02/2023,BLOOD ADMINISTRATION SET - TERUMO, 50.00 , 100.00 ," 5,000.00 ", -   ," 5,000.00 ", 95.00 ," 4,750.00 ", 250.00 ,5%
Government,DR MS 001645,11/02/2023,DISPOSABLE SYRINGE 1CC - PARTNER, 60.00 ," 1,129.00 "," 67,740.00 ", -   ," 67,740.00 ", 300.00 ," 18,000.00 "," 49,740.00 ",73%
Government,DR MS 001645,11/02/2023,DISPOSABLE SYRINGE 3CC - COSMED, 60.00 ," 1,010.00 "," 60,600.00 ", -   ," 60,600.00 ", 250.00 ," 15,000.00 "," 45,600.00 ",75%
Government,DR MS 001645,11/02/2023,DISPOSABLE SYRINGE 5CC PARTNERS, 60.00 ," 1,090.00 "," 65,400.00 ", -   ," 65,400.00 ", 250.00 ," 15,000.00 "," 50,400.00 ",77%
Government,DR MS 001645,11/02/2023,SYRINGE 10CC G23X1 PRIME, 20.00 ," 1,389.00 "," 27,780.00 ", -   ," 27,780.00 ", 290.00 ," 5,800.00 "," 21,980.00 ",79%
Government,DR MS 001645,11/02/2023,ELASTIC BANDAGE 2X5Y - SURGITECH, 100.00 , 25.00 ," 2,500.00 ", -   ," 2,500.00 ", 20.00 ," 2,000.00 ", 500.00 ,20%
Government,DR MS 001645,11/02/2023,ELASTIC BANDAGE 3X5 - SURGITECH, 100.00 , 35.00 ," 3,500.00 ", -   ," 3,500.00 ", 30.00 ," 3,000.00 ", 500.00 ,14%
Government,DR MS 001645,11/02/2023,ELASTIC BANDAGE 4X5 TOP CARE, 100.00 , 35.00 ," 3,500.00 ", -   ," 3,500.00 ", 30.00 ," 3,000.00 ", 500.00 ,14%
Government,DR MS 001645,11/02/2023,ELASTIC BANDAGE 6X5Y PARTNERS, 100.00 , 52.00 ," 5,200.00 ", -   ," 5,200.00 ", 42.00 ," 4,200.00 "," 1,000.00 ",19%
Government,DR MS 001645,11/02/2023,ENDOTRACHEAL TUBE PARTNERS 2.0, 20.00 , 120.00 ," 2,400.00 ", -   ," 2,400.00 ", 46.00 , 920.00 ," 1,480.00 ",62%
Government,DR MS 001645,11/02/2023,ENDOTRACHEAL TUBE PARTNERS 3.0, 20.00 , 120.00 ," 2,400.00 ", -   ," 2,400.00 ", 60.00 ," 1,200.00 "," 1,200.00 ",50%
Government,DR MS 001633,11/02/2023,SANIX 200MG, 15.00 ," 2,400.00 "," 36,000.00 ", -   ," 36,000.00 ", 145.00 ," 2,175.00 "," 33,825.00 ",94%
Government,DR MS 001633,11/02/2023,EXEL 500MG CAP, 10.00 , 780.00 ," 7,800.00 ", -   ," 7,800.00 ", 228.00 ," 2,280.00 "," 5,520.00 ",71%
Government,DR MS 001633,11/02/2023,CELEKOP 200MG, 30.00 , 690.00 ," 20,700.00 ", -   ," 20,700.00 ", 130.00 ," 3,900.00 "," 16,800.00 ",81%
Government,DR MS 001633,11/02/2023,ACIPRO 2MG, 100.00 , 105.00 ," 10,500.00 ", -   ," 10,500.00 ", 25.00 ," 2,500.00 "," 8,000.00 ",76%
Government,DR MS 001633,11/02/2023,PHILCLOX 500MG, 5.00 , 615.00 ," 3,075.00 ", -   ," 3,075.00 ", 310.00 ," 1,550.00 "," 1,525.00 ",50%
Government,DR MS 001633,11/02/2023,GASAIDE 10MG, 1.44 ," 4,500.00 "," 6,480.00 ", -   ," 6,480.00 ", 23.50 , 33.84 ," 6,446.16 ",99%
Government,DR MS 001633,11/02/2023,HISTAZYN 12.5MG/5ML, 80.00 , 27.00 ," 2,160.00 ", -   ," 2,160.00 ", 11.90 , 952.00 ," 1,208.00 ",56%
Government,DR MS 001633,11/02/2023,DIXIN 250MG/ML - AMPULE, 4.00 ," 2,050.00 "," 8,200.00 ", -   ," 8,200.00 "," 1,150.00 "," 4,600.00 "," 3,600.00 ",44%
Government,DR MS 001633,11/02/2023,DOPNAX 40mg, 4.00 , 575.00 ," 2,300.00 ", -   ," 2,300.00 ", 250.00 ," 1,000.00 "," 1,300.00 ",57%
Government,DR MS 001633,11/02/2023,EPIX 1MG/ML, 60.00 , 660.00 ," 39,600.00 ", -   ," 39,600.00 ", 190.00 ," 11,400.00 "," 28,200.00 ",71%
Government,DR MS 001633,11/02/2023,PRIMENOFAST 200MG, 10.00 ," 1,400.00 "," 14,000.00 ", -   ," 14,000.00 ", 285.00 ," 2,850.00 "," 11,150.00 ",80%
Government,DR MS 001633,11/02/2023,ANIFER 190MG, 10.00 , 388.00 ," 3,880.00 ", -   ," 3,880.00 ", 80.00 , 800.00 ," 3,080.00 ",79%
Government,DR MS 001633,11/02/2023,FEROLEM 150MG, 40.00 , 57.00 ," 2,280.00 ", -   ," 2,280.00 ", 19.00 , 760.00 ," 1,520.00 ",67%
Government,DR MS 001633,11/02/2023,FEROLEM 75MG, 40.00 , 38.00 ," 1,520.00 ", -   ," 1,520.00 ", 17.00 , 680.00 , 840.00 ,55%
Government,DR MS 001633,11/02/2023,HYDROCORTIBAS 100MG, 60.00 , 920.00 ," 55,200.00 ", -   ," 55,200.00 ", 350.00 ," 21,000.00 "," 34,200.00 ",62%
Government,DR MS 001647,11/02/2023,CLIN-GEN 300mg, 10.00 ," 1,150.00 "," 11,500.00 ", -   ," 11,500.00 ", 335.00 ," 3,350.00 "," 8,150.00 ",71%
Government,DR MS 001647,11/02/2023,DALAMYCIN 150 MG, 10.00 ," 1,980.00 "," 19,800.00 ", -   ," 19,800.00 "," 1,083.33 "," 10,833.33 "," 8,966.67 ",45%
Government,DR MS 001647,11/02/2023,SAPHLOPID 75MG, 10.00 , 750.00 ," 7,500.00 ", -   ," 7,500.00 ", 118.00 ," 1,180.00 "," 6,320.00 ",84%
Government,DR MS 001647,11/02/2023,CLOPINOVA, 10.00 , 750.00 ," 7,500.00 ", -   ," 7,500.00 ", 98.00 , 980.00 ," 6,520.00 ",87%
Government,DR MS 001647,11/02/2023,CLOXASAPH - 250, 89.00 , 45.00 ," 4,005.00 ", -   ," 4,005.00 ", 26.00 ," 2,314.00 "," 1,691.00 ",42%
Government,DR MS 001647,11/02/2023,RANICLAV 625MG, 142.86 , 456.39 ," 65,200.00 ", -   ," 65,200.00 ", 130.00 ," 18,571.79 "," 46,628.21 ",72%
Government,DR MS 001647,11/02/2023,5% DEXTROSE IN LACTATED RINGERS SOLUTION, 360.00 , 69.00 ," 24,840.00 ", -   ," 24,840.00 ", 43.00 ," 15,480.00 "," 9,360.00 ",38%
Government,DR MS 001647,11/02/2023,5% DEXTROSE 0.3% SODIUM CHLORIDE, 240.00 , 69.00 ," 16,560.00 ", -   ," 16,560.00 ", 58.00 ," 13,920.00 "," 2,640.00 ",16%
Government,DR MS 001647,11/02/2023,D5 WATER, 100.00 , 146.00 ," 14,600.00 ", -   ," 14,600.00 ", 123.00 ," 12,300.00 "," 2,300.00 ",16%
Government,DR MS 001647,11/02/2023,EPIX 1MG/ML, 5.00 , 660.00 ," 3,300.00 ", -   ," 3,300.00 ", 190.00 , 950.00 ," 2,350.00 ",71%
Government,DR MS 001647,11/02/2023,FINAPROS 5MG, 20.00 ," 6,475.00 "," 129,500.00 ", -   ," 129,500.00 ", 590.00 ," 11,800.00 "," 117,700.00 ",91%
Government,DR MS 001647,11/02/2023,FUROXIDE 10MG/2ML, 20.00 , 360.00 ," 7,200.00 ", -   ," 7,200.00 ", 65.00 ," 1,300.00 "," 5,900.00 ",82%
Government,DR MS 001647,11/02/2023,GENERIC FUROSEMIDE 20MG, 2.00 , 150.00 , 300.00 , -   , 300.00 , 36.00 , 72.00 , 228.00 ,76%
Government,DR MS 001647,11/02/2023,GENTAM 40MG, 50.00 , 210.00 ," 10,500.00 ", -   ," 10,500.00 ", 40.00 ," 2,000.00 "," 8,500.00 ",81%
Government,DR MS 001647,11/02/2023,AGLIC MR- 30MG, 30.00 ," 2,200.00 "," 66,000.00 ", -   ," 66,000.00 ", 65.00 ," 1,950.00 "," 64,050.00 ",97%
Government,DR MS 001647,11/02/2023,GLYCINORM 80MG TAB, 30.00 , 600.00 ," 18,000.00 ", -   ," 18,000.00 ", 106.00 ," 3,180.00 "," 14,820.00 ",82%
Government,DR MS 001647,11/02/2023,HYDROCORTIBAS 100MG, 30.00 , 920.00 ," 27,600.00 ", -   ," 27,600.00 ", 350.00 ," 10,500.00 "," 17,100.00 ",62%
Government,DR MS 001647,11/02/2023,DOCOR 250MG VIAL, 18.00 ," 1,300.00 "," 23,400.00 ", -   ," 23,400.00 ", 840.00 ," 15,120.00 "," 8,280.00 ",35%
Government,DR MS 001647,11/02/2023,SOLUTION FOR IV INFUSION LACTATED RINGERS SOLUTION, 240.00 , 69.00 ," 16,560.00 ", -   ," 16,560.00 ", 700.00 ," 168,000.00 "," (151,440.00)",-914%
Government,DR MS 001589,11/02/2023,PARACETAMOL MYREX 125MG/5ML, 144.00 , 39.00 ," 5,616.00 ", -   ," 5,616.00 ", 13.00 ," 1,872.00 "," 3,744.00 ",67%
Government,DR MS 01662,11/02/2023,CAFGARD 300MG, 72.00 , 76.00 ," 5,472.00 ", -   ," 5,472.00 ", 30.80 ," 2,217.60 "," 3,254.40 ",59%
Government,DR MS 01662,11/02/2023,ANESTIN 20MG/ML, 2.00 , 890.00 ," 1,780.00 ", -   ," 1,780.00 ", 350.00 , 700.00 ," 1,080.00 ",61%
