MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2017,,,,,,,,,,,,
,,,,,,,,,,,,
DR,DATE,AREA,PRODUCT, GROSS SALES ,UNIT PRICE,GROSS,DISCOUNT,, QTY , TP , TOTAL , NET INCOME 
,,,,,,,%, AMOUNT ,,,,
13653,6/23/17,CAM NORTE,#REF!, 6.00 , 310.00 ," 1,860.00 ",, -   , 6.00 , 129.70 , 778.20 ," 1,081.80 "
13653,6/23/17,CAM NORTE,#REF!, 3.00 , 190.00 , 570.00 ,, -   , 3.00 , 75.60 , 226.80 , 343.20 
13653,6/23/17,CAM NORTE,#REF!, 1.00 , 700.00 , 700.00 ,, -   , 1.00 , 250.00 , 250.00 , 450.00 
13653,6/23/17,CAM NORTE,#REF!, 1.00 ," 1,070.00 "," 1,070.00 ",, -   , 1.00 , 319.00 , 319.00 , 751.00 
13653,6/23/17,CAM NORTE,#REF!, 1.00 ," 1,165.00 "," 1,165.00 ",, -   , 1.00 , 333.00 , 333.00 , 832.00 
13653,6/23/17,CAM NORTE,#REF!, 1.00 ," 2,100.00 "," 2,100.00 ",, -   , 1.00 , 685.00 , 685.00 ," 1,415.00 "
13654,6/24/17,CAM NORTE,#REF!, 1.00 , 750.00 , 750.00 ,, -   , 1.00 , 227.50 , 227.50 , 522.50 
13655,6/24/17,CAM NORTE,#REF!, 2.00 , 650.00 ," 1,300.00 ",, -   , 2.00 , 187.50 , 375.00 , 925.00 
13656,6/27/17,CAM NORTE,#REF!, 1.00 ," 3,000.00 "," 3,000.00 ",, -   , 1.00 ," 1,450.00 "," 1,450.00 "," 1,550.00 "
13657,6/27/17,CAM NORTE,#REF!, 1.00 ," 1,900.00 "," 1,900.00 ",, -   , 1.00 , 595.00 , 595.00 ," 1,305.00 "
13657,6/27/17,CAM NORTE,#REF!, 1.00 , 800.00 , 800.00 ,, -   , 1.00 , 541.00 , 541.00 , 259.00 
13664,7/4/17,CAM NORTE,#REF!, 2.00 ," 1,800.00 "," 3,600.00 ",, -   , 2.00 , 535.00 ," 1,070.00 "," 2,530.00 "
13664,7/4/17,CAM NORTE,#REF!, 2.00 , 750.00 ," 1,500.00 ",, -   , 2.00 , 22.50 , 45.00 ," 1,455.00 "
13664,7/4/17,CAM NORTE,#REF!, 1.00 ," 1,800.00 "," 1,800.00 ",, -   , 1.00 , 540.00 , 540.00 ," 1,260.00 "
13664,7/4/17,CAM NORTE,#REF!, 1.00 ," 3,000.00 "," 3,000.00 ",, -   , 1.00 ," 1,450.00 "," 1,450.00 "," 1,550.00 "
13664,7/4/17,CAM NORTE,#REF!, 1.00 ," 1,600.00 "," 1,600.00 ",, -   , 1.00 , 480.90 , 480.90 ," 1,119.10 "
13664,7/4/17,CAM NORTE,#REF!, 1.00 , 885.00 , 885.00 ,, -   , 1.00 , 265.00 , 265.00 , 620.00 
13664,7/4/17,CAM NORTE,#REF!, 2.00 , 350.00 , 700.00 ,, -   , 2.00 , 250.00 , 500.00 , 200.00 
13665,7/4/17,CAM NORTE,#REF!, 1.00 ," 2,800.00 "," 2,800.00 ",, -   , 1.00 ," 1,173.60 "," 1,173.60 "," 1,626.40 "
13701,6/28/17,BATANGAS,#REF!, 5.00 , 990.00 ," 4,950.00 ",, -   , 5.00 , 323.00 ," 1,615.00 "," 3,335.00 "
13702,6/28/17,BATANGAS,#REF!, 10.00 , 88.00 , 880.00 ,, -   , 10.00 , 25.00 , 250.00 , 630.00 
13702,6/28/17,BATANGAS,#REF!, 1.00 ," 3,300.00 "," 3,300.00 ",, -   , 1.00 ," 1,450.00 "," 1,450.00 "," 1,850.00 "
13704,6/28/17,BATANGAS,#REF!, 6.00 , 100.00 , 600.00 ,, -   , 6.00 , 23.00 , 138.00 , 462.00 
13705,6/28/17,BATANGAS,#REF!, 6.00 , 175.00 ," 1,050.00 ",, -   , 6.00 , 62.00 , 372.00 , 678.00 
13706,6/28/17,BATANGAS,#REF!, 6.00 , 75.00 , 450.00 ,, -   , 6.00 , 26.25 , 157.50 , 292.50 
13707,6/28/17,BATANGAS,#REF!, 6.00 , 400.00 ," 2,400.00 ",, -   , 6.00 , 139.45 , 836.70 ," 1,563.30 "
13708,6/28/17,BATANGAS,#REF!, 6.00 , 190.00 ," 1,140.00 ",, -   , 6.00 , 75.60 , 453.60 , 686.40 
13709,6/29/17,BATANGAS,#REF!,,, -   ,, -   , -   ,, -   , -   
16349,6/15/17,,#REF!, 5.00 ," 1,000.00 "," 5,000.00 ",, -   , 5.00 ,, -   ," 5,000.00 "
FM,6/8/17,ADMIN,#REF!, 1.00 , 650.00 , 650.00 ,30%, 195.00 , 1.00 , 203.00 , 203.00 , 252.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 650.00 , 650.00 ,30%, 195.00 , 1.00 , 218.46 , 218.46 , 236.54 
FM,6/8/17,ADMIN,#REF!, 1.00 , 650.00 , 650.00 ,30%, 195.00 , 1.00 , 184.09 , 184.09 , 270.91 
FM,6/8/17,ADMIN,#REF!, 2.00 , 95.00 , 190.00 ,30%, 57.00 , 2.00 , 30.00 , 60.00 , 73.00 
FM,6/8/17,ADMIN,#REF!, 2.00 , 112.00 , 224.00 ,30%, 67.20 , 2.00 , 35.00 , 70.00 , 86.80 
FM,6/8/17,ADMIN,#REF!, 1.00 , 480.00 , 480.00 ,30%, 144.00 , 1.00 , 143.50 , 143.50 , 192.50 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,500.00 "," 1,500.00 ",30%, 450.00 , 1.00 , 435.00 , 435.00 , 615.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 650.00 , 650.00 ,30%, 195.00 , 1.00 , 187.50 , 187.50 , 267.50 
FM,6/8/17,ADMIN,#REF!, 10.00 , 92.00 , 920.00 ,30%, 276.00 , 10.00 , 26.93 , 269.30 , 374.70 
FM,6/8/17,ADMIN,#REF!, 4.00 , 78.00 , 312.00 ,30%, 93.60 , 4.00 , 22.75 , 91.00 , 127.40 
FM,6/8/17,ADMIN,#REF!, 2.00 , 75.00 , 150.00 ,30%, 45.00 , 2.00 , 26.25 , 52.50 , 52.50 
FM,6/8/17,ADMIN,#REF!, 4.00 , 98.00 , 392.00 ,30%, 117.60 , 4.00 , 30.80 , 123.20 , 151.20 
FM,6/8/17,ADMIN,#REF!, 6.00 , 140.00 , 840.00 ,30%, 252.00 , 6.00 , 40.80 , 244.80 , 343.20 
FM,6/8/17,ADMIN,#REF!, 1.00 , 960.00 , 960.00 ,30%, 288.00 , 1.00 , 300.00 , 300.00 , 372.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,320.00 "," 1,320.00 ",30%, 396.00 , 1.00 , 200.00 , 200.00 , 724.00 
FM,6/8/17,ADMIN,#REF!, 2.00 , 98.00 , 196.00 ,30%, 58.80 , 2.00 , 28.70 , 57.40 , 79.80 
FM,6/8/17,ADMIN,#REF!, 4.00 , 140.00 , 560.00 ,30%, 168.00 , 4.00 , 43.00 , 172.00 , 220.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,200.00 "," 1,200.00 ",30%, 360.00 , 1.00 , 28.70 , 28.70 , 811.30 
FM,6/8/17,ADMIN,#REF!, 1.00 , 480.00 , 480.00 ,30%, 144.00 , 1.00 , 121.90 , 121.90 , 214.10 
FM,6/8/17,ADMIN,#REF!, 2.00 , 90.00 , 180.00 ,30%, 54.00 , 2.00 , 26.00 , 52.00 , 74.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 550.00 , 550.00 ,30%, 165.00 , 1.00 , 95.00 , 95.00 , 290.00 
FM,6/8/17,ADMIN,#REF!, 10.00 , 58.00 , 580.00 ,30%, 174.00 , 10.00 , 16.80 , 168.00 , 238.00 
FM,6/8/17,ADMIN,#REF!, 10.00 , 80.00 , 800.00 ,30%, 240.00 , 10.00 , 23.45 , 234.50 , 325.50 
FM,6/8/17,ADMIN,#REF!, 2.00 , 200.00 , 400.00 ,30%, 120.00 , 2.00 , 57.60 , 115.20 , 164.80 
FM,6/8/17,ADMIN,#REF!, 3.00 , 120.00 , 360.00 ,30%, 108.00 , 3.00 , 48.00 , 144.00 , 108.00 
FM,6/8/17,ADMIN,#REF!, 4.00 , 80.00 , 320.00 ,30%, 96.00 , 4.00 , 24.47 , 97.88 , 126.12 
FM,6/8/17,ADMIN,#REF!, 10.00 , 75.00 , 750.00 ,30%, 225.00 , 10.00 , 22.40 , 224.00 , 301.00 
FM,6/8/17,ADMIN,#REF!, 10.00 , 79.00 , 790.00 ,30%, 237.00 , 10.00 , 28.00 , 280.00 , 273.00 
FM,6/8/17,ADMIN,#REF!, 6.00 , 160.00 , 960.00 ,30%, 288.00 , 6.00 , 48.65 , 291.90 , 380.10 
FM,6/8/17,ADMIN,#REF!, 6.00 , 95.00 , 570.00 ,30%, 171.00 , 6.00 , 28.00 , 168.00 , 231.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,200.00 "," 1,200.00 ",30%, 360.00 , 1.00 , 351.00 , 351.00 , 489.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 2,000.00 "," 2,000.00 ",30%, 600.00 , 1.00 , 750.00 , 750.00 , 650.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 3,000.00 "," 3,000.00 ",30%, 900.00 , 1.00 ," 1,450.00 "," 1,450.00 ", 650.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 675.00 , 675.00 ,30%, 202.50 , 1.00 , 200.00 , 200.00 , 272.50 
FM,6/8/17,ADMIN,#REF!, 1.00 , 450.00 , 450.00 ,30%, 135.00 , 1.00 , 100.00 , 100.00 , 215.00 
FM,6/8/17,ADMIN,#REF!, 2.00 , 85.00 , 170.00 ,30%, 51.00 , 2.00 , 24.00 , 48.00 , 71.00 
FM,6/8/17,ADMIN,#REF!, 2.00 , 88.00 , 176.00 ,30%, 52.80 , 2.00 , 25.00 , 50.00 , 73.20 
FM,6/8/17,ADMIN,#REF!, 1.00 , 600.00 , 600.00 ,30%, 180.00 , 1.00 , 96.88 , 96.88 , 323.12 
FM,6/8/17,ADMIN,#REF!, 1.00 , 900.00 , 900.00 ,30%, 270.00 , 1.00 , 224.73 , 224.73 , 405.27 
FM,6/8/17,ADMIN,#REF!, 1.00 , 870.00 , 870.00 ,30%, 261.00 , 1.00 , 182.50 , 182.50 , 426.50 
FM,6/8/17,ADMIN,#REF!, 2.00 , 450.00 , 900.00 ,30%, 270.00 , 2.00 , 148.00 , 296.00 , 334.00 
FM,6/8/17,ADMIN,#REF!, 2.00 , 175.00 , 350.00 ,30%, 105.00 , 2.00 , 42.00 , 84.00 , 161.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 900.00 , 900.00 ,30%, 270.00 , 1.00 , 270.00 , 270.00 , 360.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 975.00 , 975.00 ,30%, 292.50 , 1.00 , 384.00 , 384.00 , 298.50 
FM,6/8/17,ADMIN,#REF!, 2.00 , 310.00 , 620.00 ,30%, 186.00 , 2.00 , 129.70 , 259.40 , 174.60 
FM,6/8/17,ADMIN,#REF!, 1.00 , 950.00 , 950.00 ,30%, 285.00 , 1.00 , 287.50 , 287.50 , 377.50 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 2,200.00 "," 2,200.00 ",30%, 660.00 , 1.00 , 630.00 , 630.00 , 910.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,425.00 "," 1,425.00 ",30%, 427.50 , 1.00 , 445.00 , 445.00 , 552.50 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,200.00 "," 1,200.00 ",30%, 360.00 , 1.00 , 365.00 , 365.00 , 475.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,800.00 "," 1,800.00 ",30%, 540.00 , 1.00 , 590.00 , 590.00 , 670.00 
FM,6/8/17,ADMIN,#REF!, 4.00 , 65.00 , 260.00 ,30%, 78.00 , 4.00 , 20.50 , 82.00 , 100.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 3,800.00 "," 3,800.00 ",30%," 1,140.00 ", 1.00 , 890.00 , 890.00 ," 1,770.00 "
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,250.00 "," 1,250.00 ",30%, 375.00 , 1.00 , 300.00 , 300.00 , 575.00 
FM,6/8/17,ADMIN,#REF!, 3.00 , 190.00 , 570.00 ,30%, 171.00 , 3.00 , 55.00 , 165.00 , 234.00 
FM,6/8/17,ADMIN,#REF!, 3.00 , 120.00 , 360.00 ,30%, 108.00 , 3.00 , 35.00 , 105.00 , 147.00 
FM,6/8/17,ADMIN,#REF!, 2.00 , 120.00 , 240.00 ,30%, 72.00 , 2.00 , 31.00 , 62.00 , 106.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 500.00 , 500.00 ,30%, 150.00 , 1.00 , 133.00 , 133.00 , 217.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 160.00 , 160.00 ,30%, 48.00 , 1.00 , 40.00 , 40.00 , 72.00 
FM,6/8/17,ADMIN,#REF!, 2.00 , 90.00 , 180.00 ,30%, 54.00 , 2.00 , 26.00 , 52.00 , 74.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 800.00 , 800.00 ,30%, 240.00 , 1.00 , 225.00 , 225.00 , 335.00 
FM,6/8/17,ADMIN,#REF!, 4.00 , 80.00 , 320.00 ,30%, 96.00 , 4.00 , 24.47 , 97.88 , 126.12 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,150.00 "," 1,150.00 ",30%, 345.00 , 1.00 , 345.00 , 345.00 , 460.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 855.00 , 855.00 ,30%, 256.50 , 1.00 , 270.00 , 270.00 , 328.50 
FM,6/8/17,ADMIN,#REF!, 4.00 , 145.00 , 580.00 ,30%, 174.00 , 4.00 , 47.00 , 188.00 , 218.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 850.00 , 850.00 ,30%, 255.00 , 1.00 , 155.00 , 155.00 , 440.00 
FM,6/8/17,ADMIN,#REF!, 4.00 , 74.00 , 296.00 ,30%, 88.80 , 4.00 , 23.00 , 92.00 , 115.20 
FM,6/8/17,ADMIN,#REF!, 1.00 , 650.00 , 650.00 ,30%, 195.00 , 1.00 , 168.00 , 168.00 , 287.00 
FM,6/8/17,ADMIN,#REF!, 2.00 , 400.00 , 800.00 ,30%, 240.00 , 2.00 , 139.45 , 278.90 , 281.10 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 2,800.00 "," 2,800.00 ",30%, 840.00 , 1.00 , 750.00 , 750.00 ," 1,210.00 "
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,650.00 "," 1,650.00 ",30%, 495.00 , 1.00 , 480.90 , 480.90 , 674.10 
FM,6/8/17,ADMIN,#REF!, 2.00 , 660.00 ," 1,320.00 ",30%, 396.00 , 2.00 , 185.00 , 370.00 , 554.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 540.00 , 540.00 ,30%, 162.00 , 1.00 , 165.00 , 165.00 , 213.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,120.00 "," 1,120.00 ",30%, 336.00 , 1.00 , 330.00 , 330.00 , 454.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 780.00 , 780.00 ,30%, 234.00 , 1.00 , 210.00 , 210.00 , 336.00 
FM,6/8/17,ADMIN,#REF!, 6.00 , 165.00 , 990.00 ,30%, 297.00 , 6.00 , 60.00 , 360.00 , 333.00 
FM,6/8/17,ADMIN,#REF!, 2.00 , 285.00 , 570.00 ,30%, 171.00 , 2.00 , 81.00 , 162.00 , 237.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 650.00 , 650.00 ,30%, 195.00 , 1.00 , 170.00 , 170.00 , 285.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 750.00 , 750.00 ,30%, 225.00 , 1.00 , 235.00 , 235.00 , 290.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,750.00 "," 1,750.00 ",30%, 525.00 , 1.00 , 415.00 , 415.00 , 810.00 
FM,6/8/17,ADMIN,#REF!, 4.00 , 118.00 , 472.00 ,30%, 141.60 , 4.00 , 39.00 , 156.00 , 174.40 
FM,6/8/17,ADMIN,#REF!, 2.00 , 180.00 , 360.00 ,30%, 108.00 , 2.00 , 56.00 , 112.00 , 140.00 
FM,6/8/17,ADMIN,#REF!, 1.00 , 725.00 , 725.00 ,30%, 217.50 , 1.00 , 215.00 , 215.00 , 292.50 
FM,6/8/17,ADMIN,#REF!, 1.00 , 900.00 , 900.00 ,30%, 270.00 , 1.00 , 240.00 , 240.00 , 390.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,800.00 "," 1,800.00 ",30%, 540.00 , 1.00 , 535.00 , 535.00 , 725.00 
FM,6/8/17,ADMIN,#REF!, 4.00 , 155.00 , 620.00 ,30%, 186.00 , 4.00 , 55.00 , 220.00 , 214.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,400.00 "," 1,400.00 ",30%, 420.00 , 1.00 , 420.00 , 420.00 , 560.00 
FM,6/8/17,ADMIN,#REF!, 4.00 , 240.00 , 960.00 ,30%, 288.00 , 4.00 , 75.00 , 300.00 , 372.00 
FM,6/8/17,ADMIN,#REF!, 4.00 , 175.00 , 700.00 ,30%, 210.00 , 4.00 , 55.00 , 220.00 , 270.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,150.00 "," 1,150.00 ",30%, 345.00 , 1.00 , 365.00 , 365.00 , 440.00 
FM,6/8/17,ADMIN,#REF!, 1.00 ," 1,050.00 "," 1,050.00 ",30%, 315.00 , 1.00 , 310.00 , 310.00 , 425.00 
FM,6/8/17,ADMIN,#REF!, 2.00 ," 1,000.00 "," 2,000.00 ",30%, 600.00 , 2.00 , 253.00 , 506.00 , 894.00 
8574,1/11/15,ADMIN,#REF!, 12.00 , 650.00 ," 7,800.00 ",, -   , 12.00 , 75.60 , 907.20 ," 6,892.80 "
8574,1/11/15,ADMIN,#REF!, 5.00 , 915.00 ," 4,575.00 ",, -   , 5.00 , 305.00 ," 1,525.00 "," 3,050.00 "
12624,6/16/17,CAM SUR,#REF!, 20.00 , 200.00 ," 4,000.00 ",, -   , 20.00 , 52.50 ," 1,050.00 "," 2,950.00 "
12650,6/30/17,CAM SUR,#REF!, 20.00 , 350.00 ," 7,000.00 ",, -   , 20.00 , 125.00 ," 2,500.00 "," 4,500.00 "
12701,7/18/17,CAM NORTE,#REF!, 10.00 , 650.00 ," 6,500.00 ",, -   , 14.00 , 155.00 ," 2,170.00 "," 4,330.00 "
12702,7/18/17,CAM NORTE,#REF!, 20.00 , 125.00 ," 2,500.00 ",, -   , 22.00 , 45.00 , 990.00 ," 1,510.00 "
12703,7/18/17,CAM NORTE,#REF!, 22.00 , 380.00 ," 8,360.00 ",, -   , 22.00 , 73.00 ," 1,606.00 "," 6,754.00 "
12704,7/18/17,CAM NORTE,#REF!, 3.00 ," 1,400.00 "," 4,200.00 ",, -   , 3.00 , 250.00 , 750.00 ," 3,450.00 "
12705,7/15/17,CAM NORTE,#REF!, 2.00 ," 1,800.00 "," 3,600.00 ",, -   , 3.00 , 535.00 ," 1,605.00 "," 1,995.00 "
12706,7/17/17,CAM NORTE,#REF!, 20.00 , 175.00 ," 3,500.00 ",, -   , 30.00 , 55.00 ," 1,650.00 "," 1,850.00 "
12707,7/18/17,CAM NORTE,#REF!, 2.00 , 850.00 ," 1,700.00 ",, -   , 2.00 , 155.00 , 310.00 ," 1,390.00 "
12708,7/18/17,CAM NORTE,#REF!, 1.00 ," 1,800.00 "," 1,800.00 ",, -   , 1.00 , 540.00 , 540.00 ," 1,260.00 "
12709,7/18/17,cam norte,#REF!, 6.00 , 180.00 ," 1,080.00 ",, -   , 6.00 , 56.00 , 336.00 , 744.00 
12709,7/18/17,cam norte,#REF!, 4.00 , 190.00 , 760.00 ,, -   , 4.00 , 75.60 , 302.40 , 457.60 
12709,7/18/17,cam norte,#REF!, 2.00 , 310.00 , 620.00 ,, -   , 2.00 , 129.70 , 259.40 , 360.60 
12709,7/18/17,cam norte,#REF!, 6.00 , 175.00 ," 1,050.00 ",, -   , 6.00 , 42.00 , 252.00 , 798.00 
12709,7/18/17,cam norte,#REF!, 3.00 , 450.00 ," 1,350.00 ",, -   , 3.00 , 148.00 , 444.00 , 906.00 
12923,7/6/17,CAVITE,#REF!, 6.00 , 145.00 , 870.00 ,, -   , 9.00 , 47.00 , 423.00 , 447.00 
12923,7/6/17,CAVITE,#REF!, 6.00 , 105.00 , 630.00 ,, -   , 9.00 , 35.00 , 315.00 , 315.00 
12923,7/6/17,CAVITE,#REF!, 6.00 , 150.00 , 900.00 ,, -   , 9.00 , 48.00 , 432.00 , 468.00 
12923,7/6/17,CAVITE,#REF!, 6.00 , 175.00 ," 1,050.00 ",, -   , 9.00 , 75.00 , 675.00 , 375.00 
12923,7/6/17,CAVITE,#REF!, 6.00 , 135.00 , 810.00 ,, -   , 9.00 , 55.00 , 495.00 , 315.00 
12924,7/12/17,CAVITE,#REF!, 4.00 ," 1,320.00 "," 5,280.00 ",30%," 1,584.00 ", 4.00 , 200.00 , 800.00 ," 2,896.00 "
12925,7/12/17,CAVITE,#REF!, 3.00 , 750.00 ," 2,250.00 ",30%, 675.00 , 3.00 , 204.55 , 613.65 , 961.35 
12926,7/12/17,CAVITE,#REF!, 3.00 ," 1,290.00 "," 3,870.00 ",30%," 1,161.00 ", 3.00 , 405.00 ," 1,215.00 "," 1,494.00 "
12927,7/1/17,CAVITE,#REF!, 2.00 ," 1,150.00 "," 2,300.00 ",, -   , 3.00 , 345.00 ," 1,035.00 "," 1,265.00 "
12928,7/1/17,CAVITE,#REF!, 3.00 ," 1,450.00 "," 4,350.00 ",, -   , 3.00 ," 1,450.00 "," 4,350.00 ", -   
12928,7/1/17,CAVITE,#REF!, 20.00 , 148.00 ," 2,960.00 ",, -   , 20.00 , 148.00 ," 2,960.00 ", -   
12928,7/1/17,CAVITE,#REF!, 20.00 , 24.47 , 489.40 ,, -   , 20.00 , 24.47 , 489.40 , -   
12929,7/1/17,CAVITE,#REF!, 3.00 ," 3,300.00 "," 9,900.00 ",, -   , 3.00 , 950.00 ," 2,850.00 "," 7,050.00 "
12929,7/1/17,CAVITE,#REF!, 1.00 ," 1,150.00 "," 1,150.00 ",, -   , 1.00 , 365.00 , 365.00 , 785.00 
12929,7/1/17,CAVITE,#REF!, 2.00 , 650.00 ," 1,300.00 ",, -   , 2.00 , 184.09 , 368.18 , 931.82 
12929,7/1/17,CAVITE,#REF!, 1.00 ," 1,120.00 "," 1,120.00 ",, -   , 1.00 , 330.00 , 330.00 , 790.00 
12930,7/18/17,CAVITE,#REF!, 2.00 ," 1,600.00 "," 3,200.00 ",30%, 960.00 , 2.00 , 480.90 , 961.80 ," 1,278.20 "
12930,7/18/17,CAVITE,#REF!, 4.00 , 750.00 ," 3,000.00 ",30%, 900.00 , 4.00 , 26.25 , 105.00 ," 1,995.00 "
12931,7/21/17,CAVITE,#REF!, 1.00 ," 1,500.00 "," 1,500.00 ",, -   , 1.00 , 435.00 , 435.00 ," 1,065.00 "
13021,7/3/17,SUPPLIES,#REF!,,, -   ,, -   , -   ,, -   , -   
13022,7/10/17,SUPPLIES,#REF!,,, -   ,, -   , -   ,, -   , -   
13023,7/10/17,SUPPLIES,#REF!,,, -   ,, -   , -   ,, -   , -   
13024,7/14/17,SUPPLIES,#REF!,,, -   ,, -   , -   ,, -   , -   
13025,7/25/17,SUPPLIES,#REF!,,, -   ,, -   , -   ,, -   , -   
13042,7/13/17,SUPPLIES,#REF!,,, -   ,, -   , -   ,, -   , -   
13155,5/26/17,EAST,#REF!, 10.00 ," 1,425.00 "," 14,250.00 ",, -   , 10.00 , 445.00 ," 4,450.00 "," 9,800.00 "
13155,5/26/17,EAST,#REF!, 10.00 , 700.00 ," 7,000.00 ",, -   , 10.00 , 250.00 ," 2,500.00 "," 4,500.00 "
13155,5/26/17,EAST,#REF!, 3.00 ," 1,100.00 "," 3,300.00 ",, -   , 3.00 , 146.80 , 440.40 ," 2,859.60 "
13155,5/26/17,EAST,#REF!, 5.00 ," 2,200.00 "," 11,000.00 ",, -   , 5.00 , 525.00 ," 2,625.00 "," 8,375.00 "
13155,5/26/17,EAST,#REF!, 12.00 , 112.00 ," 1,344.00 ",, -   , 12.00 , 35.00 , 420.00 , 924.00 
13162,7/30/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
13163,7/30/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
13164,7/30/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
13165,7/30/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
13166,7/30/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
13167,7/30/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
13168,7/30/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
13169,7/30/17,GOVERNMENT,#REF!,,, -   ,, -   , -   ,, -   , -   
13265,7/2/17,HOSPITAL,#REF!, 500.00 , 120.00 ," 60,000.00 ",, -   , 500.00 , 22.00 ," 11,000.00 "," 49,000.00 "
13266,7/2/17,HOSPITAL,#REF!, 15.00 ," 1,800.00 "," 27,000.00 ",, -   , 15.00 , 590.00 ," 8,850.00 "," 18,150.00 "
13266,7/3/17,HOSPITAL,#REF!, 100.00 ," 2,450.00 "," 245,000.00 ",, -   , 100.00 , 891.00 ," 89,100.00 "," 155,900.00 "
13266,7/3/17,HOSPITAL,#REF!, 30.00 ," 4,800.00 "," 144,000.00 ",, -   , 30.00 ," 1,872.00 "," 56,160.00 "," 87,840.00 "
13266,7/3/17,HOSPITAL,#REF!, 30.00 ," 9,600.00 "," 288,000.00 ",, -   , 30.00 ," 2,145.00 "," 64,350.00 "," 223,650.00 "
13266,7/3/17,HOSPITAL,#REF!, 50.00 ," 1,280.00 "," 64,000.00 ",, -   , 50.00 , 450.00 ," 22,500.00 "," 41,500.00 "
13267,7/3/17,HOSPITAL,#REF!, 3.00 , 500.00 ," 1,500.00 ",, -   , 3.00 , 120.00 , 360.00 ," 1,140.00 "
13268,7/10/17,HOSPITAL,#REF!,,, -   ,, -   , -   ,, -   , -   
13269,7/11/17,HOSPITAL,#REF!, 10.00 ," 1,200.00 "," 12,000.00 ",, -   , 10.00 , 250.00 ," 2,500.00 "," 9,500.00 "
13270,7/13/17,HOSPITAL,#REF!, 1.00 , 650.00 , 650.00 ,, -   , 1.00 , 184.00 , 184.00 , 466.00 
13270,7/13/17,HOSPITAL,#REF!, 3.00 ," 2,800.00 "," 8,400.00 ",, -   , 3.00 ," 1,173.60 "," 3,520.80 "," 4,879.20 "
13270,7/13/17,HOSPITAL,#REF!, 1.00 ," 1,200.00 "," 1,200.00 ",, -   , 1.00 , 365.00 , 365.00 , 835.00 
13270,7/13/17,HOSPITAL,#REF!, 1.00 ," 4,500.00 "," 4,500.00 ",, -   , 1.00 , 120.00 , 120.00 ," 4,380.00 "
13270,7/13/17,HOSPITAL,#REF!, 1.00 ," 6,000.00 "," 6,000.00 ",, -   , 1.00 , 25.00 , 25.00 ," 5,975.00 "
13270,7/13/17,HOSPITAL,#REF!, 1.00 , 700.00 , 700.00 ,, -   , 1.00 , 235.00 , 235.00 , 465.00 
13270,7/13/17,HOSPITAL,#REF!, 3.00 ," 1,750.00 "," 5,250.00 ",, -   , 3.00 , 415.00 ," 1,245.00 "," 4,005.00 "
