MEDSHIELD PHARMA CORP,,,,,,,,,,,,
SALES SUMMARY REPORT,,,,,,,,,,,,
AS OF DECEMBER 2025,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Area,DR Number,Date Delivered,Product, Qty , CP , Total CP , Disc , Net CP , TP/UNIT , TOTAL TP , Net Income ,%
Hospital,DR MS 03086,26-Apr-25,DEXTROSE PLAIN 0.9% SODIUM CHLORIDE PNSS 1000ML (EUROMED),36.00,205.00,"7,380.00",0.00,"7,380.00",82.00,"2,952.00","4,428.00",60%
Hospital,DR MS 03086,26-Apr-25,PROFOSOL 100MG/ML,20.00,968.00,"19,360.00",0.00,"19,360.00",242.00,"4,840.00","14,520.00",75%
Hospital,DR MS 03086,26-Apr-25,DEXICORT 5MG/ML,1.00,"24,192.00","24,192.00",0.00,"24,192.00","6,048.00","6,048.00","18,144.00",75%
Hospital,DR MS 03118,26-Apr-25,PHYTOBAS 10MG/ML IV,10.00,900.00,"9,000.00",0.00,"9,000.00",140.00,"1,400.00","7,600.00",84%
Hospital,DR MS 03129,26-Apr-25,DISPOSABLE SYRINGE LUER LOCK 20CC W/O SYRINGE (TERUMO),4.00,"1,200.00","4,800.00",0.00,"4,800.00",750.00,"3,000.00","1,800.00",38%
Hospital,DR MS 03122,26-Apr-25,AMADOL 150MG/ML 2ML,10.00,363.75,"3,637.50",0.00,"3,637.50",65.00,650.00,"2,987.50",82%
Quezon,DR 025698,30-Apr-25,KZIDINE 35MG,10.00,"1,350.00","13,500.00","4,725.00","8,775.00",600.00,"6,000.00","2,775.00",21%
Quezon,DR 025697,26-Apr-25,CENDALEX 100MG/ML,24.00,125.00,"3,000.00",0.00,"3,000.00",35.70,856.80,"2,143.20",71%
Quezon,DR 025696,26-Apr-25,VOXOLL 15MG/5ML,19.00,80.00,"1,520.00",456.00,"1,064.00",33.00,627.00,437.00,29%
Admin,DR 025296,30-Apr-25,CIUMADE TAB,7.00,678.57,"4,749.99",0.00,"4,749.99",450.00,"3,150.00","1,599.99",34%
Admin,DR 025296,30-Apr-25,SOLVAPRINE 10MG TAB,7.00,671.43,"4,700.01",0.00,"4,700.01",150.00,"1,050.00","3,650.01",78%
Admin,DR 025296,30-Apr-25,LACTAMOX 500MG/125MG,3.00,"2,800.00","8,400.00",0.00,"8,400.00","1,115.00","3,345.00","5,055.00",60%
Quezon,DR 025699,30-Apr-25,BENERVA PLUS 500MG/50MG/100MG/100MCG,2.00,"1,200.00","2,400.00",0.00,"2,400.00",615.00,"1,230.00","1,170.00",49%
Quezon,DR 025699,30-Apr-25,JAGA 300MG/100MG/100MCG CAP,2.00,"1,078.00","2,156.00",0.00,"2,156.00",530.00,"1,060.00","1,096.00",51%
Quezon,DR 025751,30-Apr-25,EXECORE 500MG TAB,2.00,"3,400.00","6,800.00","2,040.00","4,760.00",78.00,156.00,"4,604.00",68%
Quezon,DR 025752,30-Apr-25,CARVIDA 6.25MG,30.00,528.00,"15,840.00",0.00,"15,840.00",132.00,"3,960.00","11,880.00",75%
Quezon,DR 025752,30-Apr-25,ZILTEM 25MG,10.00,"3,750.00","37,500.00",0.00,"37,500.00","1,533.33","15,333.30","22,166.70",59%
Quezon,DR 025753,30-Apr-25,FOLACID 5MG CAP,10.00,615.00,"6,150.00","1,845.00","4,305.00",236.25,"2,362.50","1,942.50",32%
Batangas,DR 025736,30-Apr-25,CENDALEX 500MG,6.00,"1,100.00","6,600.00",330.00,"6,270.00",287.50,"1,725.00","4,545.00",69%
Batangas,DR 025736,30-Apr-25,JAGA 300MG/100MG/100MCG CAP,2.00,"1,590.00","3,180.00",159.00,"3,021.00",530.00,"1,060.00","1,961.00",62%
Batangas,DR 025736,30-Apr-25,ZELEX 200MG CAP,1.00,"2,800.00","2,800.00",140.00,"2,660.00",925.00,925.00,"1,735.00",62%
Batangas,DR 025736,30-Apr-25,HISTARIL 50MG/1MG/5ML,12.00,96.00,"1,152.00",57.60,"1,094.40",35.00,420.00,674.40,59%
Batangas,DR 025735,30-Apr-25,HYCLENS WOUND SPRAY 2% 60ML,12.00,286.00,"3,432.00",0.00,"3,432.00",114.66,"1,375.92","2,056.08",60%
Batangas,DR 025734,30-Apr-25,TRIZEF 200MG TAB,1.00,"9,375.00","9,375.00",0.00,"9,375.00","1,600.00","1,600.00","7,775.00",83%
Batangas,DR 025734,30-Apr-25,VOXOLL 15MG/5ML,10.00,66.00,660.00,0.00,660.00,33.00,330.00,330.00,50%
Batangas,DR 025733,30-Apr-25,TRIZEF 200MG TAB,2.00,"9,375.00","18,750.00",0.00,"18,750.00","1,600.00","3,200.00","15,550.00",83%
Batangas,DR 025732,30-Apr-25,JAGA 300MG/100MG/100MCG CAP,5.00,"1,590.00","7,950.00",0.00,"7,950.00",530.00,"2,650.00","5,300.00",67%
Batangas,DR 025732,30-Apr-25,EMZART-40 40MG,10.00,548.00,"5,480.00",0.00,"5,480.00",156.00,"1,560.00","3,920.00",72%
Batangas,DR 025732,30-Apr-25,ANIN 50 PLUS 50MG/12.5MG,5.00,600.00,"3,000.00",0.00,"3,000.00",105.00,525.00,"2,475.00",83%
Batangas,DR 025731,30-Apr-25,ENHAMOX 500MG/125MG,5.00,"3,000.00","15,000.00",0.00,"15,000.00","1,115.00","5,575.00","9,425.00",63%
Batangas,DR 025730,30-Apr-25,DOLOGESIC 325MG/37.5MG TAB,5.00,"1,080.00","5,400.00",0.00,"5,400.00",270.00,"1,350.00","4,050.00",75%
Batangas,DR 025730,30-Apr-25,VOXOLL 30MG,10.00,715.00,"7,150.00",0.00,"7,150.00",168.00,"1,680.00","5,470.00",77%
Batangas,DR 025729,30-Apr-25,CENDALEX 500MG,4.00,"1,100.00","4,400.00",0.00,"4,400.00",287.50,"1,150.00","3,250.00",74%
Hospital,DR MS 03146,26-Apr-25,LEPIXA 100MG/ML (500MG/5ML),20.00,"2,100.00","42,000.00",0.00,"42,000.00",800.00,"16,000.00","26,000.00",62%
Hospital,DR MS 03144,26-Apr-25,LEPIXA 500-500MG,1.00,"2,587.50","2,587.50",0.00,"2,587.50",920.00,920.00,"1,667.50",64%
Hospital,DR MS 03141,26-Apr-25,AMINOSOL 25MG/ML (250MG/10ML) 10ML,5.00,660.00,"3,300.00",0.00,"3,300.00",85.00,425.00,"2,875.00",87%
Hospital,DR MS 03140,26-Apr-25,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,30.00,90.00,"2,700.00",0.00,"2,700.00",15.00,450.00,"2,250.00",83%
Hospital,DR MS 03140,26-Apr-25,DIFLOSID 25MG/ML 3ML,3.00,750.00,"2,250.00",0.00,"2,250.00",126.00,378.00,"1,872.00",83%
Hospital,DR MS 03140,26-Apr-25,ENDOPROST 125MCG/ML,4.00,"1,980.00","7,920.00",0.00,"7,920.00",940.00,"3,760.00","4,160.00",53%
Hospital,DR MS 03140,26-Apr-25,EVAPROST 250MCG/ML IV,1.00,"9,600.00","9,600.00",0.00,"9,600.00","3,575.00","3,575.00","6,025.00",63%
Hospital,DR MS 03140,26-Apr-25,EUROXONE 1G IV,10.00,120.00,"1,200.00",0.00,"1,200.00",73.00,730.00,470.00,39%
Hospital,DR MS 03140,26-Apr-25,ENHAMOX 500MG/125MG,5.00,"2,800.20","14,001.00",0.00,"14,001.00","1,115.00","5,575.00","8,426.00",60%
Hospital,DR MS 03140,26-Apr-25,ATREX 1MG/ML IV,3.00,900.00,"2,700.00",0.00,"2,700.00",210.00,630.00,"2,070.00",77%
Hospital,DR MS 03133,26-Apr-25,SUCROSAPH 20MG/ML (100MG/5ML) 5ML,5.00,"2,490.00","12,450.00",0.00,"12,450.00",318.00,"1,590.00","10,860.00",87%
Admin,DR 025297,10-May-25,CIUMADE TAB,7.00,678.57,"4,749.99",0.00,"4,749.99",450.00,"3,150.00","1,599.99",34%
Admin,DR 025297,10-May-25,FERGLOBIN FA 60MG/400MCG CAP,7.00,642.86,"4,500.02",0.00,"4,500.02",325.00,"2,275.00","2,225.02",49%
Admin,DR 025297,10-May-25,FOLACID 5MG CAP,7.00,464.29,"3,250.03",0.00,"3,250.03",236.25,"1,653.75","1,596.28",49%
Admin,DR 025297,10-May-25,CIXTOR-Z 500MG/10MG,7.00,630.00,"4,410.00",0.00,"4,410.00",210.00,"1,470.00","2,940.00",67%
Admin,DR 025297,10-May-25,APCELAC 500MG,7.00,655.00,"4,585.00",0.00,"4,585.00",400.00,"2,800.00","1,785.00",39%
Admin,DR 025297,10-May-25,HARFURIN 100MG CAP,2.00,714.80,"1,429.60",0.00,"1,429.60",220.00,440.00,989.60,69%
Hospital,DR MS 02982,05-Apr-25,MYDOPA 250MG,30.00,800.00,"24,000.00",0.00,"24,000.00",280.00,"8,400.00","15,600.00",65%
Government,DR RT 0001045,10-May-25,"PAGBILAO # 66,000.00",1.00,"65,670.00","65,670.00",0.00,"65,670.00","44,918.57","44,918.57","20,751.43",32%
Quezon,DR 025756,10-May-25,HYCLENS WOUND SPRAY 2% 60ML,39.00,258.46,"10,080.00",0.00,"10,080.00",114.66,"4,471.74","5,608.26",56%
Quezon,DR 025755,10-May-25,HYCLENS WOUND SPRAY 2% 60ML,10.00,280.00,"2,800.00",280.00,"2,520.00",114.66,"1,146.60","1,373.40",49%
Quezon,DR 025754,10-May-25,HYCLENS WOUND SPRAY 2% 60ML,12.00,280.00,"3,360.00",336.00,"3,024.00",114.66,"1,375.92","1,648.08",49%
Hospital,DR MS 03143,10-May-25,GENTAM 40MG/ML (80MG/2ML) 2ML,10.00,363.75,"3,637.50",0.00,"3,637.50",43.00,430.00,"3,207.50",88%
Quezon,DR RT 0001039,10-May-25,"GULANG GULANG # 48,525.00",1.00,"48,525.00","48,525.00",0.00,"48,525.00","32,350.00","32,350.00","16,175.00",33%
Hospital,DR MS 03155,10-May-25,"HEPA B 10MCG/0.5ML MULTIDOSE, PEDIATRIC",2.00,"349,850.00","699,700.00",0.00,"699,700.00","187,500.00","375,000.00","324,700.00",46%
Hospital,DR MS 03155,10-May-25,HEPABIG 100I.U/0.5ML IV,25.00,"4,997.00","124,925.00",0.00,"124,925.00","2,900.00","72,500.00","52,425.00",42%
Batangas,DR 025737,10-May-25,CENDALEX 500MG,4.00,"1,100.00","4,400.00",220.00,"4,180.00",287.50,"1,150.00","3,030.00",69%
Batangas,DR 025737,10-May-25,ENHAMOX 500MG/125MG,3.00,"3,600.00","10,800.00",540.00,"10,260.00","1,115.00","3,345.00","6,915.00",64%
Batangas,DR 025737,10-May-25,EMLOR PLUS 5MG/50MG,3.00,590.00,"1,770.00",88.50,"1,681.50",216.00,648.00,"1,033.50",58%
Batangas,DR 025738,10-May-25,ROSVA 10-10MG,5.00,735.00,"3,675.00",0.00,"3,675.00",250.00,"1,250.00","2,425.00",66%
Batangas,DR 025738,10-May-25,ROSVA 20-20MG,5.00,"1,090.00","5,450.00",0.00,"5,450.00",273.00,"1,365.00","4,085.00",75%
Batangas,DR 025738,10-May-25,TRIDEN 160MG TAB,3.00,"2,560.00","7,680.00",0.00,"7,680.00",720.00,"2,160.00","5,520.00",72%
Government,DR MS 02529,10-May-25,UNISOL-M,40.00,"1,995.00","79,800.00",0.00,"79,800.00",385.00,"15,400.00","64,400.00",81%
Batangas,DR 025739,10-May-25,ZILTEM 25MG,2.00,"5,600.00","11,200.00",0.00,"11,200.00","1,533.33","3,066.66","8,133.34",73%
Batangas,DR 025740,10-May-25,ANIN 50 PLUS 50MG/12.5MG,5.00,600.00,"3,000.00",0.00,"3,000.00",105.00,525.00,"2,475.00",83%
Batangas,DR 025741,10-May-25,EMZART-80 80MG,10.00,948.00,"9,480.00",0.00,"9,480.00",264.00,"2,640.00","6,840.00",72%
Government,DR RT 0001054,17-May-25,"PAGBILAO # 9,093.00",1.00,"9,030.00","9,030.00",0.00,"9,030.00","5,941.74","5,941.74","3,088.26",34%
Hospital,DR MS 03156,10-May-25,FENTIN 50MG/ML 2ML,2.00,"4,200.00","8,400.00",0.00,"8,400.00",885.00,"1,770.00","6,630.00",79%
Hospital,DR MS 03147,10-May-25,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,100.00,120.00,"12,000.00",0.00,"12,000.00",15.00,"1,500.00","10,500.00",88%
Hospital,DR MS 03149,10-May-25,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,30.00,90.00,"2,700.00",0.00,"2,700.00",15.00,450.00,"2,250.00",83%
Hospital,DR MS 03149,10-May-25,EROXIME 750MG IV,4.00,"3,000.00","12,000.00",0.00,"12,000.00",175.00,700.00,"11,300.00",94%
Hospital,DR MS 03149,10-May-25,DIFLOSID 25MG/ML 3ML,10.00,750.00,"7,500.00",0.00,"7,500.00",126.00,"1,260.00","6,240.00",83%
Hospital,DR MS 03149,10-May-25,ENDOPROST 125MCG/ML,6.00,"1,980.00","11,880.00",0.00,"11,880.00",940.00,"5,640.00","6,240.00",53%
Hospital,DR MS 03149,10-May-25,EVAPROST 250MCG/ML IV,2.00,"9,600.00","19,200.00",0.00,"19,200.00","3,575.00","7,150.00","12,050.00",63%
Hospital,DR MS 03149,10-May-25,ENHAMOX 500MG/125MG,6.00,"2,800.20","16,801.20",0.00,"16,801.20","1,115.00","6,690.00","10,111.20",60%
Hospital,DR MS 03149,10-May-25,SUCROSAPH 20MG/ML (100MG/5ML) 5ML,6.00,"2,490.00","14,940.00",0.00,"14,940.00",318.00,"1,908.00","13,032.00",87%
Hospital,DR MS 03149,10-May-25,ATREX 1MG/ML IV,3.00,900.00,"2,700.00",0.00,"2,700.00",210.00,630.00,"2,070.00",77%
Quezon,DR 025757,10-May-25,FERGLOBIN 250MG CAP,10.00,800.00,"8,000.00","2,400.00","5,600.00",325.00,"3,250.00","2,350.00",29%
Quezon,DR 025757,10-May-25,HYCLENS WOUND SPRAY 2% 60ML,10.00,252.00,"2,520.00",0.00,"2,520.00",114.66,"1,146.60","1,373.40",55%
Quezon,DR 025764,17-May-25,CIUMADE TAB,4.00,"1,450.00","5,800.00","1,740.00","4,060.00",450.00,"1,800.00","2,260.00",39%
Quezon,DR 025763,17-May-25,DOPAMET 250MG,10.00,728.00,"7,280.00",0.00,"7,280.00",195.00,"1,950.00","5,330.00",73%
Quezon,DR 025763,17-May-25,FOLACID 5MG CAP,10.00,750.00,"7,500.00",0.00,"7,500.00",236.25,"2,362.50","5,137.50",69%
Quezon,DR 025762,10-May-25,CETHERGO 200MCG/ML IV,1.00,"4,375.00","4,375.00",0.00,"4,375.00","1,222.00","1,222.00","3,153.00",72%
Quezon,DR 025762,10-May-25,OPTRYL 5MG/G (0.5%) 5G,50.00,215.00,"10,750.00",0.00,"10,750.00",136.10,"6,805.00","3,945.00",37%
Quezon,DR 025762,10-May-25,SAPHARIN 20MG/ML,2.00,"2,410.70","4,821.40",0.00,"4,821.40",154.00,308.00,"4,513.40",94%
Marinduque,DR 025761,10-May-25,DOLO-JAGA 500MG/50MG/100MG/100MCG,5.00,"2,000.00","10,000.00",0.00,"10,000.00",615.00,"3,075.00","6,925.00",69%
Marinduque,DR 025761,10-May-25,BUFEN 200MG/5ML,36.00,143.00,"5,148.00",0.00,"5,148.00",47.50,"1,710.00","3,438.00",67%
Quezon,DR 025760,10-May-25,VOXOLL 15MG/5ML,24.00,80.00,"1,920.00",576.00,"1,344.00",33.00,792.00,552.00,29%
Quezon,DR 025759,10-May-25,EXECORE 500MG TAB,2.00,"3,400.00","6,800.00","2,040.00","4,760.00",78.00,156.00,"4,604.00",68%
Quezon,DR 025758,10-May-25,HYCLENS WOUND SPRAY 2% 60ML,20.00,252.00,"5,040.00",0.00,"5,040.00",114.66,"2,293.20","2,746.80",55%
Admin,DR 025298,14-May-25,GLOVES SMALL NITRILE NONSTERILE (SURGITECH),3.00,450.00,"1,350.00",0.00,"1,350.00",200.00,600.00,750.00,56%
Admin,DR 025298,14-May-25,DUOGESIC 325MG/37.5MG TAB,7.00,"1,414.29","9,900.03",0.00,"9,900.03",100.00,700.00,"9,200.03",93%
Admin,DR 025298,14-May-25,ENCLOXIL 500MG CAP,7.00,"1,392.86","9,750.02",0.00,"9,750.02",780.00,"5,460.00","4,290.02",44%
Admin,DR 025298,14-May-25,SOLVAPRINE 10MG TAB,7.00,671.43,"4,700.01",0.00,"4,700.01",150.00,"1,050.00","3,650.01",78%
Admin,DR 025298,14-May-25,CIUMADE TAB,7.00,678.57,"4,749.99",0.00,"4,749.99",450.00,"3,150.00","1,599.99",34%
Admin,DR 025298,14-May-25,APCELAC 500MG,7.00,655.00,"4,585.00",0.00,"4,585.00",400.00,"2,800.00","1,785.00",39%
Admin,DR 025298,14-May-25,FERGLOBIN FA 60MG/400MCG CAP,7.00,642.86,"4,500.02",0.00,"4,500.02",325.00,"2,275.00","2,225.02",49%
Government,DR RT 0985,24-May-25,"PROVINCIAL TOURISM OFFICE # 125,000.00",1.00,"124,750.00","124,750.00",0.00,"124,750.00","82,085.50","82,085.50","42,664.50",34%
Government,DR RT 0984,24-May-25,"PROVINCIAL TOURISM OFFICE # 21,780.00",1.00,"21,470.00","21,470.00",0.00,"21,470.00","14,127.26","14,127.26","7,342.74",34%
Hospital,DR MS 03163,24-May-25,"GENVAC-B 10MCG/0.5ML MONODOSE, PEDIATRIC",10.00,"40,250.00","402,500.00",0.00,"402,500.00","16,150.00","161,500.00","241,000.00",60%
Hospital,DR MS 03163,24-May-25,HEPABIG 100I.U/0.5ML IV,50.00,"2,149.00","107,450.00",0.00,"107,450.00","2,900.00","145,000.00","-37,550.00",-35%
Hospital,DR MS 03162,24-May-25,MONOWEL 1G IV,500.00,644.00,"322,000.00",0.00,"322,000.00",458.77,"229,387.20","92,612.80",29%
Hospital,DR MS 03161,24-May-25,"GENVAC-B 10MCG/0.5ML MONODOSE, PEDIATRIC",10.00,"40,450.00","404,500.00",0.00,"404,500.00","16,150.00","161,500.00","243,000.00",60%
Hospital,DR MS 03165,24-May-25,PULSE OXIMTER ADULT (CHOICEMMED),2.00,"2,480.00","4,960.00",0.00,"4,960.00","1,350.00","2,700.00","2,260.00",46%
Hospital,DR MS 03165,24-May-25,DIGITAL FOREHEAD THERMOMETER INFRARED (DELI),2.00,"2,480.00","4,960.00",0.00,"4,960.00",599.00,"1,198.00","3,762.00",76%
Hospital,DR MS 03165,24-May-25,BP APPARATUS ANEROID SPHYGMOMANOMETER (BAXTEL),2.00,"5,865.00","11,730.00",0.00,"11,730.00","2,379.00","4,758.00","6,972.00",59%
Hospital,DR MS 03166,24-May-25,WHEEL CHAIR ADULT,2.00,"4,800.00","9,600.00",0.00,"9,600.00","3,500.00","7,000.00","2,600.00",27%
Hospital,DR MS 03166,24-May-25,STRETCHER CONVERTABLE INTO WHEELCHAIR,2.00,"98,270.00","196,540.00",0.00,"196,540.00","33,500.00","67,000.00","129,540.00",66%
Hospital,DR MS 03164,24-May-25,FETAL DOPPLER W/ COLOR LCD DISPLAY 1976-11CC (WILCARE),3.00,"5,995.00","17,985.00",0.00,"17,985.00","4,000.00","12,000.00","5,985.00",33%
Hospital,DR MS 03164,24-May-25,MAYO SCISSOR STRAIGHT SIZE 7'' (OLTEN),30.00,"1,122.00","33,660.00",0.00,"33,660.00",473.00,"14,190.00","19,470.00",58%
Hospital,DR MS 03164,24-May-25,MAYO SCISSOR CURVED SIZE 7'' (OLTEN),20.00,"1,122.00","22,440.00",0.00,"22,440.00",473.00,"9,460.00","12,980.00",58%
Hospital,DR MS 03164,24-May-25,BANDAGE SCISSOR SIZE 7'' (OLTEN),30.00,974.00,"29,220.00",0.00,"29,220.00",544.00,"16,320.00","12,900.00",44%
Hospital,DR MS 03164,24-May-25,METZENBAUM CURVE SIZE 7'' (OLTEN),50.00,"1,274.00","63,700.00",0.00,"63,700.00",423.00,"21,150.00","42,550.00",67%
Hospital,DR MS 03164,24-May-25,METZENBAUM STRAIGHT SIZE 7'' (OLTEN),20.00,"1,274.00","25,480.00",0.00,"25,480.00",423.00,"8,460.00","17,020.00",67%
Hospital,DR MS 03164,24-May-25,NEEDLE HOLDER SIZE 7'' (OLTEN),20.00,"1,800.00","36,000.00",0.00,"36,000.00",488.00,"9,760.00","26,240.00",73%
Hospital,DR MS 03164,24-May-25,NEEDLE HOLDER SIZE 6'' (OLTEN),20.00,"1,800.00","36,000.00",0.00,"36,000.00",370.00,"7,400.00","28,600.00",79%
Hospital,DR MS 03164,24-May-25,BLADE HOLDER SIZE 3'' (OLTEN),20.00,824.00,"16,480.00",0.00,"16,480.00",130.00,"2,600.00","13,880.00",84%
Hospital,DR MS 03164,24-May-25,BLADE HOLDER SIZE 4'' (OLTEN),20.00,824.00,"16,480.00",0.00,"16,480.00",130.00,"2,600.00","13,880.00",84%
Hospital,DR RT 0002034,24-May-25,"QMC # 126,251.00",1.00,"126,150.00","126,150.00",0.00,"126,150.00","66,047.00","66,047.00","60,103.00",48%
Batangas,DR 025743,17-May-25,CENDALEX 500MG,4.00,"1,100.00","4,400.00",220.00,"4,180.00",287.50,"1,150.00","3,030.00",69%
Batangas,DR 025743,17-May-25,EMLOR PLUS 5MG/50MG,5.00,590.00,"2,950.00",147.50,"2,802.50",216.00,"1,080.00","1,722.50",58%
Batangas,DR 025743,17-May-25,ENHAMOX 500MG/125MG,2.00,"3,600.00","7,200.00",360.00,"6,840.00","1,115.00","2,230.00","4,610.00",64%
Batangas,DR 025743,17-May-25,ZELEX 200MG CAP,2.00,"2,800.00","5,600.00",280.00,"5,320.00",925.00,"1,850.00","3,470.00",62%
Batangas,DR 025744,17-May-25,DOLOGESIC 325MG/37.5MG TAB,3.00,"1,080.00","3,240.00",0.00,"3,240.00",270.00,810.00,"2,430.00",75%
Batangas,DR 025744,17-May-25,EMZART-40 40MG,10.00,548.00,"5,480.00",0.00,"5,480.00",156.00,"1,560.00","3,920.00",72%
Batangas,DR 025744,17-May-25,TERMAGEN 500MG TAB,4.00,300.00,"1,200.00",0.00,"1,200.00",105.00,420.00,780.00,65%
Batangas,DR 025744,17-May-25,DOLO-JAGA 500MG/50MG/100MG/100MCG,2.00,"1,800.00","3,600.00",0.00,"3,600.00",615.00,"1,230.00","2,370.00",66%
Batangas,DR 025745,17-May-25,EMLOR PLUS 5MG/50MG,10.00,590.00,"5,900.00",0.00,"5,900.00",216.00,"2,160.00","3,740.00",63%
Batangas,DR 025745,17-May-25,AFENAX 100MG TAB,4.00,"1,980.00","7,920.00",0.00,"7,920.00",595.00,"2,380.00","5,540.00",70%
Quezon,DR 025765,17-May-25,BENERVA PLUS 500MG/50MG/100MG/100MCG,3.00,"1,200.00","3,600.00",0.00,"3,600.00",615.00,"1,845.00","1,755.00",49%
Quezon,DR 025765,17-May-25,JAGA 300MG/100MG/100MCG CAP,3.00,"1,078.00","3,234.00",0.00,"3,234.00",530.00,"1,590.00","1,644.00",51%
Government,DR RM 0002035,24-May-25,"PAGBILAO # 3,273,976",1.00,"2,062,128.00","2,062,128.00",0.00,"2,062,128.00","1,530,222.43","1,530,222.43","531,905.57",26%
Government,DR RM 0002036,24-May-25,,1.00,"231,762.00","231,762.00",0.00,"231,762.00",,,"231,762.00",100%
Government,DR RM 0002037,24-May-25,,1.00,"31,676.00","31,676.00",0.00,"31,676.00",,,"31,676.00",100%
Government,DR RM 0002040,24-May-25,"PAGBILAO # 2,511,299.00",1.00,"1,431,072.00","1,431,072.00",0.00,"1,431,072.00","1,188,562.51","1,188,562.51","242,509.49",17%
Government,DR RM 0002041,24-May-25,,1.00,"375,254.00","375,254.00",0.00,"375,254.00",,,"375,254.00",100%
Government,DR RT 0002038,24-May-25,"PAGBILAO # 3,072,944",1.00,"2,173,450.00","2,173,450.00",0.00,"2,173,450.00","1,512,820.96","1,512,820.96","660,629.04",30%
Government,DR RT 0002039,24-May-25,,1.00,"125,670.00","125,670.00",0.00,"125,670.00",,,"125,670.00",100%
Admin,DR 025299,21-May-25,BENERVA PLUS 500MG/50MG/100MG/100MCG,2.00,"1,708.00","3,416.00",0.00,"3,416.00",615.00,"1,230.00","2,186.00",64%
Admin,DR 025299,21-May-25,ENHAMOX 500MG/125MG,2.00,"2,800.00","5,600.00",0.00,"5,600.00","1,115.00","2,230.00","3,370.00",60%
Admin,DR 025299,21-May-25,DIACYSTEINE 600- 600MG,7.00,385.00,"2,695.00",0.00,"2,695.00",115.00,805.00,"1,890.00",70%
Admin,DR 025299,21-May-25,TRANEXSAPH 500MG,2.00,"1,500.00","3,000.00",0.00,"3,000.00",365.00,730.00,"2,270.00",76%
Admin,DR 025299,21-May-25,HYCLENS WOUND SPRAY 2% 60ML,10.00,229.32,"2,293.20",0.00,"2,293.20",114.66,"1,146.60","1,146.60",50%
Admin,DR 025299,21-May-25,HYCLENS OB WASH 1% 100ML,10.00,152.50,"1,525.00",0.00,"1,525.00",138.60,"1,386.00",139.00,9%
Admin,DR 025299,21-May-25,MUCOLIFAR 500MG TAB,2.00,"3,500.00","7,000.00",0.00,"7,000.00","1,100.00","2,200.00","4,800.00",69%
Admin,DR 025299,21-May-25,CIUMADE,7.00,678.57,"4,749.99",0.00,"4,749.99",450.00,"3,150.00","1,599.99",34%
Admin,DR 025299,21-May-25,SANOMAX - FA,7.00,857.14,"5,999.98",0.00,"5,999.98",560.00,"3,920.00","2,079.98",35%
Admin,DR 025299,21-May-25,SOLVAPRINE 10MG TAB,7.00,671.43,"4,700.01",0.00,"4,700.01",150.00,"1,050.00","3,650.01",78%
Hospital,DR MS 03138,24-May-25,CHROMOGENIC ENZYME SUBSTRATE TEST (COLIKAT RAPID),2.00,"40,650.00","81,300.00",0.00,"81,300.00","28,800.00","57,600.00","23,700.00",29%
Hospital,DR MS 03138,24-May-25,SAMPLE VESSELS 120ML WITH SODIUM THIOSULFATE,2.00,"17,900.00","35,800.00",0.00,"35,800.00","9,800.00","19,600.00","16,200.00",45%
Hospital,DR MS 03138,24-May-25,VESSEL COMPARATOR,200.00,"3,250.00","650,000.00",0.00,"650,000.00","2,000.00","400,000.00","250,000.00",38%
Hospital,DR MS 03138,24-May-25,CM SERIES FLUORESCENCE ANALYSIS VIEWING CABINET,1.00,"40,500.00","40,500.00",0.00,"40,500.00","41,800.00","41,800.00","-1,300.00",-3%
Hospital,DR MS 03138,24-May-25,CHROMOGENIC ENZYME SUBSTRATE TEST (COLIKAT RAPID),1.00,"37,000.00","37,000.00",0.00,"37,000.00","28,800.00","28,800.00","8,200.00",22%
Hospital,DR MS 03173,13-Sep-25,"QMC # 845,260.00",1.00,"643,500.00","643,500.00",0.00,"643,500.00","420,899.35","420,899.35","222,600.65",35%
Admin,DR 025300,22-May-25,HIVENT PLUS 500MCG+2.5MG/2.5ML,1.00,396.00,396.00,0.00,396.00,381.00,381.00,15.00,4%
Hospital,DR MS 03158,31-May-25,MONOWEL 1G IV,500.00,644.50,"322,250.00",0.00,"322,250.00",458.77,"229,387.20","92,862.80",29%
Quezon,DR 025773,24-May-25,SANOMAX-FA,5.00,"1,400.00","7,000.00","2,100.00","4,900.00",560.00,"2,800.00","2,100.00",30%
Quezon,DR 025772,24-May-25,TRANEXSAPH 500MG,1.00,850.00,850.00,255.00,595.00,365.00,365.00,230.00,27%
Quezon,DR 025770,24-May-25,HYCLENS WOUND SPRAY 2% 60ML,13.00,258.46,"3,360.00",0.00,"3,360.00",114.66,"1,490.58","1,869.42",56%
Quezon,DR 025770,24-May-25,HYCLENS OB WASH 1% 100ML,13.00,300.92,"3,912.00",0.00,"3,912.00",138.60,"1,801.80","2,110.20",54%
Quezon,DR 025771,24-May-25,KZIDINE 35MG,10.00,"1,350.00","13,500.00","4,725.00","8,775.00",600.00,"6,000.00","2,775.00",21%
Quezon,DR 025769,24-May-25,GITOR-40 40MG,20.00,"3,500.00","70,000.00",0.00,"70,000.00",875.00,"17,500.00","52,500.00",75%
