data_layer,date_delivered,date_is_estimated,date_estimation_method,original_date_delivered,nearest_dated_source_row_number,date_source_row_distance,year,month,day,dr_number,area,product,quantity,unit_cost,total_cost,discount,net_cost,trade_price_unit,total_trade_price,net_income,margin_pct,quality_status,quality_notes,allocation_status,estimated,original_area,original_product,allocation_method,allocation_confidence,allocation_profile_level,allocation_weight,allocation_child_number,allocation_child_count,embedded_area_amount,allocated_embedded_area_amount,source_workbook,source_sheet,source_row_number,source_hash,business_hash,parent_source_hash,parent_business_hash,input_stage,standardization_applied,duplicate,allocation_profile_rows,allocation_profile_products,sales_acceptance_status,sales_rejection_reason
cleaned_sales,,,,,,,,,,,,,0,16900141.93,64050598.04,444196.61,63606401.43,2982086.63,17429916.3,46176485.13,0.725972,rejected,missing area; invalid or missing delivery date; missing product,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2020,4038,a935033dbe8c798eb0f76e746b049e5faa7f1a9d8c6d752702a7c1bf2702158c,fb7520e31d31cd62519a6c7c844dd933906d7e08542fb64bcec5ef9419eeda46,,,raw_medshield,"['quantity: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,,,,0,16900141.93,64050598.04,444196.61,63606401.43,2982086.63,17429916.3,46176485.13,0.725972,rejected,missing area; invalid or missing delivery date; missing product,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2020,4038,a935033dbe8c798eb0f76e746b049e5faa7f1a9d8c6d752702a7c1bf2702158c,fb7520e31d31cd62519a6c7c844dd933906d7e08542fb64bcec5ef9419eeda46,,,raw_medshield,"['quantity: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,,,,0,16900141.93,64050598.04,444196.61,63606401.43,2982086.63,17429916.3,46176485.13,0.725972,rejected,missing area; invalid or missing delivery date; missing product,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2020,4038,a935033dbe8c798eb0f76e746b049e5faa7f1a9d8c6d752702a7c1bf2702158c,fb7520e31d31cd62519a6c7c844dd933906d7e08542fb64bcec5ef9419eeda46,,,raw_medshield,"['quantity: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,,,,0,16900141.93,64050598.04,444196.61,63606401.43,2982086.63,17429916.3,46176485.13,0.725972,rejected,missing area; invalid or missing delivery date; missing product,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2020,4038,a935033dbe8c798eb0f76e746b049e5faa7f1a9d8c6d752702a7c1bf2702158c,fb7520e31d31cd62519a6c7c844dd933906d7e08542fb64bcec5ef9419eeda46,,,raw_medshield,"['quantity: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,MS00389,Government,ABSOLUTE WATER 6000ML,1,749,749,0,749,64,64,685,0.914553,rejected,invalid or missing delivery date,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2020,2551,12af745f13a64bb1e2ee0b9982ef7a16f9aaafa295e876cd6e38a8368ba1eba1,e4e034a85b4fb10d9bc423e8a1f793f3aae8dd28b9589f5ebf6558f21f99d882,,,raw_medshield,['margin_pct: derived from net income / net cost'],False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,MS00389,Government,ABSOLUTE WATER 6000ML,1,749,749,0,749,64,64,685,0.914553,rejected,invalid or missing delivery date,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2020,2551,12af745f13a64bb1e2ee0b9982ef7a16f9aaafa295e876cd6e38a8368ba1eba1,e4e034a85b4fb10d9bc423e8a1f793f3aae8dd28b9589f5ebf6558f21f99d882,,,raw_medshield,['margin_pct: derived from net income / net cost'],False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,MS00389,Government,ABSOLUTE WATER 6000ML,1,749,749,0,749,64,64,685,0.914553,rejected,invalid or missing delivery date,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2020,2551,12af745f13a64bb1e2ee0b9982ef7a16f9aaafa295e876cd6e38a8368ba1eba1,e4e034a85b4fb10d9bc423e8a1f793f3aae8dd28b9589f5ebf6558f21f99d882,,,raw_medshield,['margin_pct: derived from net income / net cost'],False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,MS00389,Government,ABSOLUTE WATER 6000ML,1,749,749,0,749,64,64,685,0.914553,rejected,invalid or missing delivery date,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2020,2551,12af745f13a64bb1e2ee0b9982ef7a16f9aaafa295e876cd6e38a8368ba1eba1,e4e034a85b4fb10d9bc423e8a1f793f3aae8dd28b9589f5ebf6558f21f99d882,,,raw_medshield,['margin_pct: derived from net income / net cost'],False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,MS00377,Government,AC-LYTE 200MG,16.67,570,9500,0,9500,220,3666.67,5833.33,0.614035,rejected,invalid or missing delivery date,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2020,2422,c772b1535b8b64bae0a4ca1bafa61c94e6fe8b1096ff4984513208754e613170,b68a60e35ecaca9787fec6b11d653cc9501f1f73791b78f37eec38465b88e891,,,raw_medshield,['margin_pct: derived from net income / net cost'],False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,MS00377,Government,AC-LYTE 200MG,16.67,570,9500,0,9500,220,3666.67,5833.33,0.614035,rejected,invalid or missing delivery date,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2020,2422,c772b1535b8b64bae0a4ca1bafa61c94e6fe8b1096ff4984513208754e613170,b68a60e35ecaca9787fec6b11d653cc9501f1f73791b78f37eec38465b88e891,,,raw_medshield,['margin_pct: derived from net income / net cost'],False,,,accepted_clean_sales,
