data_layer,date_delivered,date_is_estimated,date_estimation_method,original_date_delivered,nearest_dated_source_row_number,date_source_row_distance,year,month,day,dr_number,area,product,quantity,unit_cost,total_cost,discount,net_cost,trade_price_unit,total_trade_price,net_income,margin_pct,quality_status,quality_notes,allocation_status,estimated,original_area,original_product,allocation_method,allocation_confidence,allocation_profile_level,allocation_weight,allocation_child_number,allocation_child_count,embedded_area_amount,allocated_embedded_area_amount,source_workbook,source_sheet,source_row_number,source_hash,business_hash,parent_source_hash,parent_business_hash,input_stage,standardization_applied,duplicate,allocation_profile_rows,allocation_profile_products,sales_acceptance_status,sales_rejection_reason
cleaned_sales,,,,,,,,,,,,,0,5681529.069162,37541971.43757,575921.575,36965969.86257,1971289.14,13777522.203697,23188447.658873,0.627292,rejected,missing area; invalid or missing delivery date; missing product,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2018,4363,5fc2d2c00d21ff91c64ae784c3d4e837e35c8ded2f92233d8af931ca6307e334,733bc166553fbeb9e65eb4ae2a7e012e722c7459e3b65772f2b3da6e34234258,,,raw_medshield,"['quantity: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,,,,,,,,,,,,,0,5681529.069162,37541971.43757,575921.575,36965969.86257,1971289.14,13777522.203697,23188447.658873,0.627292,rejected,missing area; invalid or missing delivery date; missing product,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2018,4363,5fc2d2c00d21ff91c64ae784c3d4e837e35c8ded2f92233d8af931ca6307e334,733bc166553fbeb9e65eb4ae2a7e012e722c7459e3b65772f2b3da6e34234258,,,raw_medshield,"['quantity: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-15464,Albay,VITACORE 100MG,5,1500,7500,0,7500,200,1000,6500,0.866667,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2018,6,f2477ebe3ed20da876f75e395f9e4e26e52360f05dfa634590f07f92c872a80a,caf3385aee4e413873496527ae8cf990a3bf6f5a97bcd9757e81044879e46b83,,,raw_medshield,"['dr_number: standardized identifier format', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-15464,Albay,VITACORE 100MG,5,1500,7500,0,0,200,1000,6500,0,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2019,159,98ca29f3f3bd2caa15dfc406c9b899326fd438aef05dc9e7fee8a724cb133980,6678e915365e433016f06179c724eef535f34ee5a4cf241d58e99278cbb1e4dc,,,raw_medshield,"['dr_number: standardized identifier format', 'net_cost: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16178,Batangas,BERCEF 250MG/5ML,6,350,2100,0,2100,148,888,1212,0.577143,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2018,2282,06f0f7b3fe98f59397468e852204ee95b3e91d4bf712cb7302c8d6b1205b2471,cd11ad193a42f5f25bb0c4221bde2a4239f654e4e504a0ebfef0cc3658948fe4,,,raw_medshield,"['dr_number: standardized identifier format', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16178,Batangas,BERCEF 250MG/5ML SUS,6,350,2100,0,0,148,888,1212,0,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2019,573,9dc0b8eee99122529b939687fa57f1d538d84a677c038b53c3cf80fa584cae44,ba91acf546628a93ee577ca703e90f00902667550ce5b8acb0ca670b0dc9eda2,,,raw_medshield,"['dr_number: standardized identifier format', 'net_cost: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16174,Batangas,CEPROTRON 500MG,5,1925,9625,0,0,500,2500,7125,0,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2019,569,a6af51fd3b5d5436d30edae05f495d8261680d964929ebbf78740231347733d6,718327b1c501fe1befcaece20464b815bf7e461f42b88a2f4aaf8cbcd9d65401,,,raw_medshield,"['dr_number: standardized identifier format', 'net_cost: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16174,Batangas,CEPROTRON 500MG,5,1925,9625,0,9625,415,2075,7550,0.784416,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2018,2277,c601b6b24d120e2e10e281f3392a7e5129f3db42d9ad3054752ebc29733b7433,25fa8b3925573018bebed5300a8eb43296938bea176a24e70048dd49dffdbd2a,,,raw_medshield,"['dr_number: standardized identifier format', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16174,Batangas,HEMOTRAN 500MG,1,1980,1980,0,0,0,0,1980,0,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2019,568,e029477bc5f742306177e48ab1c0bfab80fd5f9b24bed41466fb6a6d69220898,df7d978352a5005ada34edd19c07b331a7cb60fdff9ad3b5a7b2200a53a8379c,,,raw_medshield,"['dr_number: standardized identifier format', 'net_cost: blank converted to 0', 'trade_price_unit: blank converted to 0', 'total_trade_price: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16174,Batangas,HEMOTRAN 500MG,1,1980,1980,0,1980,685,685,1295,0.65404,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2018,2278,a53bab0f8417a4a72646aa7613ed6c3ee0962eea840221d3cd2cc1a44abd5311,3bcdf812eb25ad5b15015cbbd4f59795333fc714f046f98a9fcab7542ce29ff5,,,raw_medshield,"['dr_number: standardized identifier format', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16179,Batangas,LACTAMOX 500MG/125MG,1,3360,3360,0,3360,1173.6,1173.6,2186.4,0.650714,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2018,2283,2277cedee8738e20a634cdc9225900096783b033f80e48d7e6592756f9cb14cb,7ed8f2dce2495dab1d9bf34ba9207fdc931e505347ebbf2f4d64c1bd457d384b,,,raw_medshield,"['dr_number: standardized identifier format', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16180,Batangas,LACTAMOX 500MG/125MG,1,3360,3360,0,3360,1173.6,1173.6,2186.4,0.650714,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2018,2284,751b670f779257d483f4dadbdd98d87fc06b920eab775bd031a70d69b7b7c27f,50d09ed62e9f25e04891b652c528c6f7428f27990c2125de5b38e8b4588fec63,,,raw_medshield,"['dr_number: standardized identifier format', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16179,Batangas,LACTAMOX 500MG/125MG TAB,1,3360,3360,0,0,1173.2,1173.2,2186.8,0,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2019,574,971594fc32d5ba01bea57e37535ef2d9f8b9162fa4b9302d09b1e01415574c3e,66dee7bfed2a3a338acd18b8fb04ee41145e7ef29c2de74fa7788de278bf8037,,,raw_medshield,"['dr_number: standardized identifier format', 'net_cost: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16180,Batangas,LACTAMOX 500MG/125MG TAB,1,3360,3360,0,0,1173.2,1173.2,2186.8,0,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2019,575,b758808bbd32efe7084705171927b3458a0d06c11523e8a2339b1dc82fa32250,e186f390f84a0840dd8c310fe0497d06c5666b8fd43821606d3cab4a8bdc912f,,,raw_medshield,"['dr_number: standardized identifier format', 'net_cost: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16175,Batangas,TOSYLAM 750MG,1,3000,3000,0,3000,980,980,2020,0.673333,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2018,2279,3618b362f4c252a04dda0aba75d80932e7ef57a84147e73d0c0d67aa568bc365,3f915c5b16e624c135130d504090e85699891fa5fd2d9624c9c2c607df97f4d8,,,raw_medshield,"['dr_number: standardized identifier format', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16176,Batangas,TOSYLAM 750MG,1,3000,3000,0,3000,980,980,2020,0.673333,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2018,2280,5ee2b51c7d2f05f7086311e2fe0896df6b666d8a61b64fb67fbbedf0ee4be934,c463442c637b738ed26dc6a34fe724fa7e04b3723e68ccb7f23f9451b284f52d,,,raw_medshield,"['dr_number: standardized identifier format', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16175,Batangas,TOSYLAM 750MG TAB,1,3000,3000,0,0,1265,1265,1735,0,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2019,570,73740becd5e6e9b191df302888ef985d72c2c76f87da78fd7f8bb4e539764fa0,ff89d59b79a1ff13ac821401437ab31478ac2864a885c8ffefcb85f06b723980,,,raw_medshield,"['dr_number: standardized identifier format', 'net_cost: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16176,Batangas,TOSYLAM 750MG TAB,1,3000,3000,0,0,1265,1265,1735,0,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2019,571,8c8beb6d5dbe7780663a605b0fded9c56f62601861150cf597ebe1f649874b14,eef2f9f664c8aa8fc534b11323d7485a607d3df3653b4b52df947e6cac27b636,,,raw_medshield,"['dr_number: standardized identifier format', 'net_cost: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16181,Batangas,TRIVASC 35MG MR,2,1335,2670,0,0,490,980,1690,0,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2019,576,4cfafaebdba026646a771bb40d9baf0c40deff10536604af961b6206c713e965,d80a4b6c16e6e9186d423672d6732fe9836db74d4dd7e918ca4d479999d66e54,,,raw_medshield,"['dr_number: standardized identifier format', 'net_cost: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16182,Batangas,TRIVASC 35MG MR,2,1135,2270,0,0,490,980,1290,0,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2019,577,7cc6b8895530fd323e009343b3701714104cb179ca02d79b57222d6f38fd2913,17ed6abc92ccb3712de40f1461247ce5d2089d5ffcf29c0deeccdd2d2640f6f6,,,raw_medshield,"['dr_number: standardized identifier format', 'net_cost: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16181,Batangas,TRIVASC 35MG MR,2,1335,2670,0,2670,445,890,1780,0.666667,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2018,2285,fd0b190ebb186b4f7365719e5afe5c36d922354d528051e5bc3c18427b16a07c,67d0fd394cd6edd2907b9a54059190bdc57807b6c1c27636ebc0b0a61f9c7034,,,raw_medshield,"['dr_number: standardized identifier format', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16182,Batangas,TRIVASC 35MG MR,2,1135,2270,0,2270,445,890,1380,0.60793,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2018,2286,54592699e0a7bad849e95ee6ee083f900789efa0d16623701a4762eae31522c9,bada6c005a91e46b213c439c6094d67990a1c1047c6875fa347bfb0642ca115c,,,raw_medshield,"['dr_number: standardized identifier format', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16177,Batangas,VICEPHRIN 250MG/5ML,26,180,4680,0,0,53.025,1378.65,3301.35,0,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2019,572,6a845a11964320fcef255a09722959c235913df7b89b7fe9fda15bceedbde730,0d9e210871771287a7a2f1263f39ee0df97ec08dd0e6454de0547e3b0aa2fa9c,,,raw_medshield,"['dr_number: standardized identifier format', 'net_cost: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
cleaned_sales,2018-03-01,,,,,,2018,03,01,DR-16186,Batangas,VICEPHRIN 250MG/5ML,10,180,1800,0,0,53.025,530.25,1269.75,0,valid,,,,,,,,,,,,,,Medshield__Keith_San_Miguel_.xlsx,sales2019,580,db3a633700c6d1036e15a4400ec6a494ac98b30e138392a72c3c9db9bce2a8b3,86b00a8abbb58ea389e979bc351262548efcb33e4e53dc547925d088a940a53c,,,raw_medshield,"['dr_number: standardized identifier format', 'net_cost: blank converted to 0', 'margin_pct: derived from net income / net cost']",False,,,accepted_clean_sales,
