period,area,product,row_count,estimated_contract_rows,estimated_date_rows,unique_products,unique_dr_numbers,net_income_clean,revenue_clean,quantity,total_trade_price,net_income,net_cost,discount,total_cost,gross_margin_rate
2025-11,Pagbilao,ISOLYTE 30MG TAB,3,3,0,1,3,73982.14,159849.53000000003,0.4488,190164.41,73982.14,252499.01,0.0,252499.01,0.462824
2025-11,Pagbilao,IV CANNULA WITH INJECTION PORT LUER LOCK G24 0.7X19MM (CATHULA),4,4,0,1,4,58568.659999999996,108889.74,0.9124,138149.27,87828.19,354421.58,0.0,354421.58,0.537871
2025-11,Pagbilao,IV CANNULA WITH WINGS & INJECTION VALVE G20 1.1X32MM (CATHULA),3,3,0,1,3,46306.5,89092.61,0.4367,107777.12,64991.01,254789.81,0.0,254789.81,0.519757
2025-11,Pagbilao,IV CANNULA WITH WINGS LUER LOCK G18 1.5X38MM (CATHULA),3,3,0,1,3,342199.25,443399.2,0.6096,443399.2,342199.25,785598.44,0.0,785598.44,0.771763
2025-11,Pagbilao,IV CANNULA WITH WINGS LUER LOCK G22 .8X25MM (CATHULA),2,2,0,1,2,51870.649999999994,122139.12999999999,0.3353,122139.13,51870.65,174009.77,0.0,174009.77,0.424685
2025-11,Pagbilao,IV CANNULA WITHOUT INJECTION PORT LUER LOCK G26 0.6X19MM (CATHULA),2,2,0,1,2,53625.23,103173.68,0.2988,103173.68,53625.23,156798.9,0.0,156798.9,0.519757
2025-11,Pagbilao,LAZICARE 10MG/ML (20MG/2ML) 2ML,3,3,0,1,3,118490.67,195528.81,0.4642,195528.81,118490.67,314019.48,0.0,314019.48,0.606001
2025-11,Pagbilao,LOWAS 5MG,14,14,0,1,14,39297.0,66022.52,3.9255,70752.84,44027.32,173211.1,0.0,173211.1,0.595206
2025-11,Pagbilao,MARKER BLACK (PILOT),7,7,0,1,7,16169.439999999999,29424.98,1.1387,39498.95,26243.41,71136.06,0.0,71136.06,0.549514
2025-11,Pagbilao,MASKING TAPE 1INCH,5,5,0,1,5,2711.4600000000005,5208.37,0.6392,6969.62,4472.71,35961.02,0.0,35961.02,0.520597
2025-11,Pagbilao,MICROPORE 1X10 2.5CMX9.1M (3M),9,9,0,1,9,340277.01,532229.49,2.6141,644602.21,340277.01,964464.55,0.0,964464.55,0.639343
2025-11,Pagbilao,MICROSCOT 20MG 5G,7,7,0,1,7,220905.52999999997,312559.88,1.0722,378922.86,239189.38,689640.6,0.0,689640.6,0.706762
2025-11,Pagbilao,NUTRIBOARD WITHOUT BAG,4,4,0,1,4,15618.86,27430.27,0.4798,27430.27,15618.86,43049.12,0.0,43049.12,0.569402
2025-11,Pagbilao,OMCARE 40MG WITH DILUENT,2,2,0,1,2,13566.5,26048.489999999998,0.2147,26048.49,13566.5,39614.99,0.0,39614.99,0.520817
2025-11,Pagbilao,PLAZIMIDE 5MG/ML (10MG/2ML),3,3,0,1,3,8809.119999999999,50448.23,0.5238,72347.44,8809.12,78791.49,0.0,78791.49,0.174617
2025-11,Pagbilao,RECORD BOOK 500PAGES (VALIANT),12,12,0,1,12,107329.97,170611.88,2.8372,213418.29,150136.38,365730.91,0.0,365730.91,0.629088
2025-11,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),8,8,0,1,8,13057.209999999997,32474.46,1.2644,32474.46,13057.21,45531.66,0.0,45531.66,0.402076
2025-11,Pagbilao,SCOTCH TAPE 1'',9,9,0,1,9,57610.009999999995,94928.16,1.1885,95539.17,58221.02,153840.59,0.0,153840.59,0.60688
2025-11,Pagbilao,STAPLE WIRE #35,6,6,0,1,6,5577.83,11581.29,1.1133,26403.75,20400.29,85203.89,0.0,85203.89,0.481624
2025-11,Pagbilao,STAPLER STANDARD TYPE (JOY),7,7,0,1,7,62577.68000000001,99979.49,0.809,101482.76,64080.95,167442.8,0.0,167442.8,0.625905
2025-11,Pagbilao,T SHIRT WITH PRINT,18,18,0,1,18,223430.82,340277.54999999993,6.7938,347261.96,230415.23,590193.29,0.0,590193.29,0.656613
2025-11,Pagbilao,TRASH BAG - BLACK - MEDIUM,4,4,0,1,4,2498.52,5353.38,0.4929,5353.38,2498.52,7851.91,0.0,7851.91,0.466718
2025-11,Pagbilao,VOLUMETRIC SOLUTION INFUSION SET 150ML (POLYVOL),7,7,0,1,7,232175.12000000002,328923.26999999996,1.6635,558428.04,461679.89,1189755.93,0.0,1189755.93,0.705864
2025-11,Pagbilao,ZINACARE 750MG W/ DILUENT,6,6,0,1,6,38599.01,60746.979999999996,1.7786,132113.42,38599.01,144124.55,0.0,144124.55,0.635406
2025-11,QMC,AMADOL 150MG/ML 2ML,1,1,0,1,1,0.0,0.0,0.1504,2027.92,2027.92,4714.51,0.0,4714.51,0.0
2025-11,QMC,AMBIDOL 50MG/ML (100MG/2ML) 2ML,1,1,0,1,1,9165.41,12204.53,0.2345,12204.53,9165.41,21369.94,0.0,21369.94,0.750984
2025-11,QMC,ARCH FILE LONG 3INCHES,1,1,0,1,1,1550.28,1555.13,0.0606,1555.13,1550.28,3105.41,0.0,3105.41,0.996881
2025-11,QMC,BREAD,1,1,0,1,1,4055.14,4067.83,0.1585,4067.83,4055.14,8122.97,0.0,8122.97,0.99688
2025-11,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),1,1,0,1,1,8109.05,8134.41,0.317,8134.41,8109.05,16243.46,0.0,16243.46,0.996882
2025-11,QMC,EPIX 1MG/ML IV,1,1,0,1,1,0.0,0.0,0.1947,2625.35,2625.35,6103.44,0.0,6103.44,0.0
2025-11,QMC,EROXIME 750MG IV,1,1,0,1,1,0.0,0.0,0.2802,3778.39,3778.39,8784.02,0.0,8784.02,0.0
2025-11,QMC,EVAPROST 250MCG/ML IV,1,1,0,1,1,9394.71,12509.86,0.2404,12509.86,9394.71,21904.57,0.0,21904.57,0.750984
2025-11,QMC,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.0,0.0,0.164,2211.4,2211.4,5141.07,0.0,5141.07,0.0
2025-11,QMC,MERGOT 125MCG,2,2,0,1,2,6727.76,8958.59,0.3829,11800.53,9569.7,22293.31,0.0,22293.31,0.750984
2025-11,QMC,MINERAL WATER 330ML (NATURE SPRING),1,1,0,1,1,3858.2,3870.26,0.1508,3870.26,3858.2,7728.46,0.0,7728.46,0.996884
2025-11,QMC,MUCOLIFAR 500MG TAB,1,1,0,1,1,6577.43,8758.4,0.1683,8758.4,6577.43,15335.83,0.0,15335.83,0.750985
2025-11,QMC,OPREX 40MG IV,1,1,0,1,1,7219.69,9613.62,0.1847,9613.62,7219.69,16833.31,0.0,16833.31,0.750986
2025-11,QMC,"QMC 787,170",1,1,0,1,1,8007.33,8032.37,0.313,8032.37,8007.33,16039.7,0.0,16039.7,0.996883
2025-11,Tourism,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),1,1,0,1,1,5655.31,10880.68,0.1858,10880.68,5655.31,16535.99,0.0,16535.99,0.519757
2025-11,Tourism,BALLPEN FINEPOINT,2,2,0,1,2,5209.57,10921.84,0.2836,10921.84,5209.57,16131.41,0.0,16131.41,0.476986
2025-11,Tourism,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,2234.18,5397.27,0.1675,5397.27,2234.18,7631.45,0.0,7631.45,0.413946
2025-11,Tourism,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,2017.76,3882.13,0.1519,3882.13,2017.76,5899.89,0.0,5899.89,0.519756
2025-11,Tourism,CORRECTION TAPE 20MM,2,2,0,1,2,8411.06,16182.69,0.4441,16182.69,8411.06,24593.76,0.0,24593.76,0.519757
2025-11,Tourism,CORRECTION TAPE JOY,1,1,0,1,1,7534.05,14495.33,0.2475,14495.33,7534.05,22029.38,0.0,22029.38,0.519757
2025-11,Tourism,ELECTRICAL WIRE #14,2,2,0,1,2,5183.11,10866.369999999999,0.2822,10866.37,5183.11,16049.47,0.0,16049.47,0.476986
2025-11,Tourism,HARD COPY SUB#20 (8 1/2X13) LONG,2,2,0,1,2,9678.25,18620.72,0.511,18620.72,9678.25,28298.96,0.0,28298.96,0.519757
2025-11,Tourism,HBW BLACK BALLPEN,1,1,0,1,1,6475.33,12458.37,0.2127,12458.37,6475.33,18933.7,0.0,18933.7,0.519757
2025-11,Tourism,INK EPSON #003 MAGENTA,1,1,0,1,1,6182.08,11894.19,0.2031,11894.19,6182.08,18076.27,0.0,18076.27,0.519756
2025-11,Tourism,MARKER BLACK (PILOT),1,1,0,1,1,3593.33,6913.48,0.1558,6913.48,3593.33,10506.82,0.0,10506.82,0.519757
2025-11,Tourism,MASKING TAPE 1INCH,1,1,0,1,1,1337.71,2573.73,0.1007,2573.73,1337.71,3911.44,0.0,3911.44,0.519755
2025-11,Tourism,T SHIRT WITH PRINT,2,2,0,1,2,10438.470000000001,22968.699999999997,0.784,22968.7,10438.47,33407.17,0.0,33407.17,0.454465
2025-11,Tourism,TRASH BAG - BLACK - MEDIUM,2,2,0,1,2,6179.639999999999,12670.65,0.27,12670.65,6179.64,18850.29,0.0,18850.29,0.487713
2025-12,Aboitiz,CORRECTION TAPE JOY,1,1,0,1,1,4402.14,8175.41,0.1841,8175.41,4402.14,12577.56,0.0,12577.56,0.538461
2025-12,Aboitiz,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,6215.55,11543.17,0.26,11543.17,6215.55,17758.72,0.0,17758.72,0.538461
2025-12,Aboitiz,INK EPSON #003 YELLOW,1,1,0,1,1,3612.39,6708.72,0.1511,6708.72,3612.39,10321.11,0.0,10321.11,0.538462
2025-12,Aboitiz,LOWAS 5MG,1,1,0,1,1,6500.5,12072.35,0.2719,12072.35,6500.5,18572.84,0.0,18572.84,0.538462
2025-12,Aboitiz,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,3177.11,5900.35,0.1329,5900.35,3177.11,9077.46,0.0,9077.46,0.538461
2025-12,PHO,BOND PAPER LONG (HARDCOPY),2,2,0,1,2,8578.189999999999,16074.5,0.4407,16074.5,8578.19,24652.69,0.0,24652.69,0.533652
2025-12,PHO,CORRECTION TAPE JOY,1,1,0,1,1,3852.28,7411.7,0.2051,7411.7,3852.28,11263.98,0.0,11263.98,0.519757
2025-12,PHO,ELECTRICAL WIRE #14,2,2,0,1,2,5740.35,10742.560000000001,0.2973,10742.56,5740.35,16482.9,0.0,16482.9,0.534356
2025-12,PHO,FOLDER ORDINARY WHITE LONG 100'S,2,2,0,1,2,7142.530000000001,13742.05,0.3767,13742.05,7142.53,20884.58,0.0,20884.58,0.519757
2025-12,PHO,HARD COPY SUB#20 (8 1/2X13) LONG,1,1,0,1,1,6179.86,11279.16,0.3121,11279.16,6179.86,17459.02,0.0,17459.02,0.547901
2025-12,PHO,HBW BLACK BALLPEN,1,1,0,1,1,3659.35,7040.5,0.1913,7040.5,3659.35,10699.85,0.0,10699.85,0.519757
2025-12,PHO,INK EPSON #003 BLACK,1,1,0,1,1,4319.54,8310.69,0.2258,8310.69,4319.54,12630.23,0.0,12630.23,0.519757
2025-12,PHO,INK EPSON #003 MAGENTA,1,1,0,1,1,3591.64,6555.29,0.1814,6555.29,3591.64,10146.93,0.0,10146.93,0.547899
2025-12,PHO,INK EPSON #003 YELLOW,1,1,0,1,1,3161.18,6082.02,0.1683,6082.02,3161.18,9243.2,0.0,9243.2,0.519758
2025-12,PHO,LOWAS 5MG,1,1,0,1,1,5688.53,10944.6,0.3029,10944.6,5688.53,16633.14,0.0,16633.14,0.519757
2025-12,PHO,MARKER BLACK (PILOT),1,1,0,1,1,3171.24,6101.4,0.1658,6101.4,3171.24,9272.64,0.0,9272.64,0.519756
2025-12,PHO,SCOTCH TAPE 1'',1,1,0,1,1,2626.0,4792.84,0.1326,4792.84,2626.0,7418.84,0.0,7418.84,0.547901
2025-12,PPDC,AMCETAM 150MG/ML 2ML,2,2,0,1,2,5723.95,11012.74,0.3643,11012.74,5723.95,16736.7,0.0,16736.7,0.519757
2025-12,PPDC,ANTITET 1500IU/0.7ML,1,1,0,1,1,4793.69,9222.96,0.2277,9222.96,4793.69,14016.66,0.0,14016.66,0.519756
2025-12,PPDC,ANTIZOAL 5MG/ML (500MG/100ML) 100ML,2,2,0,1,2,11097.470000000001,21351.260000000002,0.3612,21351.26,11097.47,32448.73,0.0,32448.73,0.519757
2025-12,PPDC,AZCORE 500MG TAB,1,1,0,1,1,3229.03,10366.26,0.2084,10366.26,3229.03,13595.29,0.0,13595.29,0.311494
2025-12,PPDC,BALLPEN FINEPOINT,1,1,0,1,1,1107.91,2131.6,0.1561,2131.6,1107.91,3239.51,0.0,3239.51,0.519755
2025-12,PPDC,BATHROOM TISSUE 2PLY 12'S (FEMME),2,2,0,1,2,2195.34,4223.78,0.3647,4223.78,2195.34,6419.1,0.0,6419.1,0.519757
2025-12,PPDC,BOND PAPER A4 (HARDCOPY),1,1,0,1,1,1162.74,2237.09,0.2273,2237.09,1162.74,3399.84,0.0,3399.84,0.519756
2025-12,PPDC,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,2445.62,4705.31,0.2179,4705.31,2445.62,7150.93,0.0,7150.93,0.519757
2025-12,PPDC,CELEKOP 200MG CAP,2,2,0,1,2,3740.2,10001.64,0.2935,10001.64,3740.2,13741.84,0.0,13741.84,0.373959
2025-12,PPDC,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,1619.14,3115.18,0.1901,3115.18,1619.14,4734.32,0.0,4734.32,0.519758
2025-12,PPDC,CLOXANE 500MG,1,1,0,1,1,3339.93,6425.95,0.1587,6425.95,3339.93,9765.88,0.0,9765.88,0.519757
2025-12,PPDC,CORPILYN 500MG,3,3,0,1,3,32663.59,62843.990000000005,0.9852,62843.99,32663.59,95507.58,0.0,95507.58,0.519757
2025-12,PPDC,CORRECTION TAPE JOY,1,1,0,1,1,3686.01,7091.8,0.2163,7091.8,3686.01,10777.82,0.0,10777.82,0.519757
2025-12,PPDC,EXECORE 500MG TAB,1,1,0,1,1,5137.91,9885.22,0.2441,9885.22,5137.91,15023.12,0.0,15023.12,0.519757
2025-12,PPDC,FOLDER ORDINARY WHITE LONG 100'S,1,1,0,1,1,2168.03,4171.24,0.1931,4171.24,2168.03,6339.27,0.0,6339.27,0.519757
2025-12,PPDC,GIOZOLE 40MG W/ DILUENT,2,2,0,1,2,9184.55,17670.850000000002,0.3613,17670.85,9184.55,26855.4,0.0,26855.4,0.519757
2025-12,PPDC,HAIXONE WITH DILUENT 1G,1,1,0,1,1,13829.48,26607.6,0.2709,26607.6,13829.48,40437.08,0.0,40437.08,0.519757
2025-12,PPDC,HARD COPY SUB#20 A4,2,2,0,1,2,6193.6900000000005,11916.52,0.4633,11916.52,6193.69,18110.21,0.0,18110.21,0.519757
2025-12,PPDC,INK EPSON #003 MAGENTA,3,3,0,1,3,5465.46,10515.42,0.4945,10515.42,5465.46,15980.88,0.0,15980.88,0.519757
2025-12,PPDC,IV CANNULA WITH INJECTION PORT LUER LOCK G24 0.7X19MM (CATHULA),1,1,0,1,1,8466.93,16290.17,0.1659,16290.17,8466.93,24757.1,0.0,24757.1,0.519757
2025-12,PPDC,IV CANNULA WITH WINGS LUER LOCK G22 .8X25MM (CATHULA),1,1,0,1,1,5719.21,11003.63,0.1401,11003.63,5719.21,16722.85,0.0,16722.85,0.519757
2025-12,PPDC,KOVENT SF 25MCG/250MCG MDI,1,1,0,1,1,6623.08,12742.65,0.1622,12742.65,6623.08,19365.72,0.0,19365.72,0.519757
2025-12,PPDC,LOWAS 5MG,2,2,0,1,2,5968.57,11483.39,0.6526,11483.39,5968.57,17451.96,0.0,17451.96,0.519757
2025-12,PPDC,MARKER BLACK (PILOT),1,1,0,1,1,1177.03,2264.57,0.1659,2264.57,1177.03,3441.6,0.0,3441.6,0.519759
2025-12,PPDC,MASKING TAPE 1INCH,1,1,0,1,1,918.17,1766.55,0.1078,1766.55,918.17,2684.72,0.0,2684.72,0.519753
2025-12,PPDC,MEOXICLAV-DS 457MG/5ML 70ML,1,1,0,1,1,6621.83,12740.24,0.1297,12740.24,6621.83,19362.07,0.0,19362.07,0.519757
2025-12,PPDC,OMCARE 40MG WITH DILUENT,3,3,0,1,3,10374.61,22531.050000000003,0.405,22531.05,10374.61,32905.64,0.0,32905.64,0.460458
2025-12,PPDC,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),2,2,0,1,2,3639.27,7001.86,0.3475,7001.86,3639.27,10641.11,0.0,10641.11,0.519758
2025-12,PPDC,SCOTCH TAPE 1'',1,1,0,1,1,1476.94,2841.59,0.1316,2841.59,1476.94,4318.53,0.0,4318.53,0.519758
2025-12,PPDC,STAPLE WIRE #35,2,2,0,1,2,4341.24,8352.45,0.4145,8352.45,4341.24,12693.7,0.0,12693.7,0.519756
2025-12,PPDC,STAPLER STANDARD TYPE (JOY),1,1,0,1,1,792.29,1524.34,0.1549,1524.34,792.29,2316.63,0.0,2316.63,0.519759
2025-12,PPDC,T SHIRT WITH PRINT,1,1,0,1,1,3138.26,6037.94,0.3684,6037.94,3138.26,9176.2,0.0,9176.2,0.519757
2025-12,PPDC,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,1500.15,2886.26,0.1336,2886.26,1500.15,4386.42,0.0,4386.42,0.519756
2025-12,PPDC,VOLUMETRIC SOLUTION INFUSION SET 150ML (POLYVOL),1,1,0,1,1,3469.06,11136.86,0.2239,11136.86,3469.06,14605.93,0.0,14605.93,0.311494
2025-12,PPDC,ZINACARE 750MG W/ DILUENT,1,1,0,1,1,4617.78,14824.63,0.298,14824.63,4617.78,19442.41,0.0,19442.41,0.311494
2025-12,PPOC,ELECTRICAL WIRE #14,1,1,0,1,1,7685.83,9369.39,0.1464,9369.39,7685.83,17055.21,0.0,17055.21,0.820313
2025-12,PPOC,HARD COPY SUB#20 A4,1,1,0,1,1,13433.39,16375.94,0.2559,16375.94,13433.39,29809.33,0.0,29809.33,0.820313
2025-12,PPOC,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,7158.73,8726.83,0.1364,8726.83,7158.73,15885.57,0.0,15885.57,0.820313
2025-12,PPOC,LOWAS 5MG,1,1,0,1,1,16270.07,19833.99,0.3099,19833.99,16270.07,36104.06,0.0,36104.06,0.820313
2025-12,PPOC,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,7951.98,9693.85,0.1515,9693.85,7951.98,17645.83,0.0,17645.83,0.820312
2025-12,Pagbilao,AIRCON SPLIT TYPE 2HP INVERTER (CARRIER),2,2,0,1,2,5613.02,10916.42,0.2944,10916.42,5613.02,16529.45,0.0,16529.45,0.514181
2025-12,Pagbilao,AMCETAM 150MG/ML 2ML,2,2,0,1,2,0.0,0.0,0.3008,178280.19,5550.8,128809.03,0.0,128809.03,0.0
2025-12,Pagbilao,ANTITET 1500IU/0.7ML,1,1,0,1,1,42507.04,115559.2,0.2338,115559.2,42507.04,158066.24,0.0,158066.24,0.367838
2025-12,Pagbilao,AZCORE 500MG TAB,1,1,0,1,1,0.0,0.0,0.1986,217806.58,0.0,146221.86,0.0,146221.86,0.0
2025-12,Pagbilao,BALLPEN FINEPOINT,2,2,0,1,2,3261.64,5806.6,0.2934,5806.6,3261.64,9068.26,0.0,9068.26,0.561713
2025-12,Pagbilao,BATHROOM TISSUE 2PLY 12'S (FEMME),4,4,0,1,4,36817.0,69985.33,0.611,69985.33,36817.0,106802.33,0.0,106802.33,0.526067
2025-12,Pagbilao,BOND PAPER LONG (HARDCOPY),1,1,0,1,1,703.31,1092.94,0.1705,1092.94,703.31,1796.25,0.0,1796.25,0.643503
2025-12,Pagbilao,CEFALEXIN 500MG,1,1,0,1,1,2782.31,5355.83,0.142,5355.83,2782.31,8138.14,0.0,8138.14,0.519492
2025-12,Pagbilao,CELEKOP 200MG CAP,1,1,0,1,1,25282.54,68732.86,0.1391,68732.86,25282.54,94015.41,0.0,94015.41,0.367838
2025-12,Pagbilao,CLEAR BOOK LEGAL/LONG,1,1,0,1,1,799.37,1629.86,0.2243,1629.86,799.37,2429.24,0.0,2429.24,0.490453
2025-12,Pagbilao,CORPILYN 250MG,1,1,0,1,1,45425.35,123492.87,0.2499,123492.87,45425.35,168918.22,0.0,168918.22,0.367838
2025-12,Pagbilao,CORPILYN 500MG,2,2,0,1,2,35235.009999999995,50615.79,0.559,50615.79,35235.01,85850.81,0.0,85850.81,0.696127
2025-12,Pagbilao,CORRECTION TAPE 20MM,2,2,0,1,2,4695.74,9225.88,0.3964,38719.5,4695.74,37884.39,0.0,37884.39,0.508975
2025-12,Pagbilao,CORRECTION TAPE JOY,2,2,0,1,2,5955.75,11458.71,0.3573,11458.71,5955.75,17414.46,0.0,17414.46,0.519757
2025-12,Pagbilao,DIPHENPORS 50MG/ML 1ML,1,1,0,1,1,0.0,0.0,0.1315,5094.81,5094.81,11793.67,0.0,11793.67,0.0
2025-12,Pagbilao,ELECTRICAL WIRE #14,2,2,0,1,2,2887.3900000000003,5486.360000000001,0.2535,5486.36,2887.39,8373.75,0.0,8373.75,0.526285
2025-12,Pagbilao,EPICARE 1MG/ML IV,2,2,0,1,2,7890.37,15180.9,0.2915,20915.7,13625.17,36346.4,0.0,36346.4,0.519756
2025-12,Pagbilao,EXECORE 500MG TAB,1,1,0,1,1,0.0,0.0,0.2079,227946.98,0.0,153029.5,0.0,153029.5,0.0
2025-12,Pagbilao,FLUCYSTEINE 200MG 30'S,1,1,0,1,1,38466.18,104573.74,0.2116,104573.74,38466.18,143039.92,0.0,143039.92,0.367838
2025-12,Pagbilao,FOLDER ORDINARY WHITE LONG 100'S,2,2,0,1,2,209869.6,284866.86,0.4318,313697.08,238699.82,722440.73,0.0,722440.73,0.736729
2025-12,Pagbilao,GIOZOLE 40MG W/ DILUENT,1,1,0,1,1,30108.25,81851.97,0.1656,81851.97,30108.25,111960.21,0.0,111960.21,0.367838
2025-12,Pagbilao,HAIXONE WITH DILUENT 1G,3,3,0,1,3,27528.559999999998,41420.659999999996,0.6906,50910.44,37018.34,90916.51,0.0,90916.51,0.664609
2025-12,Pagbilao,HARD COPY SUB#20 A4,5,5,0,1,5,68564.03000000001,131919.63,1.0825,161225.46,68564.03,224293.85,0.0,224293.85,0.519741
2025-12,Pagbilao,HBW BLACK BALLPEN,2,2,0,1,2,1102.91,1544.52,0.4247,29679.57,29237.96,224861.09,0.0,224861.09,0.714079
2025-12,Pagbilao,HYDROCORTIBAS 100MG VIAL,2,2,0,1,2,9564.84,9821.0,0.2851,176472.05,9564.84,131265.05,0.0,131265.05,0.973917
2025-12,Pagbilao,INK CARTRIDGE TRI COLOR (HP680),1,1,0,1,1,2486.46,4885.22,0.116,4885.22,2486.46,7371.68,0.0,7371.68,0.508976
2025-12,Pagbilao,INK EPSON #003 BLACK,4,4,0,1,4,248663.72,341276.38,0.7471,341276.38,248663.72,589940.1,0.0,589940.1,0.728629
2025-12,Pagbilao,INK EPSON #003 CYAN,4,4,0,1,4,202001.00000000003,277718.22,0.6275,277718.22,202001.0,479719.22,0.0,479719.22,0.72736
2025-12,Pagbilao,INK EPSON #003 MAGENTA,1,1,0,1,1,0.0,0.0,0.2031,26862.31,26862.31,212161.46,0.0,212161.46,0.0
2025-12,Pagbilao,INK EPSON #003 YELLOW,3,3,0,1,3,41607.04,80136.40000000001,0.5253,106998.71,68469.35,333904.9,0.0,333904.9,0.519203
2025-12,Pagbilao,IV CANNULA WITH INJECTION PORT LUER LOCK G24 0.7X19MM (CATHULA),1,1,0,1,1,8976.74,17271.03,0.1633,17271.03,8976.74,26247.78,0.0,26247.78,0.519757
2025-12,Pagbilao,LOWAS 5MG,3,3,0,1,3,4421.92,8624.5,0.7107,44118.73,4421.92,41884.5,0.0,41884.5,0.512716
2025-12,Pagbilao,MARKER BLACK (PILOT),4,4,0,1,4,212944.55,309188.8,0.5918,327092.21,212944.55,536679.4,0.0,536679.4,0.68872
2025-12,Pagbilao,MASKING TAPE 1INCH,3,3,0,1,3,157400.13999999998,213956.32,0.4501,235516.43,178960.25,541640.59,0.0,541640.59,0.735665
2025-12,Pagbilao,MICROPORE 1X10 2.5CMX9.1M (3M),2,2,0,1,2,23014.65,23631.04,0.6526,36510.85,35894.46,76460.38,0.0,76460.38,0.973916
2025-12,Pagbilao,MICROSCOT 20MG 5G,1,1,0,1,1,7282.61,7477.66,0.1013,7477.66,7282.61,14760.27,0.0,14760.27,0.973916
2025-12,Pagbilao,NUTRIBOARD WITHOUT BAG,2,2,0,1,2,2292.9,4295.1,0.2286,4295.1,2292.9,6587.99,0.0,6587.99,0.533841
2025-12,Pagbilao,OMCARE 40MG WITH DILUENT,1,1,0,1,1,7366.08,14172.16,0.134,14172.16,7366.08,21538.23,0.0,21538.23,0.519757
2025-12,Pagbilao,RECORD BOOK 500PAGES (VALIANT),5,5,0,1,5,60141.52,114806.02,1.197,114806.02,60141.52,174947.54,0.0,174947.54,0.523853
2025-12,Pagbilao,REFRIGERATOR 22CU.FT TWO DOOR UPRIGHT CHILLER (FUJIDENZO),1,1,0,1,1,2761.98,5426.55,0.1289,5426.55,2761.98,8188.53,0.0,8188.53,0.508975
2025-12,Pagbilao,T SHIRT WITH PRINT,7,7,0,1,7,32302.36,61695.51000000001,2.6419,115805.52,32302.36,137960.77,0.0,137960.77,0.523577
2025-12,Pagbilao,TRASH BAG - BLACK - MEDIUM,1,1,0,1,1,782.01,1095.12,0.1503,1095.12,782.01,1877.13,0.0,1877.13,0.714086
2025-12,Pagbilao,ZINACARE 750MG W/ DILUENT,1,1,0,1,1,0.0,0.0,0.284,311481.8,0.0,209109.61,0.0,209109.61,0.0
2025-12,QMC,AMADOL 150MG/ML 2ML,1,1,0,1,1,13668.5,16100.59,0.1111,16100.59,13668.5,29769.09,0.0,29769.09,0.848944
2025-12,QMC,ARCH FILE LONG 3INCHES,5,5,0,1,5,26585.83,63777.6,0.303,71048.41,33856.64,108872.27,0.0,108872.27,0.416852
2025-12,QMC,BREAD,5,5,0,1,5,69541.73000000001,166825.89,0.7926,185844.47,88560.31,284782.0,0.0,284782.0,0.416852
2025-12,QMC,BUPIRIGHT 5MG/ML 0.5% IN 8% 4ML,1,1,0,1,1,0.0,0.0,0.2691,81442.51,81442.51,163755.56,0.0,163755.56,0.0
2025-12,QMC,CAMERA WITH SD CARD AND LENS EOS RP RF24-105MM PRO (CANON),5,5,0,1,5,139062.32,333601.02,1.585,371632.4,177093.7,569477.41,0.0,569477.41,0.416852
2025-12,QMC,ENDOPROST 125MCG/ML,1,1,0,1,1,0.0,0.0,0.2761,75818.23,75818.23,164656.83,0.0,164656.83,0.0
2025-12,QMC,ENHAMOX 500MG/125MG,3,3,0,1,3,24308.01,28633.24,0.6291,68790.82,64465.59,148836.84,0.0,148836.84,0.848944
2025-12,QMC,EPIX 1MG/ML IV,1,1,0,1,1,0.0,0.0,0.18,49430.13,49430.13,107348.96,0.0,107348.96,0.0
2025-12,QMC,EROXIME 750MG IV,1,1,0,1,1,0.0,0.0,0.2064,23154.76,23154.76,50233.15,0.0,50233.15,0.0
2025-12,QMC,EVAPROST 125MCG/0.5ML,2,2,0,1,2,0.0,0.0,0.3261,59119.99,59119.99,127578.64,0.0,127578.64,0.0
2025-12,QMC,EVAPROST 250MCG/ML IV,2,2,0,1,2,0.0,0.0,0.4799,87018.22,87018.22,187781.96,0.0,187781.96,0.0
2025-12,QMC,HAIXONE WITH DILUENT 1G,1,1,0,1,1,0.0,0.0,0.1209,13557.98,13557.98,29413.39,0.0,29413.39,0.0
2025-12,QMC,HYCLENS WOUND SPRAY 2% 60ML,2,2,0,1,2,25971.37,30592.56,0.4265,95763.42,91142.23,187602.27,0.0,187602.27,0.848944
